Time_Index,Price_mmbtu_z1,Price_mmbtu_z2,Price_mmbtu_z3,Price_mmbtu_z4,Price_mmbtu_z5,Price_mmbtu_z6,Price_mmbtu_z7,Price_mmbtu_z8,Price_mmbtu_z9
2215,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2216,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2217,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2218,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2219,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2220,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2221,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2222,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2223,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2224,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2225,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2226,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2227,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2228,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2229,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2230,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2231,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2232,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2233,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2234,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2235,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2236,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2237,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2238,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2239,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2240,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2241,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2242,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2243,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2244,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2245,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2246,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2247,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2248,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2249,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2250,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2251,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2252,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2253,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2254,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2255,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2256,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2257,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2258,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2259,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2260,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2261,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2262,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2263,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2264,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2265,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2266,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2267,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2268,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2269,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2270,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2271,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2272,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2273,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2274,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2275,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2276,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2277,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2278,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2279,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2280,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2281,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2282,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2283,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2284,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2285,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2286,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2287,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2288,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2289,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2290,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2291,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2292,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2293,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2294,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2295,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2296,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2297,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2298,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2299,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2300,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2301,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2302,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2303,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2304,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2305,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2306,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2307,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2308,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2309,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2310,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2311,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2312,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2313,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2314,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2315,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2316,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2317,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2318,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2319,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2320,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2321,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2322,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2323,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2324,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2325,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2326,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2327,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2328,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2329,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2330,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2331,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2332,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2333,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2334,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2335,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2336,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2337,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2338,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2339,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2340,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2341,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2342,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2343,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2344,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2345,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2346,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2347,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2348,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2349,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2350,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2351,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2352,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2353,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2354,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2355,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2356,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2357,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2358,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2359,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2360,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2361,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2362,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2363,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2364,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2365,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2366,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2367,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2368,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2369,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2370,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2371,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2372,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2373,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2374,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2375,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2376,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2377,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2378,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2379,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2380,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2381,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2382,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2383,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2384,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2385,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2386,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2387,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2388,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2389,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2390,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2391,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2392,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2393,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2394,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2395,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2396,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2397,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2398,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2399,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2400,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2401,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2402,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2403,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2404,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2405,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2406,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2407,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2408,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2409,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2410,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2411,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2412,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2413,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2414,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2415,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2416,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2417,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2418,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2419,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2420,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2421,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2422,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2423,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2424,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2425,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2426,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2427,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2428,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2429,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2430,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2431,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2432,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2433,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2434,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2435,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2436,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2437,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2438,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2439,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2440,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2441,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2442,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2443,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2444,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2445,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2446,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2447,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2448,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2449,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2450,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2451,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2452,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2453,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2454,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2455,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2456,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2457,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2458,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2459,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2460,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2461,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2462,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2463,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2464,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2465,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2466,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2467,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2468,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2469,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2470,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2471,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2472,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2473,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2474,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2475,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2476,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2477,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2478,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2479,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2480,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2481,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2482,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2483,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2484,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2485,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2486,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2487,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2488,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2489,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2490,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2491,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2492,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2493,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2494,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2495,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2496,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2497,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2498,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2499,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2500,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2501,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2502,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2503,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2504,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2505,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2506,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2507,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2508,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2509,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2510,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2511,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2512,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2513,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2514,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2515,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2516,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2517,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2518,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2519,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2520,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2521,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2522,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2523,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2524,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2525,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2526,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2527,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2528,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2529,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2530,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2531,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2532,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2533,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2534,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2535,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2536,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2537,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2538,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2539,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2540,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2541,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2542,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2543,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2544,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2545,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2546,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2547,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2548,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2549,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2550,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2551,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2552,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2553,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2554,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2555,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2556,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2557,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2558,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2559,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2560,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2561,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2562,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2563,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2564,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2565,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2566,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2567,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2568,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2569,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
2570,4.82,4.56,3.89,3.93,4.39,4.41,3.68,3.58,4.4
