Global_conventional_jetfuel_price_per_mmbtu,Conventional_jetfuel_co2_per_mmbtu,Syn_jetfuel_co2_per_mmbtu,Bio_jetfuel_co2_per_mmbtu,Time_Index,Load_mmbtu_z1,Load_mmbtu_z2,Load_mmbtu_z3,Load_mmbtu_z4,Load_mmbtu_z5,Load_mmbtu_z6,Load_mmbtu_z7,Load_mmbtu_z8,Load_mmbtu_z9
,,,,1330,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1331,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1332,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1333,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1334,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1335,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1336,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1337,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1338,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1339,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1340,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1341,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1342,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1343,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1344,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1345,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1346,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1347,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1348,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1349,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1350,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1351,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1352,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1353,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1354,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1355,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1356,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1357,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1358,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1359,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1360,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1361,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1362,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1363,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1364,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1365,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1366,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1367,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1368,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1369,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1370,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1371,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1372,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1373,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1374,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1375,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1376,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1377,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1378,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1379,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1380,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1381,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1382,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1383,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1384,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1385,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1386,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1387,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1388,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1389,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1390,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1391,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1392,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1393,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1394,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1395,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1396,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1397,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1398,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1399,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1400,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1401,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1402,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1403,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1404,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1405,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1406,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1407,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1408,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1409,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1410,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1411,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1412,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1413,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1414,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1415,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1416,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1417,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1418,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1419,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1420,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1421,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1422,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1423,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1424,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1425,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1426,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1427,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1428,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1429,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1430,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1431,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1432,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1433,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1434,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1435,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1436,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1437,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1438,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1439,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1440,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1441,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1442,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1443,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1444,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1445,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1446,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1447,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1448,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1449,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1450,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1451,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1452,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1453,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1454,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1455,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1456,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1457,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1458,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1459,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1460,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1461,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1462,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1463,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1464,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1465,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1466,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1467,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1468,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1469,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1470,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1471,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1472,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1473,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1474,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1475,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1476,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1477,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1478,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1479,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1480,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1481,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1482,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1483,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1484,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1485,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1486,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1487,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1488,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1489,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1490,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1491,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1492,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1493,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1494,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1495,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1496,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1497,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1498,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1499,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1500,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1501,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1502,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1503,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1504,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1505,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1506,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1507,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1508,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1509,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1510,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1511,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1512,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1513,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1514,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1515,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1516,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1517,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1518,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1519,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1520,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1521,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1522,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1523,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1524,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1525,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1526,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1527,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1528,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1529,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1530,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1531,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1532,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1533,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1534,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1535,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1536,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1537,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1538,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1539,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1540,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1541,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1542,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1543,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1544,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1545,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1546,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1547,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1548,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1549,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1550,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1551,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1552,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1553,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1554,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1555,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1556,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1557,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1558,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1559,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1560,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1561,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1562,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1563,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1564,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1565,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1566,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1567,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1568,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1569,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1570,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1571,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1572,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1573,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1574,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1575,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1576,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1577,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1578,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1579,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1580,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1581,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1582,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1583,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1584,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1585,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1586,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1587,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1588,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1589,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1590,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1591,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1592,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1593,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1594,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1595,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1596,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1597,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1598,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1599,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1600,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1601,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1602,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1603,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1604,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1605,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1606,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1607,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1608,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1609,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1610,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1611,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1612,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1613,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1614,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1615,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1616,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1617,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1618,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1619,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1620,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1621,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1622,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1623,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1624,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1625,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1626,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1627,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1628,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1629,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1630,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1631,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1632,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1633,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1634,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1635,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1636,54187,16401,29348,27810,30573,11486,59290,32442,33624
,,,,1637,54187,16401,29348,27810,30573,11486,59290,32442,33624
