Resource,MIDAT_conventional_hydroelectric_1,MIDAT_hydroelectric_pumped_storage_1,MIDAT_natural_gas_fired_combined_cycle_1,MIDAT_natural_gas_fired_combined_cycle_2,MIDAT_natural_gas_fired_combined_cycle_3,MIDAT_natural_gas_fired_combined_cycle_4,MIDAT_natural_gas_fired_combustion_turbine_1,MIDAT_natural_gas_fired_combustion_turbine_2,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_hydroelectric_pumped_storage_1,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combined_cycle_2,NE_natural_gas_fired_combined_cycle_3,NE_natural_gas_fired_combined_cycle_4,NE_natural_gas_fired_combustion_turbine_1,NE_natural_gas_fired_combustion_turbine_2,NE_nuclear_1,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,SE_naturalgas_ccs100_moderate_0,MIDAT_naturalgas_ccccsavgcf_conservative_0,MIDAT_naturalgas_ccavgcf_moderate_0,MIDAT_naturalgas_ctavgcf_moderate_0,MIDAT_battery_moderate_0,MIDAT_nuclear_mid_0,MIDAT_naturalgas_ccs100_moderate_0,NE_naturalgas_ccccsavgcf_conservative_0,NE_naturalgas_ccavgcf_moderate_0,NE_naturalgas_ctavgcf_moderate_0,NE_battery_moderate_0,NE_nuclear_mid_0,NE_naturalgas_ccs100_moderate_0,NE_offshorewind_class10_moderate_floating_1_250_1,SE_offshorewind_class10_moderate_floating_1_250_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7,Total
t135,702.4290000000001,0.0,0.0,12165.1,0.0,19802.112,0.0,0.0,319.0855696356,41.661147915072,1767.4234362799998,3136.937856,0.0,78.2917071416449,0.0,0.5,1138.2,0.0,0.0,1301.1,1092.6753892865001,319.70524495929595,916.5175901112001,3677.516856,0.0,23768.392,4672.525705120534,0.0,38.0,0.0,0.0,4571.0,2228.0,43.148267927128,5200.871426584401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6914.45496135695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98872.13090511624,0.0,0.0,0.0,0.0,17573.756519971317,0.0,0.0,0.0,0.0,35669.57565160731,0.0,0.0,0.0,0.0,14638.648163502026,6108.97005415524,0.0,0.0,5619.312868165999,0.0,1078.951170095524,0.0,26091.064677408,6873.228944692437,0.0,415.79476708000004,3766.87428276,1302.7020528869998,12091.87445847037,0.0,8533.484452697001,0.0,364.41869495900005,1697.55942664,9682.003709879937,0.0,0.0,94.28594157399999,0.0,344370.2848999797
t136,936.5720000000001,0.0,0.0,12165.1,0.0,19802.112,0.0,0.0,429.6790717308,41.596720675944,1544.8282731909999,3529.0550879999996,0.0,279.2975552333843,0.0,0.5,1138.2,0.0,0.0,1301.1,1173.1126811375002,319.52435360832,774.5255587944,4596.89607,0.0,23768.392,9303.498,0.0,38.0,0.0,0.0,4571.0,2228.0,43.140355650938,4711.4840463908,0.0,0.0,0.0,3451.1198146199663,0.0,0.0,0.0,0.0,0.0,14196.000874402185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90570.93228173062,0.0,0.0,0.0,0.0,14706.138365487108,0.0,0.0,0.0,0.0,31979.09035506533,0.0,0.0,0.0,0.0,11550.786818990817,5764.909973070193,0.0,0.0,5889.700809526,0.0,1542.5208064370331,0.0,27627.363994656,7537.663023515755,0.0,398.579054064,3172.8500874,1902.917702772,13450.299162423056,0.0,8003.707673559999,0.0,616.6632348649999,2426.223146,11680.328578751096,0.0,0.0,189.069092311,0.0,349352.4786240603
t137,1170.7150000000001,0.0,0.0,12165.1,0.0,19802.112,0.0,0.0,550.1041383695999,41.523127884378,1347.4706100184,3921.1723199999997,0.0,2287.8942420138005,0.0,0.5,1138.2,0.0,0.0,1301.1,1124.7563590645,319.32186839481597,567.5113092767999,5516.275283999999,0.0,23768.392,3349.25928,0.0,38.0,0.0,0.0,4571.0,2228.0,43.159605266414,4014.8984177918,0.0,0.0,0.0,14025.88271741302,0.0,0.0,0.0,0.0,0.0,23400.670066804498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80192.0464451591,0.0,0.0,0.0,0.0,10273.306747128097,0.0,0.0,0.0,0.0,21564.44168699464,0.0,0.0,0.0,0.0,8464.227589590768,1967.4177503760163,0.0,0.0,5652.51411491,0.0,1893.3546716316873,0.0,32297.554753392,9354.714979296186,0.0,400.44989544,3280.706035128,2911.104628919,15892.288623394223,0.0,10600.186042638,0.0,1099.527571627,3270.8144460000008,14779.030616190912,0.0,0.0,309.75231611500004,0.0,350896.4572602287
t138,1404.8580000000002,0.0,0.0,12165.1,0.0,19802.112,0.0,0.0,408.2328265536,41.45870064525,1005.931279798,4313.289551999999,0.0,4125.042430955517,0.0,0.5,1138.2,0.0,0.0,1301.1,1248.3604587355,319.12042503264,325.11859857120004,6435.654498,0.0,23768.392,9303.498,0.0,38.0,0.0,0.0,4571.0,2228.0,43.151415494096,2976.9025185466003,0.0,0.0,0.0,7120.744876108214,0.0,0.0,0.0,0.0,0.0,31683.4693665145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65845.45402699348,0.0,0.0,0.0,0.0,3269.0685174143205,0.0,0.0,0.0,0.0,9031.148412692199,0.0,0.0,0.0,0.0,3702.9439533912177,309.06772807870715,0.0,0.0,6216.392958672,0.0,2493.38681556952,0.0,39190.292415648,15459.429329521345,0.0,359.962564272,4170.807216,4244.721747649,20214.159610245024,0.0,14604.954503448002,0.0,1670.140539741,4003.55738968,17055.319038442878,0.0,0.0,460.601856319,0.0,348068.6455707328
t139,1639.0010000000002,0.0,0.0,12165.1,0.0,19802.112,0.0,0.0,303.5997004248,41.380974079493996,581.4053719121999,4705.406784,0.0,3358.2577347687848,0.0,0.5,1138.2,0.0,0.0,1301.1,1283.6954610945,318.935246089152,159.4228505352,7355.033712,0.0,23768.392,3349.25928,0.0,38.0,0.0,0.0,4571.0,2228.0,43.151244296887995,1686.2060928832,0.0,0.0,0.0,42533.163321994165,0.0,0.0,0.0,0.0,0.0,27687.67581510174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19388.78139236023,0.0,0.0,0.0,0.0,177.61500628618745,0.0,0.0,0.0,0.0,1210.6488874533125,0.0,0.0,0.0,0.0,360.98570047373084,10.089671475497452,0.0,0.0,7698.909236735999,0.0,3183.1604335897687,0.0,45971.682398304,20203.110724905277,0.0,539.815528848,6526.725911784,5009.255867692999,24885.1976448268,0.0,19333.825119700003,0.0,2298.882442595,4700.05639152,18828.669684124896,0.0,0.0,476.117326839,0.0,340861.52795869485
t140,1873.1440000000002,0.0,0.0,12165.1,0.0,19802.112,0.0,0.0,246.1995364848,41.320427283996,120.866222769,4724.304,0.0,1144.0585805810226,0.0,0.5,1138.2,0.0,0.0,1301.1,868.307350823,318.73380204019196,100.2172858344,8274.412926,0.0,23768.392,9303.498,0.0,38.0,0.0,0.0,4571.0,2228.0,43.143332020698,486.731267407,0.0,0.0,0.0,38905.38539245959,0.0,0.0,0.0,0.0,0.0,15987.369019616192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.98708307254455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7822.015481064,0.0,4072.5228047728833,0.0,56216.047491312005,20114.17056083709,0.0,742.8624871679999,9673.559422895998,4696.970533303999,30481.029803926733,0.0,20726.321382218,0.0,2673.211359045,5177.975400560001,19820.82638621568,0.0,0.0,487.717765568,0.0,330337.3131052798
t141,1972.3948857282378,0.0,0.0,10600.824094405523,0.0,19802.112,0.0,0.0,269.7206045892,41.246834492430004,0.0,4724.304,0.0,258.49035121043283,0.0,0.5,1138.2,0.0,0.0,1301.1,780.9732682995,318.568682683776,0.0,9193.79214,0.0,23768.392,9303.498,0.0,38.0,0.0,0.0,4571.0,2228.0,43.14316082349,0.0,0.0,0.0,0.0,26028.026363232173,0.0,0.0,0.0,0.0,0.0,7141.558734058796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7890.13463529,0.0,5821.970695568514,0.0,62094.375307584,19153.340173488945,0.0,865.2932834399999,10069.001498375997,4375.044654386,34610.14923931374,0.0,24376.327223036005,0.0,3122.621728151,5769.36852848,19197.668864723717,0.0,0.0,566.262316994,0.0,321435.40326835547
t142,1738.2518857282378,0.0,0.0,2815.160094405522,0.0,19802.112,0.0,0.0,331.627470636,41.17456667247,0.0,4724.304,0.0,0.0,0.0,0.5,1138.2,0.0,0.0,1301.1,934.964129821,318.3809791223039,0.0,8274.412926,0.0,23768.392,3349.25928,0.0,38.0,0.0,0.0,4571.0,2228.0,43.142989626281995,0.0,0.0,0.0,0.0,31939.51918454417,0.0,0.0,0.0,0.0,0.0,3791.528567367017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8628.063470873998,0.0,6069.458096840149,0.0,58544.334882623996,16075.471311107422,0.0,873.374538328,11462.337258935999,3901.0429793069998,36872.18970332847,0.0,26837.502516885997,0.0,3195.2212865300003,6291.058347040001,17758.132375359142,0.0,0.0,522.905958619,0.0,308180.12279970216
t143,1504.108885728238,0.0,0.0,0.0,0.0,19802.112,0.0,0.0,465.5335056876,41.098674114414,0.0,4724.304,0.0,620.2883131894495,0.0,0.5,1138.2,0.0,0.0,1301.1,650.7812891865,318.17953507334397,0.0,7355.033712,0.0,23768.392,9303.498,0.0,38.0,0.0,0.0,4571.0,2228.0,43.143978485972,0.0,0.0,0.0,0.0,20145.072873899047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7280.518071662,0.0,7439.518373145058,0.0,54769.700859696,15768.849613683715,0.0,803.5547000879999,9011.969515176,2652.475652346,37326.008181516125,0.0,29951.794164229,0.0,2967.138221407,5730.34477992,15022.842600821796,0.0,0.0,621.3490944319999,0.0,287364.4105954873
t144,1269.965885728238,0.0,0.0,0.0,0.0,19802.112,0.0,0.0,435.96005796479994,41.034235528188,0.0,4724.304,0.0,1001.6602297159949,0.0,0.5,1138.2,0.0,0.0,1301.1,581.7195312470001,317.973803431872,0.0,6435.654498,0.0,23768.392,3349.25928,0.0,38.0,0.0,0.0,4571.0,2228.0,43.144170383496004,0.0,0.0,0.0,0.0,19864.05737265698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.23095517558366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6271.168601959999,0.0,8957.342932234684,0.0,51530.744052432005,13019.726696157226,0.0,656.925167592,7825.987469832,2295.0883423200003,33687.931160535336,0.0,28723.102014879005,0.0,2536.9426205070004,5202.009913360001,12499.76154047981,0.0,0.0,609.0765384770001,0.0,264886.0750705982
t145,1035.822885728238,0.0,0.0,0.0,0.0,19802.112,0.0,0.0,509.86606163399995,40.958820076020004,0.0,4724.304,0.0,0.0,0.0,0.5,1138.2,0.0,0.0,1301.1,651.5517308765001,317.79404115379197,0.0,5516.275283999999,0.0,23768.392,1393.232316183429,0.0,38.0,0.0,0.0,4571.0,2228.0,43.14613719324999,0.0,0.0,0.0,0.0,4286.839386335243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6819.361611863999,0.0,10031.493187846125,0.0,50834.755704480005,13264.770532854845,0.0,568.09360092,9376.500019512,1614.745276343,30288.33594351438,0.0,28979.134527642997,0.0,2732.3051005380003,4804.07825568,15175.965299429416,0.0,0.0,556.365036821,0.0,246412.99876062624
t146,801.6798857282379,0.0,0.0,0.0,0.0,17244.931731197594,0.0,0.0,599.5524431483999,40.89826166953801,0.0,4724.304,0.0,0.0,0.0,0.5,1138.2,0.0,0.0,1301.1,615.4712507170001,317.59723976467194,0.0,4596.89607,0.0,8556.62112,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.145965996041994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6842.081034178,0.0,13884.678157626044,0.0,50971.49779056001,15567.88669437256,0.0,643.9174401439999,11468.516506728,2219.510623152,37642.759838744976,0.0,24253.921294448002,0.0,2632.254825643,4381.4846580799995,14139.322099300487,0.0,0.0,571.3084045569999,0.0,232037.03733575557
t147,567.5368857282378,0.0,0.0,0.0,0.0,10303.741566425704,0.0,0.0,656.2107125183999,40.82238098635201,0.0,4724.304,0.0,0.0,0.0,0.5,1138.2,0.0,0.0,1301.1,554.8567708559999,317.388983505216,0.0,3677.516856,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.137776223723996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7048.144380405999,0.0,16091.2860089136,0.0,51686.830340976005,16820.61061669676,0.0,499.7526261919999,10611.145535711998,3229.273143773,42486.79068449963,0.0,24344.150515555,0.0,2136.4022757370003,4136.27291744,11474.53010611925,0.0,0.0,450.94477767899997,0.0,221178.44986194288
t148,333.39388572823793,0.0,0.0,0.0,0.0,6188.589967901368,0.0,0.0,770.7445723571999,40.758407367258,0.0,4724.304,0.0,482.49553179869724,0.0,0.5,1138.2,0.0,0.0,1301.1,529.8836902885,317.18824134950404,0.0,2758.1376419999997,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.137968121247994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.078074669912006,0.0,0.0,0.0,0.0,0.013855794525929084,0.0,0.0,0.0,0.0,50.76384747423668,60.50164354595821,0.0,0.0,7409.961907993999,0.0,16251.861126130834,0.0,50489.414858448,17283.54854103433,0.0,427.0372537359999,9078.230884151999,2682.791964058,44559.337943837716,0.0,24781.323159604002,0.0,1791.757580211,3395.0864993600003,9455.366882745458,0.0,0.0,355.03453521800003,0.0,213569.54446492594
t149,99.2508857282379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737.0159495124,40.69398012813,0.0,4724.304,0.0,61.02844299849333,0.0,0.5,1138.2,0.0,0.0,1301.1,502.698518944,317.003489585664,0.0,1838.758428,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.138871382333996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10916155518973499,0.0,0.0,0.0,0.0,1880.1792406764957,0.0,0.0,0.0,0.0,949.6078714771851,0.0,0.0,0.0,0.0,1091.5805242214117,295.7974483011863,0.0,0.0,8018.019735033999,0.0,15814.185620093407,0.0,47960.258748816006,17656.748941297003,0.0,481.6900214319999,7762.453190351999,2717.621833016,46065.10696189797,0.0,26970.030790681,0.0,1923.9223549619999,3397.6979604800003,7815.209586564515,0.0,0.0,450.73525307799997,0.0,208891.6478102146
t150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.4912452487999,40.618087833960004,32.31526315639999,4724.304,0.0,0.0,0.0,0.5,409.752,0.0,0.0,1301.1,385.6955901315,316.80598699008,226.4641333584,919.379214,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.138700185126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17338.175247876232,0.0,0.0,0.0,0.0,3727.0736674155855,0.0,0.0,0.0,0.0,7702.416635325483,0.0,0.0,0.0,0.0,2663.85173461793,696.2515761967538,0.0,0.0,8128.550978802,0.0,14539.65077067644,0.0,43944.673654944,18985.96919390963,0.0,495.766973304,7007.392070495998,2510.364931286,46727.54038824788,0.0,26956.340338412003,0.0,1641.386270675,3553.3658654400006,6749.573826368994,0.0,0.0,411.10115910599995,0.0,229693.0095040042
t151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.2737819632,40.551826587132005,293.591815287,4724.304,0.0,323.17341900223494,0.0,0.5,1138.2,0.0,0.0,1301.1,257.42837038749997,316.60524483436797,173.67037489199998,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.138614586521996,446.3130499282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76690.69434529998,0.0,0.0,0.0,0.0,6020.941726179126,0.0,0.0,0.0,0.0,16781.012532699486,0.0,0.0,0.0,0.0,3434.996657203985,1409.659178511755,0.0,0.0,8397.557684263998,0.0,13966.949442293733,0.0,45468.504422304,18261.905891999348,0.0,489.257502304,7009.899650448,2375.272998597,45902.389659246954,0.0,25930.302541287,0.0,1604.3550893909999,3260.39266968,5904.536797124184,0.0,0.0,502.066916065,0.0,299960.5462023667
t152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.48211397531001,779.8607368498,4724.304,0.0,1209.6043911930851,0.0,0.5,1138.2,0.0,0.0,1301.1,154.31061930799999,316.423909820928,385.8684341568,0.0,0.0,0.0,0.0,0.0,13.679999999999998,0.0,0.0,3428.25,1671.0000000000002,43.140944491008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106292.44430999766,0.0,0.0,0.0,0.0,6336.305656616043,0.0,0.0,0.0,0.0,24276.21846580576,0.0,0.0,0.0,0.0,5312.7232748161905,2181.118993362771,0.0,0.0,8386.090413138,0.0,13662.049514971377,0.0,45572.514455904,15098.65973638241,0.0,737.219274224,7574.992115304,2359.164956661,44708.50790940376,0.0,25296.123222088,0.0,1426.224958381,3123.4456832000005,5425.236775931542,0.0,0.0,497.56850706200004,0.0,333473.3333730444
t153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.7235052016,40.417687000068,1252.954438134,4724.304,0.0,677.6353428284008,0.0,0.5,1138.2,0.0,0.0,1301.1,109.542168391,316.217927503296,635.2808065631999,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.14077329379999,2973.4115237287997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116091.64782384544,0.0,0.0,0.0,0.0,10485.899643918552,0.0,0.0,0.0,0.0,32263.854257745643,0.0,0.0,0.0,0.0,8949.955423343912,2868.980807496125,0.0,0.0,8531.505214624,0.0,12602.205397878679,0.0,41900.935430208,14929.541576667349,0.0,447.96792169599996,8315.980933728,2830.907766938,42627.04946989693,0.0,25162.024208323,0.0,1433.1524559850002,2981.7602284000004,4971.135310111075,0.0,0.0,411.582238771,0.0,358005.51428222086
t154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.6390678048,40.341794442012,1505.7204246712,4724.304,0.0,323.3129691822127,0.0,0.5,1138.2,0.0,0.0,1301.1,193.860290736,316.02309443711994,814.6038841584,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.132497922877995,3904.6086700963997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121175.90422901078,0.0,0.0,0.0,0.0,10808.203526207431,0.0,0.0,0.0,0.0,37841.816016731675,0.0,0.0,0.0,0.0,11328.091250052586,4570.475828141743,0.0,0.0,8714.760539557998,0.0,10827.785154546158,0.0,41658.42637636801,16075.964715807022,0.0,693.0131779599999,8580.081554351998,2974.2995056940003,41186.380868360124,0.0,24648.789796646004,0.0,1338.930617316,2659.96686872,4540.131124572516,0.0,0.0,400.49425212499995,0.0,371301.8620956201
t155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.22130068359996,40.277832697788,1735.9931433949998,4724.304,0.0,2040.6339545632713,0.0,0.5,1138.2,0.0,0.0,1301.1,211.154839227,315.84684574598396,958.4539674695999,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.14150535767799,4647.3804681696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121178.98944966595,0.0,0.0,0.0,0.0,12750.504308430794,0.0,0.0,0.0,0.0,40747.15222801185,0.0,0.0,0.0,0.0,12472.102300252282,4938.353928915935,0.0,0.0,8651.909048787998,0.0,8766.543178410899,0.0,43006.26471499201,16614.538728667,0.0,761.027481632,8880.132873575998,3381.618171194,39363.86546259765,0.0,25286.102315113003,0.0,1170.733406235,2477.54475984,3844.7565815405405,0.0,0.0,424.451949449,0.0,379024.7987446214
t156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.297579188,40.201940139732,1842.1623791952,4724.304,0.0,4138.4,7.523999999999999,0.5,1138.2,57.88907999999999,647.8203599999998,1301.1,268.9489916035001,315.64653076992,1020.2716245288,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.13367868009199,5098.3204663510005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120483.11914066976,0.0,0.0,0.0,0.0,17940.33919674586,0.0,0.0,0.0,0.0,40294.2160205761,0.0,0.0,0.0,0.0,12140.9156661409,5864.018539269294,0.0,0.0,8904.807369858001,0.0,6808.006183933954,0.0,42602.433134688,13301.809390098588,0.0,880.8885940319999,8499.989170728,4017.6291549959997,34357.903842370266,0.0,22280.137125019002,0.0,1053.8168237060002,2290.6278343999998,2196.753400331336,0.0,0.0,417.06608477599997,0.0,372294.19730279525
t157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.25085133519997,40.137513164489995,1844.3436087561997,4724.304,0.0,4138.4,20.9,0.5,1138.2,160.803,1799.501,1301.1,450.70902818750005,315.44464305849596,1014.927289404,156.84707057105516,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4571.0,2228.0,43.133507482884,5187.916046294799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3240.396774653051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120373.12213383535,0.0,0.0,0.0,0.0,20097.026096116606,0.0,0.0,0.0,0.0,37346.27528361634,0.0,0.0,0.0,0.0,10940.266213385465,5160.484060247156,0.0,0.0,7297.2737533399995,0.0,3938.6563782702706,0.0,37295.764944048,8459.28537415855,0.0,679.20449788,7147.2376005119995,4106.927974437999,24172.468092231713,0.0,17382.979705566002,0.0,1083.1602465330002,2046.1828224800001,1018.5554637100123,0.0,0.0,315.15361482,0.0,341717.8385880962
