Time_Index,CT_NG,ME_NG,MA_NG,None,uranium
7668,2.78,2.78,2.74,0,0.74
7669,2.78,2.78,2.74,0,0.74
7670,2.78,2.78,2.74,0,0.74
7671,2.78,2.78,2.74,0,0.74
7672,2.78,2.78,2.74,0,0.74
7673,2.78,2.78,2.74,0,0.74
7674,2.78,2.78,2.74,0,0.74
7675,2.78,2.78,2.74,0,0.74
7676,2.78,2.78,2.74,0,0.74
7677,2.78,2.78,2.74,0,0.74
7678,2.78,2.78,2.74,0,0.74
7679,2.78,2.78,2.74,0,0.74
7680,2.78,2.78,2.74,0,0.74
7681,2.78,2.78,2.74,0,0.74
7682,2.78,2.78,2.74,0,0.74
7683,2.78,2.78,2.74,0,0.74
7684,2.78,2.78,2.74,0,0.74
7685,2.78,2.78,2.74,0,0.74
7686,2.78,2.78,2.74,0,0.74
7687,2.78,2.78,2.74,0,0.74
7688,2.78,2.78,2.74,0,0.74
7689,2.78,2.78,2.74,0,0.74
7690,2.78,2.78,2.74,0,0.74
7691,2.78,2.78,2.74,0,0.74
7692,2.78,2.78,2.74,0,0.74
7693,2.78,2.78,2.74,0,0.74
7694,2.78,2.78,2.74,0,0.74
7695,2.78,2.78,2.74,0,0.74
7696,2.78,2.78,2.74,0,0.74
7697,2.78,2.78,2.74,0,0.74
7698,2.78,2.78,2.74,0,0.74
7699,2.78,2.78,2.74,0,0.74
7700,2.78,2.78,2.74,0,0.74
7701,2.78,2.78,2.74,0,0.74
7702,2.78,2.78,2.74,0,0.74
7703,2.78,2.78,2.74,0,0.74
7704,2.78,2.78,2.74,0,0.74
7705,2.78,2.78,2.74,0,0.74
7706,2.78,2.78,2.74,0,0.74
7707,2.78,2.78,2.74,0,0.74
7708,2.78,2.78,2.74,0,0.74
7709,2.78,2.78,2.74,0,0.74
7710,2.78,2.78,2.74,0,0.74
7711,2.78,2.78,2.74,0,0.74
7712,2.78,2.78,2.74,0,0.74
7713,2.78,2.78,2.74,0,0.74
7714,2.78,2.78,2.74,0,0.74
7715,2.78,2.78,2.74,0,0.74
7716,2.78,2.78,2.74,0,0.74
7717,2.78,2.78,2.74,0,0.74
7718,2.78,2.78,2.74,0,0.74
7719,2.78,2.78,2.74,0,0.74
7720,2.78,2.78,2.74,0,0.74
7721,2.78,2.78,2.74,0,0.74
7722,2.78,2.78,2.74,0,0.74
7723,2.78,2.78,2.74,0,0.74
7724,2.78,2.78,2.74,0,0.74
7725,2.78,2.78,2.74,0,0.74
7726,2.78,2.78,2.74,0,0.74
7727,2.78,2.78,2.74,0,0.74
7728,2.78,2.78,2.74,0,0.74
7729,2.78,2.78,2.74,0,0.74
7730,2.78,2.78,2.74,0,0.74
7731,2.78,2.78,2.74,0,0.74
7732,2.78,2.78,2.74,0,0.74
7733,2.78,2.78,2.74,0,0.74
7734,2.78,2.78,2.74,0,0.74
7735,2.78,2.78,2.74,0,0.74
7736,2.78,2.78,2.74,0,0.74
7737,2.78,2.78,2.74,0,0.74
7738,2.78,2.78,2.74,0,0.74
7739,2.78,2.78,2.74,0,0.74
7740,2.78,2.78,2.74,0,0.74
7741,2.78,2.78,2.74,0,0.74
7742,2.78,2.78,2.74,0,0.74
7743,2.78,2.78,2.74,0,0.74
7744,2.78,2.78,2.74,0,0.74
7745,2.78,2.78,2.74,0,0.74
7746,2.78,2.78,2.74,0,0.74
7747,2.78,2.78,2.74,0,0.74
7748,2.78,2.78,2.74,0,0.74
7749,2.78,2.78,2.74,0,0.74
7750,2.78,2.78,2.74,0,0.74
7751,2.78,2.78,2.74,0,0.74
7752,2.78,2.78,2.74,0,0.74
7753,2.78,2.78,2.74,0,0.74
7754,2.78,2.78,2.74,0,0.74
7755,2.78,2.78,2.74,0,0.74
7756,2.78,2.78,2.74,0,0.74
7757,2.78,2.78,2.74,0,0.74
7758,2.78,2.78,2.74,0,0.74
7759,2.78,2.78,2.74,0,0.74
7760,2.78,2.78,2.74,0,0.74
7761,2.78,2.78,2.74,0,0.74
7762,2.78,2.78,2.74,0,0.74
7763,2.78,2.78,2.74,0,0.74
7764,2.78,2.78,2.74,0,0.74
7765,2.78,2.78,2.74,0,0.74
7766,2.78,2.78,2.74,0,0.74
7767,2.78,2.78,2.74,0,0.74
7768,2.78,2.78,2.74,0,0.74
7769,2.78,2.78,2.74,0,0.74
7770,2.78,2.78,2.74,0,0.74
7771,2.78,2.78,2.74,0,0.74
7772,2.78,2.78,2.74,0,0.74
7773,2.78,2.78,2.74,0,0.74
7774,2.78,2.78,2.74,0,0.74
7775,2.78,2.78,2.74,0,0.74
7776,2.78,2.78,2.74,0,0.74
7777,2.78,2.78,2.74,0,0.74
7778,2.78,2.78,2.74,0,0.74
7779,2.78,2.78,2.74,0,0.74
7780,2.78,2.78,2.74,0,0.74
7781,2.78,2.78,2.74,0,0.74
7782,2.78,2.78,2.74,0,0.74
7783,2.78,2.78,2.74,0,0.74
7784,2.78,2.78,2.74,0,0.74
7785,2.78,2.78,2.74,0,0.74
7786,2.78,2.78,2.74,0,0.74
7787,2.78,2.78,2.74,0,0.74
7788,2.78,2.78,2.74,0,0.74
7789,2.78,2.78,2.74,0,0.74
7790,2.78,2.78,2.74,0,0.74
7791,2.78,2.78,2.74,0,0.74
7792,2.78,2.78,2.74,0,0.74
7793,2.78,2.78,2.74,0,0.74
7794,2.78,2.78,2.74,0,0.74
7795,2.78,2.78,2.74,0,0.74
7796,2.78,2.78,2.74,0,0.74
7797,2.78,2.78,2.74,0,0.74
7798,2.78,2.78,2.74,0,0.74
7799,2.78,2.78,2.74,0,0.74
7800,2.78,2.78,2.74,0,0.74
7801,2.78,2.78,2.74,0,0.74
7802,2.78,2.78,2.74,0,0.74
7803,2.78,2.78,2.74,0,0.74
7804,2.78,2.78,2.74,0,0.74
7805,2.78,2.78,2.74,0,0.74
7806,2.78,2.78,2.74,0,0.74
7807,2.78,2.78,2.74,0,0.74
7808,2.78,2.78,2.74,0,0.74
7809,2.78,2.78,2.74,0,0.74
7810,2.78,2.78,2.74,0,0.74
7811,2.78,2.78,2.74,0,0.74
7812,2.78,2.78,2.74,0,0.74
7813,2.78,2.78,2.74,0,0.74
7814,2.78,2.78,2.74,0,0.74
7815,2.78,2.78,2.74,0,0.74
7816,2.78,2.78,2.74,0,0.74
7817,2.78,2.78,2.74,0,0.74
7818,2.78,2.78,2.74,0,0.74
7819,2.78,2.78,2.74,0,0.74
7820,2.78,2.78,2.74,0,0.74
7821,2.78,2.78,2.74,0,0.74
7822,2.78,2.78,2.74,0,0.74
7823,2.78,2.78,2.74,0,0.74
7824,2.78,2.78,2.74,0,0.74
7825,2.78,2.78,2.74,0,0.74
7826,2.78,2.78,2.74,0,0.74
7827,2.78,2.78,2.74,0,0.74
7828,2.78,2.78,2.74,0,0.74
7829,2.78,2.78,2.74,0,0.74
7830,2.78,2.78,2.74,0,0.74
7831,2.78,2.78,2.74,0,0.74
7832,2.78,2.78,2.74,0,0.74
7833,2.78,2.78,2.74,0,0.74
7834,2.78,2.78,2.74,0,0.74
7835,2.78,2.78,2.74,0,0.74
7836,2.78,2.78,2.74,0,0.74
7837,2.78,2.78,2.74,0,0.74
7838,2.78,2.78,2.74,0,0.74
7839,2.78,2.78,2.74,0,0.74
7840,2.78,2.78,2.74,0,0.74
7841,2.78,2.78,2.74,0,0.74
7842,2.78,2.78,2.74,0,0.74
7843,2.78,2.78,2.74,0,0.74
7844,2.78,2.78,2.74,0,0.74
7845,2.78,2.78,2.74,0,0.74
7846,2.78,2.78,2.74,0,0.74
7847,2.78,2.78,2.74,0,0.74
7848,2.78,2.78,2.74,0,0.74
7849,2.78,2.78,2.74,0,0.74
7850,2.78,2.78,2.74,0,0.74
7851,2.78,2.78,2.74,0,0.74
7852,2.78,2.78,2.74,0,0.74
7853,2.78,2.78,2.74,0,0.74
7854,2.78,2.78,2.74,0,0.74
7855,2.78,2.78,2.74,0,0.74
7856,2.78,2.78,2.74,0,0.74
7857,2.78,2.78,2.74,0,0.74
7858,2.78,2.78,2.74,0,0.74
7859,2.78,2.78,2.74,0,0.74
7860,2.78,2.78,2.74,0,0.74
7861,2.78,2.78,2.74,0,0.74
7862,2.78,2.78,2.74,0,0.74
7863,2.78,2.78,2.74,0,0.74
7864,2.78,2.78,2.74,0,0.74
7865,2.78,2.78,2.74,0,0.74
7866,2.78,2.78,2.74,0,0.74
7867,2.78,2.78,2.74,0,0.74
7868,2.78,2.78,2.74,0,0.74
7869,2.78,2.78,2.74,0,0.74
7870,2.78,2.78,2.74,0,0.74
7871,2.78,2.78,2.74,0,0.74
7872,2.78,2.78,2.74,0,0.74
7873,2.78,2.78,2.74,0,0.74
7874,2.78,2.78,2.74,0,0.74
7875,2.78,2.78,2.74,0,0.74
7876,2.78,2.78,2.74,0,0.74
7877,2.78,2.78,2.74,0,0.74
7878,2.78,2.78,2.74,0,0.74
7879,2.78,2.78,2.74,0,0.74
7880,2.78,2.78,2.74,0,0.74
7881,2.78,2.78,2.74,0,0.74
7882,2.78,2.78,2.74,0,0.74
7883,2.78,2.78,2.74,0,0.74
7884,2.78,2.78,2.74,0,0.74
7885,2.78,2.78,2.74,0,0.74
7886,2.78,2.78,2.74,0,0.74
7887,2.78,2.78,2.74,0,0.74
7888,2.78,2.78,2.74,0,0.74
7889,2.78,2.78,2.74,0,0.74
7890,2.78,2.78,2.74,0,0.74
7891,2.78,2.78,2.74,0,0.74
7892,2.78,2.78,2.74,0,0.74
7893,2.78,2.78,2.74,0,0.74
7894,2.78,2.78,2.74,0,0.74
7895,2.78,2.78,2.74,0,0.74
7896,2.78,2.78,2.74,0,0.74
7897,2.78,2.78,2.74,0,0.74
7898,2.78,2.78,2.74,0,0.74
7899,2.78,2.78,2.74,0,0.74
7900,2.78,2.78,2.74,0,0.74
7901,2.78,2.78,2.74,0,0.74
7902,2.78,2.78,2.74,0,0.74
7903,2.78,2.78,2.74,0,0.74
7904,2.78,2.78,2.74,0,0.74
7905,2.78,2.78,2.74,0,0.74
7906,2.78,2.78,2.74,0,0.74
7907,2.78,2.78,2.74,0,0.74
7908,2.78,2.78,2.74,0,0.74
7909,2.78,2.78,2.74,0,0.74
7910,2.78,2.78,2.74,0,0.74
7911,2.78,2.78,2.74,0,0.74
7912,2.78,2.78,2.74,0,0.74
7913,2.78,2.78,2.74,0,0.74
7914,2.78,2.78,2.74,0,0.74
7915,2.78,2.78,2.74,0,0.74
7916,2.78,2.78,2.74,0,0.74
7917,2.78,2.78,2.74,0,0.74
7918,2.78,2.78,2.74,0,0.74
7919,2.78,2.78,2.74,0,0.74
7920,2.78,2.78,2.74,0,0.74
7921,2.78,2.78,2.74,0,0.74
7922,2.78,2.78,2.74,0,0.74
7923,2.78,2.78,2.74,0,0.74
7924,2.78,2.78,2.74,0,0.74
7925,2.78,2.78,2.74,0,0.74
7926,2.78,2.78,2.74,0,0.74
7927,2.78,2.78,2.74,0,0.74
7928,2.78,2.78,2.74,0,0.74
7929,2.78,2.78,2.74,0,0.74
7930,2.78,2.78,2.74,0,0.74
7931,2.78,2.78,2.74,0,0.74
7932,2.78,2.78,2.74,0,0.74
7933,2.78,2.78,2.74,0,0.74
7934,2.78,2.78,2.74,0,0.74
7935,2.78,2.78,2.74,0,0.74
7936,2.78,2.78,2.74,0,0.74
7937,2.78,2.78,2.74,0,0.74
7938,2.78,2.78,2.74,0,0.74
7939,2.78,2.78,2.74,0,0.74
7940,2.78,2.78,2.74,0,0.74
7941,2.78,2.78,2.74,0,0.74
7942,2.78,2.78,2.74,0,0.74
7943,2.78,2.78,2.74,0,0.74
7944,2.78,2.78,2.74,0,0.74
7945,2.78,2.78,2.74,0,0.74
7946,2.78,2.78,2.74,0,0.74
7947,2.78,2.78,2.74,0,0.74
7948,2.78,2.78,2.74,0,0.74
7949,2.78,2.78,2.74,0,0.74
7950,2.78,2.78,2.74,0,0.74
7951,2.78,2.78,2.74,0,0.74
7952,2.78,2.78,2.74,0,0.74
7953,2.78,2.78,2.74,0,0.74
7954,2.78,2.78,2.74,0,0.74
7955,2.78,2.78,2.74,0,0.74
7956,2.78,2.78,2.74,0,0.74
7957,2.78,2.78,2.74,0,0.74
7958,2.78,2.78,2.74,0,0.74
7959,2.78,2.78,2.74,0,0.74
7960,2.78,2.78,2.74,0,0.74
7961,2.78,2.78,2.74,0,0.74
7962,2.78,2.78,2.74,0,0.74
7963,2.78,2.78,2.74,0,0.74
7964,2.78,2.78,2.74,0,0.74
7965,2.78,2.78,2.74,0,0.74
7966,2.78,2.78,2.74,0,0.74
7967,2.78,2.78,2.74,0,0.74
7968,2.78,2.78,2.74,0,0.74
7969,2.78,2.78,2.74,0,0.74
7970,2.78,2.78,2.74,0,0.74
7971,2.78,2.78,2.74,0,0.74
7972,2.78,2.78,2.74,0,0.74
7973,2.78,2.78,2.74,0,0.74
7974,2.78,2.78,2.74,0,0.74
7975,2.78,2.78,2.74,0,0.74
7976,2.78,2.78,2.74,0,0.74
7977,2.78,2.78,2.74,0,0.74
7978,2.78,2.78,2.74,0,0.74
7979,2.78,2.78,2.74,0,0.74
7980,2.78,2.78,2.74,0,0.74
7981,2.78,2.78,2.74,0,0.74
7982,2.78,2.78,2.74,0,0.74
7983,2.78,2.78,2.74,0,0.74
7984,2.78,2.78,2.74,0,0.74
7985,2.78,2.78,2.74,0,0.74
7986,2.78,2.78,2.74,0,0.74
7987,2.78,2.78,2.74,0,0.74
7988,2.78,2.78,2.74,0,0.74
7989,2.78,2.78,2.74,0,0.74
7990,2.78,2.78,2.74,0,0.74
7991,2.78,2.78,2.74,0,0.74
7992,2.78,2.78,2.74,0,0.74
7993,2.78,2.78,2.74,0,0.74
7994,2.78,2.78,2.74,0,0.74
7995,2.78,2.78,2.74,0,0.74
7996,2.78,2.78,2.74,0,0.74
7997,2.78,2.78,2.74,0,0.74
7998,2.78,2.78,2.74,0,0.74
7999,2.78,2.78,2.74,0,0.74
8000,2.78,2.78,2.74,0,0.74
8001,2.78,2.78,2.74,0,0.74
8002,2.78,2.78,2.74,0,0.74
8003,2.78,2.78,2.74,0,0.74
8004,2.78,2.78,2.74,0,0.74
8005,2.78,2.78,2.74,0,0.74
8006,2.78,2.78,2.74,0,0.74
8007,2.78,2.78,2.74,0,0.74
8008,2.78,2.78,2.74,0,0.74
8009,2.78,2.78,2.74,0,0.74
8010,2.78,2.78,2.74,0,0.74
8011,2.78,2.78,2.74,0,0.74
8012,2.78,2.78,2.74,0,0.74
8013,2.78,2.78,2.74,0,0.74
8014,2.78,2.78,2.74,0,0.74
8015,2.78,2.78,2.74,0,0.74
8016,2.78,2.78,2.74,0,0.74
8017,2.78,2.78,2.74,0,0.74
8018,2.78,2.78,2.74,0,0.74
8019,2.78,2.78,2.74,0,0.74
8020,2.78,2.78,2.74,0,0.74
8021,2.78,2.78,2.74,0,0.74
8022,2.78,2.78,2.74,0,0.74
8023,2.78,2.78,2.74,0,0.74
8024,2.78,2.78,2.74,0,0.74
8025,2.78,2.78,2.74,0,0.74
8026,2.78,2.78,2.74,0,0.74
8027,2.78,2.78,2.74,0,0.74
8028,2.78,2.78,2.74,0,0.74
8029,2.78,2.78,2.74,0,0.74
8030,2.78,2.78,2.74,0,0.74
8031,2.78,2.78,2.74,0,0.74
8032,2.78,2.78,2.74,0,0.74
8033,2.78,2.78,2.74,0,0.74
8034,2.78,2.78,2.74,0,0.74
8035,2.78,2.78,2.74,0,0.74
8036,2.78,2.78,2.74,0,0.74
8037,2.78,2.78,2.74,0,0.74
8038,2.78,2.78,2.74,0,0.74
8039,2.78,2.78,2.74,0,0.74
8040,2.78,2.78,2.74,0,0.74
8041,3.78,3.78,4.28,0,0.74
8042,3.78,3.78,4.28,0,0.74
8043,3.78,3.78,4.28,0,0.74
8044,3.78,3.78,4.28,0,0.74
8045,3.78,3.78,4.28,0,0.74
8046,3.78,3.78,4.28,0,0.74
8047,3.78,3.78,4.28,0,0.74
8048,3.78,3.78,4.28,0,0.74
8049,3.78,3.78,4.28,0,0.74
8050,3.78,3.78,4.28,0,0.74
8051,3.78,3.78,4.28,0,0.74
8052,3.78,3.78,4.28,0,0.74
8053,3.78,3.78,4.28,0,0.74
8054,3.78,3.78,4.28,0,0.74
8055,3.78,3.78,4.28,0,0.74
8056,3.78,3.78,4.28,0,0.74
8057,3.78,3.78,4.28,0,0.74
8058,3.78,3.78,4.28,0,0.74
8059,3.78,3.78,4.28,0,0.74
8060,3.78,3.78,4.28,0,0.74
8061,3.78,3.78,4.28,0,0.74
8062,3.78,3.78,4.28,0,0.74
8063,3.78,3.78,4.28,0,0.74
8064,3.78,3.78,4.28,0,0.74
8065,3.78,3.78,4.28,0,0.74
8066,3.78,3.78,4.28,0,0.74
8067,3.78,3.78,4.28,0,0.74
8068,3.78,3.78,4.28,0,0.74
8069,3.78,3.78,4.28,0,0.74
8070,3.78,3.78,4.28,0,0.74
8071,3.78,3.78,4.28,0,0.74
8072,3.78,3.78,4.28,0,0.74
8073,3.78,3.78,4.28,0,0.74
8074,3.78,3.78,4.28,0,0.74
8075,3.78,3.78,4.28,0,0.74
8076,3.78,3.78,4.28,0,0.74
8077,3.78,3.78,4.28,0,0.74
8078,3.78,3.78,4.28,0,0.74
8079,3.78,3.78,4.28,0,0.74
8080,3.78,3.78,4.28,0,0.74
8081,3.78,3.78,4.28,0,0.74
8082,3.78,3.78,4.28,0,0.74
8083,3.78,3.78,4.28,0,0.74
8084,3.78,3.78,4.28,0,0.74
8085,3.78,3.78,4.28,0,0.74
8086,3.78,3.78,4.28,0,0.74
8087,3.78,3.78,4.28,0,0.74
8088,3.78,3.78,4.28,0,0.74
8089,3.78,3.78,4.28,0,0.74
8090,3.78,3.78,4.28,0,0.74
8091,3.78,3.78,4.28,0,0.74
8092,3.78,3.78,4.28,0,0.74
8093,3.78,3.78,4.28,0,0.74
8094,3.78,3.78,4.28,0,0.74
8095,3.78,3.78,4.28,0,0.74
8096,3.78,3.78,4.28,0,0.74
8097,3.78,3.78,4.28,0,0.74
8098,3.78,3.78,4.28,0,0.74
8099,3.78,3.78,4.28,0,0.74
8100,3.78,3.78,4.28,0,0.74
8101,3.78,3.78,4.28,0,0.74
8102,3.78,3.78,4.28,0,0.74
8103,3.78,3.78,4.28,0,0.74
8104,3.78,3.78,4.28,0,0.74
8105,3.78,3.78,4.28,0,0.74
8106,3.78,3.78,4.28,0,0.74
8107,3.78,3.78,4.28,0,0.74
8108,3.78,3.78,4.28,0,0.74
8109,3.78,3.78,4.28,0,0.74
8110,3.78,3.78,4.28,0,0.74
8111,3.78,3.78,4.28,0,0.74
8112,3.78,3.78,4.28,0,0.74
8113,3.78,3.78,4.28,0,0.74
8114,3.78,3.78,4.28,0,0.74
8115,3.78,3.78,4.28,0,0.74
8116,3.78,3.78,4.28,0,0.74
8117,3.78,3.78,4.28,0,0.74
8118,3.78,3.78,4.28,0,0.74
8119,3.78,3.78,4.28,0,0.74
8120,3.78,3.78,4.28,0,0.74
8121,3.78,3.78,4.28,0,0.74
8122,3.78,3.78,4.28,0,0.74
8123,3.78,3.78,4.28,0,0.74
8124,3.78,3.78,4.28,0,0.74
8125,3.78,3.78,4.28,0,0.74
8126,3.78,3.78,4.28,0,0.74
8127,3.78,3.78,4.28,0,0.74
8128,3.78,3.78,4.28,0,0.74
8129,3.78,3.78,4.28,0,0.74
8130,3.78,3.78,4.28,0,0.74
8131,3.78,3.78,4.28,0,0.74
8132,3.78,3.78,4.28,0,0.74
8133,3.78,3.78,4.28,0,0.74
8134,3.78,3.78,4.28,0,0.74
8135,3.78,3.78,4.28,0,0.74
8136,3.78,3.78,4.28,0,0.74
8137,3.78,3.78,4.28,0,0.74
8138,3.78,3.78,4.28,0,0.74
8139,3.78,3.78,4.28,0,0.74
8140,3.78,3.78,4.28,0,0.74
8141,3.78,3.78,4.28,0,0.74
8142,3.78,3.78,4.28,0,0.74
8143,3.78,3.78,4.28,0,0.74
8144,3.78,3.78,4.28,0,0.74
8145,3.78,3.78,4.28,0,0.74
8146,3.78,3.78,4.28,0,0.74
8147,3.78,3.78,4.28,0,0.74
8148,3.78,3.78,4.28,0,0.74
8149,3.78,3.78,4.28,0,0.74
8150,3.78,3.78,4.28,0,0.74
8151,3.78,3.78,4.28,0,0.74
8152,3.78,3.78,4.28,0,0.74
8153,3.78,3.78,4.28,0,0.74
8154,3.78,3.78,4.28,0,0.74
8155,3.78,3.78,4.28,0,0.74
8156,3.78,3.78,4.28,0,0.74
8157,3.78,3.78,4.28,0,0.74
8158,3.78,3.78,4.28,0,0.74
8159,3.78,3.78,4.28,0,0.74
8160,3.78,3.78,4.28,0,0.74
8161,3.78,3.78,4.28,0,0.74
8162,3.78,3.78,4.28,0,0.74
8163,3.78,3.78,4.28,0,0.74
8164,3.78,3.78,4.28,0,0.74
8165,3.78,3.78,4.28,0,0.74
8166,3.78,3.78,4.28,0,0.74
8167,3.78,3.78,4.28,0,0.74
8168,3.78,3.78,4.28,0,0.74
8169,3.78,3.78,4.28,0,0.74
8170,3.78,3.78,4.28,0,0.74
8171,3.78,3.78,4.28,0,0.74
8172,3.78,3.78,4.28,0,0.74
8173,3.78,3.78,4.28,0,0.74
8174,3.78,3.78,4.28,0,0.74
8175,3.78,3.78,4.28,0,0.74
8176,3.78,3.78,4.28,0,0.74
8177,3.78,3.78,4.28,0,0.74
8178,3.78,3.78,4.28,0,0.74
8179,3.78,3.78,4.28,0,0.74
8180,3.78,3.78,4.28,0,0.74
8181,3.78,3.78,4.28,0,0.74
8182,3.78,3.78,4.28,0,0.74
8183,3.78,3.78,4.28,0,0.74
8184,3.78,3.78,4.28,0,0.74
8185,3.78,3.78,4.28,0,0.74
8186,3.78,3.78,4.28,0,0.74
8187,3.78,3.78,4.28,0,0.74
8188,3.78,3.78,4.28,0,0.74
8189,3.78,3.78,4.28,0,0.74
8190,3.78,3.78,4.28,0,0.74
8191,3.78,3.78,4.28,0,0.74
8192,3.78,3.78,4.28,0,0.74
8193,3.78,3.78,4.28,0,0.74
8194,3.78,3.78,4.28,0,0.74
8195,3.78,3.78,4.28,0,0.74
8196,3.78,3.78,4.28,0,0.74
8197,3.78,3.78,4.28,0,0.74
8198,3.78,3.78,4.28,0,0.74
8199,3.78,3.78,4.28,0,0.74
8200,3.78,3.78,4.28,0,0.74
8201,3.78,3.78,4.28,0,0.74
8202,3.78,3.78,4.28,0,0.74
8203,3.78,3.78,4.28,0,0.74
8204,3.78,3.78,4.28,0,0.74
8205,3.78,3.78,4.28,0,0.74
8206,3.78,3.78,4.28,0,0.74
8207,3.78,3.78,4.28,0,0.74
8208,3.78,3.78,4.28,0,0.74
8209,3.78,3.78,4.28,0,0.74
8210,3.78,3.78,4.28,0,0.74
8211,3.78,3.78,4.28,0,0.74
8212,3.78,3.78,4.28,0,0.74
8213,3.78,3.78,4.28,0,0.74
8214,3.78,3.78,4.28,0,0.74
8215,3.78,3.78,4.28,0,0.74
8216,3.78,3.78,4.28,0,0.74
8217,3.78,3.78,4.28,0,0.74
8218,3.78,3.78,4.28,0,0.74
8219,3.78,3.78,4.28,0,0.74
8220,3.78,3.78,4.28,0,0.74
8221,3.78,3.78,4.28,0,0.74
8222,3.78,3.78,4.28,0,0.74
8223,3.78,3.78,4.28,0,0.74
8224,3.78,3.78,4.28,0,0.74
8225,3.78,3.78,4.28,0,0.74
8226,3.78,3.78,4.28,0,0.74
8227,3.78,3.78,4.28,0,0.74
8228,3.78,3.78,4.28,0,0.74
8229,3.78,3.78,4.28,0,0.74
8230,3.78,3.78,4.28,0,0.74
8231,3.78,3.78,4.28,0,0.74
8232,3.78,3.78,4.28,0,0.74
8233,3.78,3.78,4.28,0,0.74
8234,3.78,3.78,4.28,0,0.74
8235,3.78,3.78,4.28,0,0.74
8236,3.78,3.78,4.28,0,0.74
8237,3.78,3.78,4.28,0,0.74
8238,3.78,3.78,4.28,0,0.74
8239,3.78,3.78,4.28,0,0.74
8240,3.78,3.78,4.28,0,0.74
8241,3.78,3.78,4.28,0,0.74
8242,3.78,3.78,4.28,0,0.74
8243,3.78,3.78,4.28,0,0.74
8244,3.78,3.78,4.28,0,0.74
8245,3.78,3.78,4.28,0,0.74
8246,3.78,3.78,4.28,0,0.74
8247,3.78,3.78,4.28,0,0.74
8248,3.78,3.78,4.28,0,0.74
8249,3.78,3.78,4.28,0,0.74
8250,3.78,3.78,4.28,0,0.74
8251,3.78,3.78,4.28,0,0.74
8252,3.78,3.78,4.28,0,0.74
8253,3.78,3.78,4.28,0,0.74
8254,3.78,3.78,4.28,0,0.74
8255,3.78,3.78,4.28,0,0.74
8256,3.78,3.78,4.28,0,0.74
8257,3.78,3.78,4.28,0,0.74
8258,3.78,3.78,4.28,0,0.74
8259,3.78,3.78,4.28,0,0.74
8260,3.78,3.78,4.28,0,0.74
8261,3.78,3.78,4.28,0,0.74
8262,3.78,3.78,4.28,0,0.74
8263,3.78,3.78,4.28,0,0.74
8264,3.78,3.78,4.28,0,0.74
8265,3.78,3.78,4.28,0,0.74
8266,3.78,3.78,4.28,0,0.74
8267,3.78,3.78,4.28,0,0.74
8268,3.78,3.78,4.28,0,0.74
8269,3.78,3.78,4.28,0,0.74
8270,3.78,3.78,4.28,0,0.74
8271,3.78,3.78,4.28,0,0.74
8272,3.78,3.78,4.28,0,0.74
8273,3.78,3.78,4.28,0,0.74
8274,3.78,3.78,4.28,0,0.74
8275,3.78,3.78,4.28,0,0.74
8276,3.78,3.78,4.28,0,0.74
8277,3.78,3.78,4.28,0,0.74
8278,3.78,3.78,4.28,0,0.74
8279,3.78,3.78,4.28,0,0.74
8280,3.78,3.78,4.28,0,0.74
8281,3.78,3.78,4.28,0,0.74
8282,3.78,3.78,4.28,0,0.74
8283,3.78,3.78,4.28,0,0.74
8284,3.78,3.78,4.28,0,0.74
8285,3.78,3.78,4.28,0,0.74
8286,3.78,3.78,4.28,0,0.74
8287,3.78,3.78,4.28,0,0.74
8288,3.78,3.78,4.28,0,0.74
8289,3.78,3.78,4.28,0,0.74
8290,3.78,3.78,4.28,0,0.74
8291,3.78,3.78,4.28,0,0.74
8292,3.78,3.78,4.28,0,0.74
8293,3.78,3.78,4.28,0,0.74
8294,3.78,3.78,4.28,0,0.74
8295,3.78,3.78,4.28,0,0.74
8296,3.78,3.78,4.28,0,0.74
8297,3.78,3.78,4.28,0,0.74
8298,3.78,3.78,4.28,0,0.74
8299,3.78,3.78,4.28,0,0.74
8300,3.78,3.78,4.28,0,0.74
8301,3.78,3.78,4.28,0,0.74
8302,3.78,3.78,4.28,0,0.74
8303,3.78,3.78,4.28,0,0.74
8304,3.78,3.78,4.28,0,0.74
8305,3.78,3.78,4.28,0,0.74
8306,3.78,3.78,4.28,0,0.74
8307,3.78,3.78,4.28,0,0.74
8308,3.78,3.78,4.28,0,0.74
8309,3.78,3.78,4.28,0,0.74
8310,3.78,3.78,4.28,0,0.74
8311,3.78,3.78,4.28,0,0.74
8312,3.78,3.78,4.28,0,0.74
8313,3.78,3.78,4.28,0,0.74
8314,3.78,3.78,4.28,0,0.74
8315,3.78,3.78,4.28,0,0.74
8316,3.78,3.78,4.28,0,0.74
8317,3.78,3.78,4.28,0,0.74
8318,3.78,3.78,4.28,0,0.74
8319,3.78,3.78,4.28,0,0.74
8320,3.78,3.78,4.28,0,0.74
8321,3.78,3.78,4.28,0,0.74
8322,3.78,3.78,4.28,0,0.74
8323,3.78,3.78,4.28,0,0.74
8324,3.78,3.78,4.28,0,0.74
8325,3.78,3.78,4.28,0,0.74
8326,3.78,3.78,4.28,0,0.74
8327,3.78,3.78,4.28,0,0.74
8328,3.78,3.78,4.28,0,0.74
8329,3.78,3.78,4.28,0,0.74
8330,3.78,3.78,4.28,0,0.74
8331,3.78,3.78,4.28,0,0.74
8332,3.78,3.78,4.28,0,0.74
