Time_Index,MA_natural_gas_turbine,MA_natural_gas_combined_cycle,MA_solar_pv,MA_onshore_wind,CT_natural_gas_turbine,CT_natural_gas_combined_cycle,CT_solar_pv,ME_natural_gas_turbine,ME_natural_gas_combined_cycle,ME_onshore_wind,ME_solar_pv,MA_fission,CT_fission,ME_fission,MA_battery,CT_battery,ME_battery,COAST_offshore_wind_fixed,COAST_offshore_wind_floating
7539,0.9,0.9,0,0.541,0.9,0.9,0,0.9,0.9,0.226,0,0.9,0.9,0.9,1,1,1,0.439,0.439
7540,0.9,0.9,0,0.296,0.9,0.9,0,0.9,0.9,0.252,0,0.9,0.9,0.9,1,1,1,0.312,0.312
7541,0.9,0.9,0,0.15,0.9,0.9,0,0.9,0.9,0.29,0,0.9,0.9,0.9,1,1,1,0.254,0.254
7542,0.9,0.9,0,0.153,0.9,0.9,0,0.9,0.9,0.31,0,0.9,0.9,0.9,1,1,1,0.181,0.181
7543,0.9,0.9,0.001,0.107,0.9,0.9,0.002,0.9,0.9,0.25,0.007,0.9,0.9,0.9,1,1,1,0.162,0.162
7544,0.9,0.9,0.071,0.112,0.9,0.9,0.069,0.9,0.9,0.263,0.121,0.9,0.9,0.9,1,1,1,0.139,0.139
7545,0.9,0.9,0.255,0.101,0.9,0.9,0.249,0.9,0.9,0.223,0.352,0.9,0.9,0.9,1,1,1,0.13,0.13
7546,0.9,0.9,0.434,0.09,0.9,0.9,0.39,0.9,0.9,0.24,0.521,0.9,0.9,0.9,1,1,1,0.115,0.115
7547,0.9,0.9,0.566,0.085,0.9,0.9,0.466,0.9,0.9,0.179,0.627,0.9,0.9,0.9,1,1,1,0.105,0.105
7548,0.9,0.9,0.592,0.044,0.9,0.9,0.45,0.9,0.9,0.215,0.651,0.9,0.9,0.9,1,1,1,0.084,0.084
7549,0.9,0.9,0.517,0.042,0.9,0.9,0.488,0.9,0.9,0.149,0.597,0.9,0.9,0.9,1,1,1,0.049,0.049
7550,0.9,0.9,0.371,0.01,0.9,0.9,0.363,0.9,0.9,0.097,0.457,0.9,0.9,0.9,1,1,1,0.035,0.035
7551,0.9,0.9,0.21,0,0.9,0.9,0.186,0.9,0.9,0.07,0.253,0.9,0.9,0.9,1,1,1,0.036,0.036
7552,0.9,0.9,0.062,0,0.9,0.9,0.065,0.9,0.9,0.082,0.048,0.9,0.9,0.9,1,1,1,0.03,0.03
7553,0.9,0.9,0.002,0,0.9,0.9,0.006,0.9,0.9,0.066,0,0.9,0.9,0.9,1,1,1,0.028,0.028
7554,0.9,0.9,0,0,0.9,0.9,0,0.9,0.9,0.056,0,0.9,0.9,0.9,1,1,1,0.036,0.036
7555,0.9,0.9,0,0.003,0.9,0.9,0,0.9,0.9,0.037,0,0.9,0.9,0.9,1,1,1,0.036,0.036
7556,0.9,0.9,0,0.037,0.9,0.9,0,0.9,0.9,0.033,0,0.9,0.9,0.9,1,1,1,0.048,0.048
7557,0.9,0.9,0,0.048,0.9,0.9,0,0.9,0.9,0.021,0,0.9,0.9,0.9,1,1,1,0.051,0.051
7558,0.9,0.9,0,0.094,0.9,0.9,0,0.9,0.9,0.008,0,0.9,0.9,0.9,1,1,1,0.069,0.069
7559,0.9,0.9,0,0.35,0.9,0.9,0,0.9,0.9,0.001,0,0.9,0.9,0.9,1,1,1,0.095,0.095
7560,0.9,0.9,0,0.535,0.9,0.9,0,0.9,0.9,0.001,0,0.9,0.9,0.9,1,1,1,0.188,0.188
7561,0.9,0.9,0,0.549,0.9,0.9,0,0.9,0.9,0.027,0,0.9,0.9,0.9,1,1,1,0.26,0.26
7562,0.9,0.9,0,0.548,0.9,0.9,0,0.9,0.9,0.038,0,0.9,0.9,0.9,1,1,1,0.378,0.378
7563,0.9,0.9,0,0.556,0.9,0.9,0,0.9,0.9,0.038,0,0.9,0.9,0.9,1,1,1,0.426,0.426
7564,0.9,0.9,0,0.562,0.9,0.9,0,0.9,0.9,0.042,0,0.9,0.9,0.9,1,1,1,0.497,0.497
7565,0.9,0.9,0,0.558,0.9,0.9,0,0.9,0.9,0.072,0,0.9,0.9,0.9,1,1,1,0.637,0.637
7566,0.9,0.9,0,0.545,0.9,0.9,0,0.9,0.9,0.077,0,0.9,0.9,0.9,1,1,1,0.705,0.705
7567,0.9,0.9,0.001,0.552,0.9,0.9,0.001,0.9,0.9,0.097,0,0.9,0.9,0.9,1,1,1,0.764,0.764
7568,0.9,0.9,0.012,0.553,0.9,0.9,0.02,0.9,0.9,0.099,0.008,0.9,0.9,0.9,1,1,1,0.908,0.908
7569,0.9,0.9,0.037,0.55,0.9,0.9,0.042,0.9,0.9,0.117,0.023,0.9,0.9,0.9,1,1,1,0.985,0.985
7570,0.9,0.9,0.056,0.56,0.9,0.9,0.048,0.9,0.9,0.136,0.034,0.9,0.9,0.9,1,1,1,0.997,0.997
7571,0.9,0.9,0.056,0.681,0.9,0.9,0.06,0.9,0.9,0.162,0.034,0.9,0.9,0.9,1,1,1,1,1
7572,0.9,0.9,0.057,0.782,0.9,0.9,0.064,0.9,0.9,0.188,0.029,0.9,0.9,0.9,1,1,1,1,1
7573,0.9,0.9,0.046,0.833,0.9,0.9,0.068,0.9,0.9,0.261,0.021,0.9,0.9,0.9,1,1,1,1,1
7574,0.9,0.9,0.032,0.937,0.9,0.9,0.067,0.9,0.9,0.353,0.017,0.9,0.9,0.9,1,1,1,1,1
7575,0.9,0.9,0.018,0.968,0.9,0.9,0.07,0.9,0.9,0.375,0.013,0.9,0.9,0.9,1,1,1,1,1
7576,0.9,0.9,0.009,0.995,0.9,0.9,0.043,0.9,0.9,0.415,0.002,0.9,0.9,0.9,1,1,1,1,1
7577,0.9,0.9,0.001,0.994,0.9,0.9,0.004,0.9,0.9,0.489,0,0.9,0.9,0.9,1,1,1,1,1
7578,0.9,0.9,0,0.997,0.9,0.9,0,0.9,0.9,0.689,0,0.9,0.9,0.9,1,1,1,1,1
7579,0.9,0.9,0,0.991,0.9,0.9,0,0.9,0.9,0.911,0,0.9,0.9,0.9,1,1,1,1,1
7580,0.9,0.9,0,0.947,0.9,0.9,0,0.9,0.9,0.977,0,0.9,0.9,0.9,1,1,1,1,1
7581,0.9,0.9,0,0.906,0.9,0.9,0,0.9,0.9,0.988,0,0.9,0.9,0.9,1,1,1,1,1
7582,0.9,0.9,0,0.693,0.9,0.9,0,0.9,0.9,0.987,0,0.9,0.9,0.9,1,1,1,1,1
7583,0.9,0.9,0,0.557,0.9,0.9,0,0.9,0.9,0.999,0,0.9,0.9,0.9,1,1,1,1,1
7584,0.9,0.9,0,0.29,0.9,0.9,0,0.9,0.9,1,0,0.9,0.9,0.9,1,1,1,1,1
7585,0.9,0.9,0,0.212,0.9,0.9,0,0.9,0.9,1,0,0.9,0.9,0.9,1,1,1,1,1
7586,0.9,0.9,0,0.194,0.9,0.9,0,0.9,0.9,0.989,0,0.9,0.9,0.9,1,1,1,0.997,0.997
7587,0.9,0.9,0,0.143,0.9,0.9,0,0.9,0.9,0.893,0,0.9,0.9,0.9,1,1,1,0.968,0.968
7588,0.9,0.9,0,0.169,0.9,0.9,0,0.9,0.9,0.839,0,0.9,0.9,0.9,1,1,1,0.798,0.798
7589,0.9,0.9,0,0.195,0.9,0.9,0,0.9,0.9,0.458,0,0.9,0.9,0.9,1,1,1,0.61,0.61
7590,0.9,0.9,0,0.224,0.9,0.9,0,0.9,0.9,0.163,0,0.9,0.9,0.9,1,1,1,0.473,0.473
7591,0.9,0.9,0.002,0.345,0.9,0.9,0.002,0.9,0.9,0.253,0.003,0.9,0.9,0.9,1,1,1,0.501,0.501
7592,0.9,0.9,0.077,0.298,0.9,0.9,0.073,0.9,0.9,0.335,0.1,0.9,0.9,0.9,1,1,1,0.363,0.363
7593,0.9,0.9,0.25,0.224,0.9,0.9,0.249,0.9,0.9,0.216,0.346,0.9,0.9,0.9,1,1,1,0.278,0.278
7594,0.9,0.9,0.406,0.13,0.9,0.9,0.432,0.9,0.9,0.18,0.526,0.9,0.9,0.9,1,1,1,0.203,0.203
7595,0.9,0.9,0.489,0.154,0.9,0.9,0.523,0.9,0.9,0.156,0.628,0.9,0.9,0.9,1,1,1,0.157,0.157
7596,0.9,0.9,0.515,0.491,0.9,0.9,0.545,0.9,0.9,0.137,0.652,0.9,0.9,0.9,1,1,1,0.157,0.157
7597,0.9,0.9,0.515,0.499,0.9,0.9,0.509,0.9,0.9,0.094,0.575,0.9,0.9,0.9,1,1,1,0.13,0.13
7598,0.9,0.9,0.383,0.368,0.9,0.9,0.348,0.9,0.9,0.029,0.466,0.9,0.9,0.9,1,1,1,0.073,0.073
7599,0.9,0.9,0.219,0.454,0.9,0.9,0.177,0.9,0.9,0.008,0.259,0.9,0.9,0.9,1,1,1,0.086,0.086
7600,0.9,0.9,0.061,0.228,0.9,0.9,0.044,0.9,0.9,0,0.056,0.9,0.9,0.9,1,1,1,0.066,0.066
7601,0.9,0.9,0.002,0.16,0.9,0.9,0.004,0.9,0.9,0,0,0.9,0.9,0.9,1,1,1,0.08,0.08
7602,0.9,0.9,0,0.186,0.9,0.9,0,0.9,0.9,0,0,0.9,0.9,0.9,1,1,1,0.063,0.063
7603,0.9,0.9,0,0.129,0.9,0.9,0,0.9,0.9,0,0,0.9,0.9,0.9,1,1,1,0.061,0.061
7604,0.9,0.9,0,0.204,0.9,0.9,0,0.9,0.9,0.004,0,0.9,0.9,0.9,1,1,1,0.07,0.07
7605,0.9,0.9,0,0.31,0.9,0.9,0,0.9,0.9,0.025,0,0.9,0.9,0.9,1,1,1,0.099,0.099
7606,0.9,0.9,0,0.402,0.9,0.9,0,0.9,0.9,0.053,0,0.9,0.9,0.9,1,1,1,0.202,0.202
7607,0.9,0.9,0,0.592,0.9,0.9,0,0.9,0.9,0.068,0,0.9,0.9,0.9,1,1,1,0.261,0.261
7608,0.9,0.9,0,0.706,0.9,0.9,0,0.9,0.9,0.066,0,0.9,0.9,0.9,1,1,1,0.556,0.556
7609,0.9,0.9,0,0.667,0.9,0.9,0,0.9,0.9,0.064,0,0.9,0.9,0.9,1,1,1,0.923,0.923
7610,0.9,0.9,0,0.593,0.9,0.9,0,0.9,0.9,0.036,0,0.9,0.9,0.9,1,1,1,0.979,0.979
7611,0.9,0.9,0,0.488,0.9,0.9,0,0.9,0.9,0.041,0,0.9,0.9,0.9,1,1,1,0.999,0.999
7612,0.9,0.9,0,0.359,0.9,0.9,0,0.9,0.9,0.06,0,0.9,0.9,0.9,1,1,1,1,1
7613,0.9,0.9,0,0.656,0.9,0.9,0,0.9,0.9,0.077,0,0.9,0.9,0.9,1,1,1,1,1
7614,0.9,0.9,0,0.595,0.9,0.9,0,0.9,0.9,0.099,0,0.9,0.9,0.9,1,1,1,1,1
7615,0.9,0.9,0.003,0.521,0.9,0.9,0.002,0.9,0.9,0.151,0.002,0.9,0.9,0.9,1,1,1,1,1
7616,0.9,0.9,0.081,0.546,0.9,0.9,0.071,0.9,0.9,0.355,0.093,0.9,0.9,0.9,1,1,1,1,1
7617,0.9,0.9,0.263,0.543,0.9,0.9,0.262,0.9,0.9,0.402,0.345,0.9,0.9,0.9,1,1,1,0.998,0.998
7618,0.9,0.9,0.427,0.524,0.9,0.9,0.411,0.9,0.9,0.46,0.528,0.9,0.9,0.9,1,1,1,0.994,0.994
7619,0.9,0.9,0.497,0.558,0.9,0.9,0.432,0.9,0.9,0.374,0.633,0.9,0.9,0.9,1,1,1,0.992,0.992
7620,0.9,0.9,0.41,0.582,0.9,0.9,0.407,0.9,0.9,0.342,0.622,0.9,0.9,0.9,1,1,1,0.99,0.99
7621,0.9,0.9,0.287,0.526,0.9,0.9,0.308,0.9,0.9,0.282,0.504,0.9,0.9,0.9,1,1,1,0.934,0.934
7622,0.9,0.9,0.208,0.542,0.9,0.9,0.187,0.9,0.9,0.25,0.376,0.9,0.9,0.9,1,1,1,0.832,0.832
7623,0.9,0.9,0.112,0.5,0.9,0.9,0.099,0.9,0.9,0.347,0.156,0.9,0.9,0.9,1,1,1,0.843,0.843
7624,0.9,0.9,0.04,0.274,0.9,0.9,0.035,0.9,0.9,0.183,0.029,0.9,0.9,0.9,1,1,1,0.52,0.52
7625,0.9,0.9,0.002,0.077,0.9,0.9,0.003,0.9,0.9,0.147,0.001,0.9,0.9,0.9,1,1,1,0.33,0.33
7626,0.9,0.9,0,0.078,0.9,0.9,0,0.9,0.9,0.098,0,0.9,0.9,0.9,1,1,1,0.224,0.224
7627,0.9,0.9,0,0.071,0.9,0.9,0,0.9,0.9,0.084,0,0.9,0.9,0.9,1,1,1,0.139,0.139
7628,0.9,0.9,0,0.085,0.9,0.9,0,0.9,0.9,0.065,0,0.9,0.9,0.9,1,1,1,0.157,0.157
7629,0.9,0.9,0,0.099,0.9,0.9,0,0.9,0.9,0.033,0,0.9,0.9,0.9,1,1,1,0.255,0.255
7630,0.9,0.9,0,0.127,0.9,0.9,0,0.9,0.9,0.073,0,0.9,0.9,0.9,1,1,1,0.324,0.324
7631,0.9,0.9,0,0.22,0.9,0.9,0,0.9,0.9,0.085,0,0.9,0.9,0.9,1,1,1,0.461,0.461
7632,0.9,0.9,0,0.326,0.9,0.9,0,0.9,0.9,0.09,0,0.9,0.9,0.9,1,1,1,0.778,0.778
7633,0.9,0.9,0,0.327,0.9,0.9,0,0.9,0.9,0.069,0,0.9,0.9,0.9,1,1,1,0.704,0.704
7634,0.9,0.9,0,0.405,0.9,0.9,0,0.9,0.9,0.043,0,0.9,0.9,0.9,1,1,1,0.818,0.818
7635,0.9,0.9,0,0.508,0.9,0.9,0,0.9,0.9,0,0,0.9,0.9,0.9,1,1,1,0.729,0.729
7636,0.9,0.9,0,0.442,0.9,0.9,0,0.9,0.9,0,0,0.9,0.9,0.9,1,1,1,0.554,0.554
7637,0.9,0.9,0,0.391,0.9,0.9,0,0.9,0.9,0,0,0.9,0.9,0.9,1,1,1,0.645,0.645
7638,0.9,0.9,0,0.372,0.9,0.9,0,0.9,0.9,0,0,0.9,0.9,0.9,1,1,1,0.602,0.602
7639,0.9,0.9,0.002,0.398,0.9,0.9,0,0.9,0.9,0.034,0.005,0.9,0.9,0.9,1,1,1,0.528,0.528
7640,0.9,0.9,0.073,0.357,0.9,0.9,0.044,0.9,0.9,0.078,0.076,0.9,0.9,0.9,1,1,1,0.727,0.727
7641,0.9,0.9,0.246,0.433,0.9,0.9,0.201,0.9,0.9,0.127,0.197,0.9,0.9,0.9,1,1,1,0.787,0.787
7642,0.9,0.9,0.416,0.474,0.9,0.9,0.369,0.9,0.9,0.135,0.287,0.9,0.9,0.9,1,1,1,0.949,0.949
7643,0.9,0.9,0.475,0.452,0.9,0.9,0.387,0.9,0.9,0.149,0.368,0.9,0.9,0.9,1,1,1,0.699,0.699
7644,0.9,0.9,0.421,0.537,0.9,0.9,0.314,0.9,0.9,0.185,0.271,0.9,0.9,0.9,1,1,1,0.599,0.599
7645,0.9,0.9,0.386,0.534,0.9,0.9,0.255,0.9,0.9,0.123,0.216,0.9,0.9,0.9,1,1,1,0.563,0.563
7646,0.9,0.9,0.287,0.542,0.9,0.9,0.205,0.9,0.9,0.089,0.165,0.9,0.9,0.9,1,1,1,0.586,0.586
7647,0.9,0.9,0.159,0.493,0.9,0.9,0.168,0.9,0.9,0.057,0.128,0.9,0.9,0.9,1,1,1,0.591,0.591
7648,0.9,0.9,0.063,0.483,0.9,0.9,0.079,0.9,0.9,0.086,0.027,0.9,0.9,0.9,1,1,1,0.513,0.513
7649,0.9,0.9,0.003,0.528,0.9,0.9,0.004,0.9,0.9,0.087,0,0.9,0.9,0.9,1,1,1,0.728,0.728
7650,0.9,0.9,0,0.36,0.9,0.9,0,0.9,0.9,0.089,0,0.9,0.9,0.9,1,1,1,0.689,0.689
7651,0.9,0.9,0,0.401,0.9,0.9,0,0.9,0.9,0.107,0,0.9,0.9,0.9,1,1,1,0.692,0.692
7652,0.9,0.9,0,0.474,0.9,0.9,0,0.9,0.9,0.125,0,0.9,0.9,0.9,1,1,1,0.884,0.884
7653,0.9,0.9,0,0.499,0.9,0.9,0,0.9,0.9,0.201,0,0.9,0.9,0.9,1,1,1,0.994,0.994
7654,0.9,0.9,0,0.438,0.9,0.9,0,0.9,0.9,0.242,0,0.9,0.9,0.9,1,1,1,1,1
7655,0.9,0.9,0,0.589,0.9,0.9,0,0.9,0.9,0.275,0,0.9,0.9,0.9,1,1,1,1,1
7656,0.9,0.9,0,0.629,0.9,0.9,0,0.9,0.9,0.237,0,0.9,0.9,0.9,1,1,1,1,1
7657,0.9,0.9,0,0.625,0.9,0.9,0,0.9,0.9,0.325,0,0.9,0.9,0.9,1,1,1,1,1
7658,0.9,0.9,0,0.632,0.9,0.9,0,0.9,0.9,0.366,0,0.9,0.9,0.9,1,1,1,1,1
7659,0.9,0.9,0,0.58,0.9,0.9,0,0.9,0.9,0.445,0,0.9,0.9,0.9,1,1,1,1,1
7660,0.9,0.9,0,0.621,0.9,0.9,0,0.9,0.9,0.456,0,0.9,0.9,0.9,1,1,1,1,1
7661,0.9,0.9,0,0.575,0.9,0.9,0,0.9,0.9,0.324,0,0.9,0.9,0.9,1,1,1,1,1
7662,0.9,0.9,0,0.594,0.9,0.9,0,0.9,0.9,0.343,0,0.9,0.9,0.9,1,1,1,1,1
7663,0.9,0.9,0.002,0.536,0.9,0.9,0.001,0.9,0.9,0.419,0.002,0.9,0.9,0.9,1,1,1,1,1
7664,0.9,0.9,0.075,0.544,0.9,0.9,0.069,0.9,0.9,0.483,0.073,0.9,0.9,0.9,1,1,1,1,1
7665,0.9,0.9,0.265,0.315,0.9,0.9,0.258,0.9,0.9,0.641,0.288,0.9,0.9,0.9,1,1,1,1,1
7666,0.9,0.9,0.455,0.536,0.9,0.9,0.44,0.9,0.9,0.589,0.443,0.9,0.9,0.9,1,1,1,0.999,0.999
7667,0.9,0.9,0.555,0.369,0.9,0.9,0.547,0.9,0.9,0.661,0.53,0.9,0.9,0.9,1,1,1,1,1
7668,0.9,0.9,0.583,0.453,0.9,0.9,0.603,0.9,0.9,0.651,0.561,0.9,0.9,0.9,1,1,1,0.996,0.996
7669,0.9,0.9,0.517,0.345,0.9,0.9,0.54,0.9,0.9,0.499,0.535,0.9,0.9,0.9,1,1,1,0.994,0.994
7670,0.9,0.9,0.364,0.498,0.9,0.9,0.396,0.9,0.9,0.345,0.341,0.9,0.9,0.9,1,1,1,0.991,0.991
7671,0.9,0.9,0.204,0.307,0.9,0.9,0.228,0.9,0.9,0.344,0.168,0.9,0.9,0.9,1,1,1,0.968,0.968
7672,0.9,0.9,0.063,0.238,0.9,0.9,0.094,0.9,0.9,0.449,0.052,0.9,0.9,0.9,1,1,1,0.926,0.926
7673,0.9,0.9,0.004,0.217,0.9,0.9,0.005,0.9,0.9,0.455,0.001,0.9,0.9,0.9,1,1,1,0.843,0.843
7674,0.9,0.9,0,0.16,0.9,0.9,0,0.9,0.9,0.57,0,0.9,0.9,0.9,1,1,1,0.645,0.645
7675,0.9,0.9,0,0.184,0.9,0.9,0,0.9,0.9,0.604,0,0.9,0.9,0.9,1,1,1,0.6,0.6
7676,0.9,0.9,0,0.399,0.9,0.9,0,0.9,0.9,0.767,0,0.9,0.9,0.9,1,1,1,0.611,0.611
7677,0.9,0.9,0,0.395,0.9,0.9,0,0.9,0.9,0.638,0,0.9,0.9,0.9,1,1,1,0.556,0.556
7678,0.9,0.9,0,0.376,0.9,0.9,0,0.9,0.9,0.397,0,0.9,0.9,0.9,1,1,1,0.566,0.566
7679,0.9,0.9,0,0.307,0.9,0.9,0,0.9,0.9,0.4,0,0.9,0.9,0.9,1,1,1,0.778,0.778
7680,0.9,0.9,0,0.378,0.9,0.9,0,0.9,0.9,0.485,0,0.9,0.9,0.9,1,1,1,0.88,0.88
7681,0.9,0.9,0,0.29,0.9,0.9,0,0.9,0.9,0.518,0,0.9,0.9,0.9,1,1,1,0.944,0.944
7682,0.9,0.9,0,0.323,0.9,0.9,0,0.9,0.9,0.504,0,0.9,0.9,0.9,1,1,1,0.979,0.979
7683,0.9,0.9,0,0.373,0.9,0.9,0,0.9,0.9,0.448,0,0.9,0.9,0.9,1,1,1,0.968,0.968
7684,0.9,0.9,0,0.274,0.9,0.9,0,0.9,0.9,0.404,0,0.9,0.9,0.9,1,1,1,0.957,0.957
7685,0.9,0.9,0,0.29,0.9,0.9,0,0.9,0.9,0.325,0,0.9,0.9,0.9,1,1,1,0.925,0.925
7686,0.9,0.9,0,0.259,0.9,0.9,0,0.9,0.9,0.345,0,0.9,0.9,0.9,1,1,1,0.89,0.89
7687,0.9,0.9,0.001,0.153,0.9,0.9,0.001,0.9,0.9,0.309,0.002,0.9,0.9,0.9,1,1,1,0.83,0.83
7688,0.9,0.9,0.071,0.099,0.9,0.9,0.058,0.9,0.9,0.449,0.098,0.9,0.9,0.9,1,1,1,0.765,0.765
7689,0.9,0.9,0.253,0.11,0.9,0.9,0.202,0.9,0.9,0.523,0.345,0.9,0.9,0.9,1,1,1,0.679,0.679
7690,0.9,0.9,0.393,0.084,0.9,0.9,0.294,0.9,0.9,0.499,0.518,0.9,0.9,0.9,1,1,1,0.6,0.6
7691,0.9,0.9,0.424,0.103,0.9,0.9,0.305,0.9,0.9,0.368,0.611,0.9,0.9,0.9,1,1,1,0.47,0.47
7692,0.9,0.9,0.384,0.119,0.9,0.9,0.303,0.9,0.9,0.411,0.554,0.9,0.9,0.9,1,1,1,0.355,0.355
7693,0.9,0.9,0.276,0.077,0.9,0.9,0.31,0.9,0.9,0.264,0.389,0.9,0.9,0.9,1,1,1,0.231,0.231
7694,0.9,0.9,0.22,0.056,0.9,0.9,0.261,0.9,0.9,0.24,0.248,0.9,0.9,0.9,1,1,1,0.132,0.132
7695,0.9,0.9,0.136,0.062,0.9,0.9,0.156,0.9,0.9,0.185,0.147,0.9,0.9,0.9,1,1,1,0.098,0.098
7696,0.9,0.9,0.049,0.186,0.9,0.9,0.054,0.9,0.9,0.14,0.043,0.9,0.9,0.9,1,1,1,0.064,0.064
7697,0.9,0.9,0.002,0.132,0.9,0.9,0.003,0.9,0.9,0.101,0.002,0.9,0.9,0.9,1,1,1,0.032,0.032
7698,0.9,0.9,0,0.118,0.9,0.9,0,0.9,0.9,0.082,0,0.9,0.9,0.9,1,1,1,0.01,0.01
7699,0.9,0.9,0,0.255,0.9,0.9,0,0.9,0.9,0.066,0,0.9,0.9,0.9,1,1,1,0.004,0.004
7700,0.9,0.9,0,0.266,0.9,0.9,0,0.9,0.9,0.052,0,0.9,0.9,0.9,1,1,1,0.041,0.041
7701,0.9,0.9,0,0.416,0.9,0.9,0,0.9,0.9,0.048,0,0.9,0.9,0.9,1,1,1,0.077,0.077
7702,0.9,0.9,0,0.519,0.9,0.9,0,0.9,0.9,0.016,0,0.9,0.9,0.9,1,1,1,0.131,0.131
7703,0.9,0.9,0,0.527,0.9,0.9,0,0.9,0.9,0.026,0,0.9,0.9,0.9,1,1,1,0.322,0.322
7704,0.9,0.9,0,0.532,0.9,0.9,0,0.9,0.9,0.036,0,0.9,0.9,0.9,1,1,1,0.633,0.633
7705,0.9,0.9,0,0.606,0.9,0.9,0,0.9,0.9,0.088,0,0.9,0.9,0.9,1,1,1,0.765,0.765
7706,0.9,0.9,0,0.631,0.9,0.9,0,0.9,0.9,0.059,0,0.9,0.9,0.9,1,1,1,0.978,0.978
7707,0.9,0.9,0,0.651,0.9,0.9,0,0.9,0.9,0.092,0,0.9,0.9,0.9,1,1,1,0.993,0.993
7708,0.9,0.9,0,0.647,0.9,0.9,0,0.9,0.9,0.089,0,0.9,0.9,0.9,1,1,1,0.997,0.997
7709,0.9,0.9,0,0.664,0.9,0.9,0,0.9,0.9,0.119,0,0.9,0.9,0.9,1,1,1,1,1
7710,0.9,0.9,0,0.627,0.9,0.9,0,0.9,0.9,0.149,0,0.9,0.9,0.9,1,1,1,1,1
7711,0.9,0.9,0.001,0.625,0.9,0.9,0.001,0.9,0.9,0.159,0.002,0.9,0.9,0.9,1,1,1,1,1
7712,0.9,0.9,0.057,0.659,0.9,0.9,0.056,0.9,0.9,0.18,0.036,0.9,0.9,0.9,1,1,1,1,1
7713,0.9,0.9,0.222,0.637,0.9,0.9,0.209,0.9,0.9,0.243,0.104,0.9,0.9,0.9,1,1,1,1,1
7714,0.9,0.9,0.397,0.595,0.9,0.9,0.399,0.9,0.9,0.301,0.175,0.9,0.9,0.9,1,1,1,1,1
7715,0.9,0.9,0.523,0.628,0.9,0.9,0.504,0.9,0.9,0.574,0.206,0.9,0.9,0.9,1,1,1,1,1
7716,0.9,0.9,0.544,0.676,0.9,0.9,0.578,0.9,0.9,0.416,0.326,0.9,0.9,0.9,1,1,1,1,1
7717,0.9,0.9,0.513,0.673,0.9,0.9,0.493,0.9,0.9,0.273,0.298,0.9,0.9,0.9,1,1,1,1,1
7718,0.9,0.9,0.402,0.661,0.9,0.9,0.392,0.9,0.9,0.211,0.222,0.9,0.9,0.9,1,1,1,1,1
7719,0.9,0.9,0.231,0.623,0.9,0.9,0.261,0.9,0.9,0.313,0.123,0.9,0.9,0.9,1,1,1,1,1
7720,0.9,0.9,0.071,0.569,0.9,0.9,0.086,0.9,0.9,0.464,0.038,0.9,0.9,0.9,1,1,1,1,1
7721,0.9,0.9,0.002,0.517,0.9,0.9,0.005,0.9,0.9,0.42,0.001,0.9,0.9,0.9,1,1,1,1,1
7722,0.9,0.9,0,0.513,0.9,0.9,0,0.9,0.9,0.333,0,0.9,0.9,0.9,1,1,1,1,1
7723,0.9,0.9,0,0.489,0.9,0.9,0,0.9,0.9,0.526,0,0.9,0.9,0.9,1,1,1,1,1
7724,0.9,0.9,0,0.487,0.9,0.9,0,0.9,0.9,0.563,0,0.9,0.9,0.9,1,1,1,1,1
7725,0.9,0.9,0,0.41,0.9,0.9,0,0.9,0.9,0.465,0,0.9,0.9,0.9,1,1,1,1,1
7726,0.9,0.9,0,0.549,0.9,0.9,0,0.9,0.9,0.33,0,0.9,0.9,0.9,1,1,1,1,1
7727,0.9,0.9,0,0.54,0.9,0.9,0,0.9,0.9,0.38,0,0.9,0.9,0.9,1,1,1,1,1
7728,0.9,0.9,0,0.476,0.9,0.9,0,0.9,0.9,0.393,0,0.9,0.9,0.9,1,1,1,1,1
7729,0.9,0.9,0,0.669,0.9,0.9,0,0.9,0.9,0.42,0,0.9,0.9,0.9,1,1,1,1,1
7730,0.9,0.9,0,0.742,0.9,0.9,0,0.9,0.9,0.45,0,0.9,0.9,0.9,1,1,1,1,1
7731,0.9,0.9,0,0.739,0.9,0.9,0,0.9,0.9,0.324,0,0.9,0.9,0.9,1,1,1,1,1
7732,0.9,0.9,0,0.698,0.9,0.9,0,0.9,0.9,0.225,0,0.9,0.9,0.9,1,1,1,1,1
7733,0.9,0.9,0,0.648,0.9,0.9,0,0.9,0.9,0.338,0,0.9,0.9,0.9,1,1,1,0.996,0.996
7734,0.9,0.9,0,0.588,0.9,0.9,0,0.9,0.9,0.26,0,0.9,0.9,0.9,1,1,1,0.981,0.981
7735,0.9,0.9,0.001,0.554,0.9,0.9,0,0.9,0.9,0.305,0.002,0.9,0.9,0.9,1,1,1,0.963,0.963
7736,0.9,0.9,0.048,0.549,0.9,0.9,0.041,0.9,0.9,0.362,0.044,0.9,0.9,0.9,1,1,1,0.97,0.97
7737,0.9,0.9,0.21,0.533,0.9,0.9,0.195,0.9,0.9,0.274,0.231,0.9,0.9,0.9,1,1,1,0.982,0.982
7738,0.9,0.9,0.37,0.498,0.9,0.9,0.398,0.9,0.9,0.209,0.429,0.9,0.9,0.9,1,1,1,0.986,0.986
7739,0.9,0.9,0.438,0.519,0.9,0.9,0.427,0.9,0.9,0.156,0.506,0.9,0.9,0.9,1,1,1,0.889,0.889
