t,SE_Electrolyzer_H2Gen,MIDAT_Electrolyzer_H2Gen,NE_Electrolyzer_H2Gen,SE_Large_SMR_wCCS_96pct_H2Gen,MIDAT_Large_SMR_wCCS_96pct_H2Gen,NE_Large_SMR_wCCS_96pct_H2Gen,SE_ATR_wCCS_94pct_H2Gen,MIDAT_ATR_wCCS_94pct_H2Gen,NE_ATR_wCCS_94pct_H2Gen,SE_Above_ground_storage_H2Gen,MIDAT_Above_ground_storage_H2Gen,NE_Above_ground_storage_H2Gen
2567,18623.082148783335,9322.87846955918,5.913112765395541,1.760103878967005e-27,5.4138938304064685e-27,4.56480102953534e-26,1.7171379244153618e-27,6.407176065482157e-27,1808.0984811520511,4.16375159236945e-27,4.3763338190801776e-27,2.874971644360284e-27
2568,18623.082148783335,9322.87846955918,5.913112765395541,1.7534922633530426e-27,5.387085391802893e-27,4.546102253697955e-26,1.7200702800476985e-27,6.51969568654515e-27,1808.0984811520489,4.1449338796044024e-27,4.293627700360484e-27,2.799940298431186e-27
2569,18623.082148783335,9322.87846955918,5.913112765395541,1.7413793940932782e-27,5.3531455201895504e-27,4.518359912995972e-26,1.715270411777319e-27,6.623911722464494e-27,1808.0984811520516,4.137708633694296e-27,4.2355161323968866e-27,2.8213411831934343e-27
2570,18623.082148783335,9322.87846955918,5.9131127653955415,1.741380987253763e-27,5.3500758671774494e-27,4.517982458503908e-26,1.7190278430132254e-27,6.755757292546495e-27,1808.0984811520493,4.13763359733364e-27,4.166794553803041e-27,2.7924710808704807e-27
2571,18623.082148783335,9322.87846955918,5.913112765395539,1.7479922052357933e-27,5.380180916128369e-27,4.543302935441389e-26,1.729640317289417e-27,6.915637709785318e-27,1808.098481152053,4.140274567000009e-27,4.0710419863369e-27,2.7177643181542244e-27
2572,18623.082148783335,9322.87846955918,5.9131127653955415,1.7390317754566145e-27,5.501796209941507e-27,4.5457449367596634e-26,1.7330214053327422e-27,7.073478040642527e-27,1808.0984811520507,9.78037793294806e-27,4.713134296598946e-27,2.6699919520440607e-27
2573,18051.624742246895,9322.87846955918,5.913112765395541,1.7281621301826334e-27,5.660232172026819e-27,4.58941027528537e-26,1.740440837925136e-27,7.271730601016752e-27,1808.0984811520518,1.040444500846713e-26,4.624968242077965e-27,2.525174131665276e-27
2574,9182.3575487802,9322.87846955918,5.913112765395541,1.714854303447253e-27,5.8465978445964085e-27,4.660962474985069e-26,1.7506689284444055e-27,7.542012897225209e-27,1808.0984811520502,5588.642451219798,5.04512444777813e-27,2.374691718664947e-27
2575,17113.536693449176,1035.8753855065756,0.6570125294883935,1.6921858330133475e-27,6.1634378682985634e-27,4.437748057932456e-26,1.748512311176577e-27,8.155059459409123e-27,1808.0984811520507,1.0404445008467107e-26,6330.124614493424,3.244506318461171
2576,14897.683820706608,1035.8753855065756,0.6570125294883935,1.686800852797523e-27,6.213196392275045e-27,4.4970552678551696e-26,1.7673172911168428e-27,8.215727730469584e-27,1808.0984811520527,1.0404445008467078e-26,6330.124614493424,3.2445063184612692
2577,17666.04213745038,1035.8753855065756,0.6570125294883935,1.6874614113385928e-27,6.2465733523441824e-27,4.4964211188260226e-26,1.7960560698104827e-27,8.254787318785991e-27,1808.0984811520484,1.0404445008467117e-26,6330.124614493424,3.2445063184611453
2578,17744.670601900776,1035.8753855065756,0.6570125294883935,1.681819144292028e-27,6.225888321942219e-27,4.470583448253711e-26,1.8154601688918885e-27,8.249763108441933e-27,1808.098481152049,1.0404445008467128e-26,6330.124614493424,3.2445063184613248
2579,17757.926433989094,1035.8753855065756,0.6570125294883935,1.683562819423786e-27,6.2282359481808094e-27,4.449245115966752e-26,1.8440770291811072e-27,8.261891812261907e-27,1808.0984811520582,1.04044450084671e-26,6330.124614493424,3.2445063184612706
2580,17782.526807773276,6720.584670471332,0.6570125294883935,1.6983935228398608e-27,6.2616483749992405e-27,4.457405739819875e-26,1.8841433790741316e-27,8.304617914265784e-27,1808.0984811520484,1.0404445008467102e-26,645.4153295286678,3.2445063184612235
2581,17818.624432647986,9286.275434740266,0.6570125294883935,1.738895922954247e-27,6.240854178898466e-27,4.4087069351890154e-26,1.9139860815142607e-27,8.282645972382904e-27,1808.0984811520475,1.0404445008467088e-26,2.0948549149197236e-27,3.2445063184612235
2582,17906.32050589026,9322.87846955918,0.6570125294883935,1.8091338125984064e-27,6.2714431823043866e-27,4.3807970847953705e-26,1.961617333183843e-27,8.311622879750742e-27,1808.0984811520505,1.0404445008467112e-26,7.054155597313448e-28,3.2445063184623786
2583,17837.411715541675,9322.87846955918,0.6570125294883935,1.9104319532762326e-27,6.353458806670319e-27,4.402801247938975e-26,2.0267900302312896e-27,8.362294288650603e-27,1808.0984811520477,1.0404445008467118e-26,4.2712600988503144e-27,3.2445063184596057
2584,6002.621727194568,5105.549371987299,0.6570125294883935,2.055400747847887e-27,6.4185364077247155e-27,4.5021775123762684e-26,2.1046238352955465e-27,8.388547098594815e-27,1808.0984811520589,8768.378272805432,2260.4506280127002,3.2445063184611156
2585,2069.231349864815,1035.8753855065756,0.6570125294883935,2.155862440363843e-27,6.556191732569065e-27,4.5092504381634525e-26,2.158814101453846e-27,8.448219082344042e-27,1808.098481152049,12701.768650135185,6330.124614493424,3.2445063184611085
2586,2069.231349864815,1035.8753855065756,0.6570125294883935,2.2789799428222544e-27,6.744197672855803e-27,4.675635053615913e-26,2.205409418393096e-27,8.402586301392206e-27,1808.0984811520523,12701.768650135185,6330.124614493424,3.2445063184611334
2587,2069.231349864815,1929.7802769655777,0.6570125294883935,2.3219343168797665e-27,6.820082652445095e-27,4.615701265913849e-26,2.233355503368493e-27,8.516101739133828e-27,1808.098481152064,12701.768650135185,5436.219723034422,3.2445063184614344
2588,2069.231349864815,2008.1548660423562,0.6570125294883935,2.314171004734541e-27,6.781958549467561e-27,4.585316992050367e-26,2.250398499906743e-27,8.512966301914928e-27,1808.098481152048,12701.768650135185,5357.845133957643,3.2445063184612204
2589,2227.6837116265287,9322.87846955918,5.9131127653955415,2.271763134019409e-27,6.651845429730785e-27,4.4987535335807423e-26,2.2666609792106475e-27,8.494770181574385e-27,1808.098481152049,12543.316288373471,7.635762552766526e-28,1.4475746116854825e-27
2590,18623.082148783335,9322.87846955918,5.9131127653955415,2.214676646806465e-27,6.52325163419603e-27,4.4117050708249674e-26,2.2621032169133947e-27,8.458560845523878e-27,1808.0984811520502,1.4678174354596203e-27,6.071019084913579e-28,1.4387489474655132e-27
2591,18623.082148783335,9322.87846955918,5.913112765395541,2.167191226166868e-27,6.3823620217093545e-27,4.283034400668798e-26,2.260791657828733e-27,8.421224895397462e-27,1808.0984811520502,1.2603712889414675e-27,5.589142852261705e-28,1.4137679326029323e-27
2592,18623.082148783335,9322.87846955918,5.91311276539554,2.167953981183763e-27,6.3796156983722404e-27,4.320612252321002e-26,2.273889702633865e-27,8.436139813386492e-27,1808.0984811520543,1.280820568255406e-27,5.6734655728008075e-28,1.4224913965244977e-27
2593,18623.082148783335,9322.87846955918,5.913112765395541,2.183862927196001e-27,6.461976756323285e-27,4.4883793639897534e-26,2.271515641627212e-27,8.4396697926801e-27,1808.0984811520502,1.2634566285405111e-27,5.93334236032115e-28,1.4448023571576758e-27
2594,18623.082148783335,9322.87846955918,5.913112765395542,2.153099259724327e-27,6.354368330457616e-27,4.33496444873909e-26,2.268196335223409e-27,8.407214351282856e-27,1808.0984811520545,1.2430258186018206e-27,5.829519732593709e-28,1.397727500815775e-27
2595,18623.082148783335,9322.87846955918,5.913112765395541,2.1521646841248328e-27,6.3337832162501516e-27,4.27742879397317e-26,2.279972183323292e-27,8.416964478175565e-27,1808.0984811520489,1.2487503333074635e-27,5.653894173943848e-28,1.375391404137042e-27
2596,18623.082148783335,9322.87846955918,5.913112765395541,2.1568852887234407e-27,6.3611379718900815e-27,4.325142464048124e-26,2.2733489633314646e-27,8.405151976614811e-27,1808.0984811520486,1.2637501599970168e-27,6.000683811302751e-28,1.4382804306380642e-27
2597,18623.082148783335,9322.87846955918,5.913112765395541,2.1849338526825697e-27,6.446828537517962e-27,4.406815393832746e-26,2.2824150203782256e-27,8.433866128487713e-27,1808.0984811520484,1.3090700252788873e-27,6.293831052081531e-28,1.426947428731686e-27
2598,18623.082148783335,9322.87846955918,5.9131127653955415,2.1933061527757945e-27,6.4564880596845e-27,4.39961934372046e-26,2.292061051260625e-27,8.444659792423768e-27,1808.0984811520502,1.3182380606240678e-27,6.248698433368797e-28,1.3475919839355824e-27
2599,18623.082148783335,1402.3288294049557,0.6570125294883935,2.16800284690899e-27,6.386325761771593e-27,4.2797153777205413e-26,2.2764738158474693e-27,8.37973374020134e-27,1808.0984811520502,1.322767574194244e-27,5963.671170595044,3.2445063184611906
2600,18623.082148783335,1035.8753855065756,0.6570125294883935,2.1381471743012107e-27,6.351476222030127e-27,4.249298878252201e-26,2.2617215199470117e-27,8.368429544704081e-27,1808.0984811520505,1.3035956929188326e-27,6330.124614493424,3.244506318461191
2601,18623.082148783335,1035.8753855065756,0.6570125294883935,2.1215709136993583e-27,6.32784629601262e-27,4.2340562530562435e-26,2.260129304604998e-27,8.378387447925564e-27,1808.098481152058,1.2938329843479724e-27,6330.124614493424,3.244506318461189
2602,18623.082148783335,1035.8753855065756,0.6570125294883935,2.0975437951288725e-27,6.273843612007734e-27,4.2099091577378926e-26,2.2395162795144093e-27,8.33834945262461e-27,1808.0984811520502,1.2667581541872639e-27,6330.124614493424,3.244506318461439
2603,18623.082148783335,1035.8753855065756,0.6570125294883935,2.097703475408832e-27,6.278957237319272e-27,4.2011175545538304e-26,2.242293095039582e-27,8.349341789948995e-27,1808.098481152047,1.2682109372679702e-27,6330.124614493424,3.244506318461313
2604,18623.082148783335,1544.0670809931028,0.6570125294883935,2.1150318432146353e-27,6.31874928245651e-27,4.199224531576073e-26,2.2616464238138956e-27,8.383554716688829e-27,1808.0984811520502,1.2996846677795687e-27,5821.932919006897,3.2445063184609833
2605,18623.082148783335,5522.7066372872005,0.6570125294883935,2.116718487060475e-27,6.322433816331772e-27,4.1787269682660796e-26,2.253199091677988e-27,8.36909131189471e-27,1808.0984811520507,1.3059242286790434e-27,1843.293362712799,3.244506318461189
2606,18623.082148783335,6697.92093471423,0.6570125294883935,2.1317308103129043e-27,6.35590872180849e-27,4.193603363096789e-26,2.2601297229461763e-27,8.382306103524451e-27,1808.0984811520475,1.3536925157749414e-27,668.079065285769,3.2445063184628706
2607,11723.655056195528,6107.397577350256,0.6570125294883935,2.1656736650728302e-27,6.423777258134602e-27,4.225414589526428e-26,2.283690650162149e-27,8.429492345375042e-27,1808.0984811520568,3047.3449438044704,1258.6024226497434,3.2445063184591945
2608,2069.231349864815,1081.9507889133072,0.6570125294883935,2.1937415565389875e-27,6.488138375760452e-27,4.259828122244843e-26,2.2931609389266406e-27,8.48454755502732e-27,1808.098481152059,12701.768650135185,6284.049211086693,3.2445063184611396
2609,2069.231349864815,1035.8753855065756,0.6570125294883935,2.2640553248635637e-27,6.576747375122774e-27,4.1532768792118616e-26,2.3182044019144908e-27,8.475450096165696e-27,1808.0984811520505,12701.768650135185,6330.124614493424,3.244506318461368
2610,2069.231349864815,1035.8753855065756,0.6570125294883935,2.332094868838383e-27,6.660795407188264e-27,4.309715665471016e-26,2.341971154427987e-27,8.4969614499746e-27,1808.0984811520464,12701.768650135185,6330.124614493424,3.244506318461355
2611,2069.231349864815,3855.3462603801013,0.6570125294883935,2.3219487329431618e-27,6.615609348379928e-27,4.2642860127028376e-26,2.3401909965410673e-27,8.500938658902733e-27,1808.0984811520427,12701.768650135185,3510.6537396198987,3.2445063184610787
2612,2069.231349864815,5220.2909624545755,0.6570125294883935,2.2592823454027702e-27,6.535308339960819e-27,4.288674708018083e-26,2.3248075485027614e-27,8.503046382720675e-27,1808.0984811520493,12701.768650135185,2145.7090375454236,3.244506318461313
2613,18623.082148783335,9322.87846955918,5.9131127653955415,2.2434475701262043e-27,6.500738355502762e-27,4.324953626708214e-26,2.332708622569901e-27,8.500279746868556e-27,1808.0984811520516,1.2388068285468802e-27,1.2497748647077169e-27,1.2544403647464327e-27
2614,18623.082148783335,9322.87846955918,5.9131127653955415,2.2156685709775924e-27,6.467360987107411e-27,4.357594044967535e-26,2.315567830815539e-27,8.472788254967162e-27,1808.0984811520539,1.1576000298165867e-27,1.227000785654018e-27,1.2634519343537804e-27
2615,18623.082148783335,9322.87846955918,5.913112765395541,2.211114960333877e-27,6.474373686496682e-27,4.417487825112375e-26,2.309401277487498e-27,8.464596329406322e-27,1808.098481152049,1.136889171652598e-27,1.2389987338164581e-27,1.276501994564355e-27
2616,18623.082148783335,9322.87846955918,5.9131127653955415,2.226258289723681e-27,6.504812234594748e-27,4.473785645144877e-26,2.316331176914707e-27,8.475907090934923e-27,1808.09848115205,1.122336094912539e-27,1.2389144237462843e-27,1.244773789274625e-27
2617,18623.082148783335,9322.87846955918,5.9131127653955415,2.231551216682608e-27,6.561814086128532e-27,4.580294230123273e-26,2.3035828422903435e-27,8.458953684271029e-27,1808.0984811520507,1.1219619844946863e-27,1.2596849465993517e-27,1.2904338868138775e-27
2618,18623.082148783335,9322.87846955918,5.913112765395542,2.222633599390163e-27,6.551413959736375e-27,4.578290519535855e-26,2.299882908687619e-27,8.454986111506412e-27,1808.0984811520477,1.1160100277442762e-27,1.266176685099683e-27,1.2846146064036844e-27
