Time_Index,MIDAT_conventional_hydroelectric_1,MIDAT_hydroelectric_pumped_storage_1,MIDAT_natural_gas_fired_combined_cycle_1,MIDAT_natural_gas_fired_combined_cycle_2,MIDAT_natural_gas_fired_combined_cycle_3,MIDAT_natural_gas_fired_combined_cycle_4,MIDAT_natural_gas_fired_combustion_turbine_1,MIDAT_natural_gas_fired_combustion_turbine_2,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_hydroelectric_pumped_storage_1,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combined_cycle_2,NE_natural_gas_fired_combined_cycle_3,NE_natural_gas_fired_combined_cycle_4,NE_natural_gas_fired_combustion_turbine_1,NE_natural_gas_fired_combustion_turbine_2,NE_nuclear_1,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,SE_naturalgas_ccs100_moderate_0,MIDAT_naturalgas_ccccsavgcf_conservative_0,MIDAT_naturalgas_ccavgcf_moderate_0,MIDAT_naturalgas_ctavgcf_moderate_0,MIDAT_battery_moderate_0,MIDAT_nuclear_mid_0,MIDAT_naturalgas_ccs100_moderate_0,NE_naturalgas_ccccsavgcf_conservative_0,NE_naturalgas_ccavgcf_moderate_0,NE_naturalgas_ctavgcf_moderate_0,NE_battery_moderate_0,NE_nuclear_mid_0,NE_naturalgas_ccs100_moderate_0,NE_offshorewind_class10_moderate_floating_1_250_1,SE_offshorewind_class10_moderate_floating_1_250_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7
155,0.152633458,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.097233971,0.152633458,0.583605575,0.459892551,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.057779406,0.459892551,0.588152901,0.154223317,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154223317,0.546609168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.168839574,0.580272516,0.746472437,0.517267801,0.607556981,0.578806788,0.861428693,0.55269496,0.665239295,0.552941542,0.226000927,0.386549491,0.272189,0.45564584,0.441145511,0.648649199,0.738141374,0.30958764,0.342577495,0.348570526,0.34408547,0.36328731,0.439609548,0.359409544,0.11348034,0.428694334,0.309249029,0.192472966,0.334312444,0.367047869,0.309928573,0.143108927,0.549875348,0.352722151,0.325813486,0.575197327,0.27233347,0.293148409,0.197431744,0.171134835,0.226053354,0.092527388,0.055124841,0.244252409,0.382044959,0.03281277
156,0.152345862,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14800643,0.152345862,0.619297512,0.45960088,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.073593923,0.45960088,0.626087153,0.154195338,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154195338,0.599647205,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.254712075,0.617641141,0.781816945,0.48752898,0.631755252,0.632920069,0.856481939,0.550627614,0.677494331,0.532559373,0.422802154,0.543886643,0.283349359,0.509964449,0.425521675,0.667851501,0.72993636,0.338040119,0.336850869,0.396525721,0.332589594,0.353640508,0.522011702,0.306797635,0.097747123,0.441225219,0.292327921,0.149472502,0.315600445,0.363601266,0.248132727,0.114224116,0.636480198,0.337622703,0.387092124,0.502048623,0.240348743,0.258299467,0.184227475,0.154044266,0.20899889,0.052866768,0.018327301,0.214868061,0.375397016,0.029019598
157,0.152101715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.137161422,0.152101715,0.620030797,0.459306919,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.123329875,0.459306919,0.622807615,0.154194726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154194726,0.610185134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.43018961,0.647864759,0.764158454,0.417987407,0.601994559,0.608009806,0.8557,0.534212163,0.615818724,0.566096469,0.344712501,0.609269643,0.396727168,0.49284335,0.421637776,0.637892613,0.676533928,0.35320446,0.358843936,0.386517473,0.341157511,0.318667999,0.45938345,0.281975164,0.068776153,0.36157337,0.222152697,0.086474778,0.202700974,0.318310161,0.157800002,0.076729565,0.490754695,0.283890912,0.395695922,0.353215795,0.166472603,0.201525438,0.148833504,0.158333613,0.186695513,0.024512417,0.00552623,0.14674446,0.28366662,0.017568171
158,0.151821873,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.170242417,0.151821873,0.606069683,0.459028014,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.144846357,0.459028014,0.598538982,0.154165143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154165143,0.600158279,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.405146569,0.635992338,0.728088288,0.328012919,0.54865337,0.46009696,0.852789491,0.484328877,0.470604275,0.576769778,0.373576014,0.576021783,0.360097364,0.439608252,0.446785603,0.569917698,0.643475836,0.285208503,0.34497819,0.330370017,0.264318512,0.246882677,0.353736733,0.273237785,0.014114631,0.326017935,0.170417631,0.048332763,0.068954924,0.289867359,0.12794053,0.054655329,0.519245363,0.287310259,0.420254026,0.297683599,0.118781034,0.203224681,0.117078561,0.140517135,0.168291134,0.018537346,0.002265287,0.146563147,0.264926479,0.02539903
159,0.15158644,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.217731104,0.15158644,0.572498342,0.458740438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.180009525,0.458740438,0.472398946,0.154164531,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154164531,0.541349893,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.294404328,0.602600813,0.664226501,0.246827642,0.471942498,0.336751782,0.813788748,0.400974872,0.355675809,0.600410113,0.293811021,0.485927285,0.276214138,0.38775254,0.47637944,0.49772049,0.634353808,0.276880904,0.260911926,0.241178101,0.204935928,0.183216083,0.24501981,0.18660698,0.01189946,0.331487825,0.1572989,0.047370943,0.084223904,0.285724372,0.119075788,0.054452357,0.530484758,0.296129157,0.48337503,0.275450055,0.120303318,0.237410967,0.113604499,0.179935394,0.179035772,0.017750056,0.005901143,0.164257113,0.310040151,0.045916874
160,0.151298845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.213022207,0.151298845,0.426050049,0.458477385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.163667309,0.458477385,0.361803866,0.154202136,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154202136,0.434156256,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.334321797,0.616668185,0.616329559,0.16523822,0.365598458,0.281335532,0.789876218,0.311095118,0.259923389,0.567308118,0.189435204,0.378830685,0.192207971,0.343616013,0.451794686,0.401396891,0.581524326,0.236007575,0.173684282,0.186858093,0.1639459,0.151986031,0.259778031,0.104806703,0.009572032,0.349754249,0.161231208,0.047328783,0.09956862,0.308433116,0.153064961,0.057846136,0.503923822,0.38270424,0.588634669,0.261633093,0.136246493,0.271474922,0.115217195,0.251566856,0.236873006,0.025887986,0.01770078,0.197234567,0.413464114,0.07829783
161,0.151047746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.253205347,0.151047746,0.274849012,0.458213996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.169168994,0.458213996,0.312408099,0.154205365,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154205365,0.322332048,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.504496098,0.714870354,0.540106553,0.121836743,0.223714463,0.255257651,0.720006933,0.196282659,0.162829468,0.443635261,0.114972756,0.269089468,0.108365361,0.192087612,0.358814629,0.286241603,0.40296436,0.158263719,0.108290829,0.100194057,0.102499791,0.111056145,0.170398183,0.074069235,0.021739589,0.37394557,0.189997584,0.055744336,0.124400324,0.360315814,0.217113867,0.094849834,0.545047092,0.466224317,0.658053422,0.244581444,0.164617842,0.309312695,0.133470668,0.490483466,0.288898091,0.042526435,0.036767967,0.232433297,0.519543793,0.120595688
162,0.150768865,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.240813588,0.150768865,0.168137698,0.457921703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.225153876,0.457921703,0.176663573,0.154204753,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154204753,0.226853918,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.739666104,0.782776614,0.372056534,0.055114353,0.097557966,0.219637996,0.56330286,0.072313267,0.070290442,0.276387989,0.049920514,0.096679481,0.04106824,0.086910522,0.155852079,0.122981126,0.171513069,0.025950885,0.051018127,0.031217653,0.048146652,0.061168942,0.022373321,0.018212761,0.057932725,0.405040858,0.232936568,0.111262612,0.150525304,0.438150601,0.292636269,0.144999504,0.61995585,0.524509783,0.6870575,0.321067479,0.180854289,0.329574813,0.138093508,0.666580681,0.351115501,0.072997515,0.058615789,0.280715398,0.645541581,0.153684979
163,0.150524717,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.138203709,0.150524717,0.058249488,0.457620477,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.166167273,0.457620477,0.075321461,0.154175171,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154175171,0.103173307,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.838268042,0.830541114,0.078573573,0.003371106,0.010667049,0.056444855,0.16853217,0.005639164,0.006338106,0.070024966,0.00314434,0.005896023,0.002204053,0.018089573,0.015690122,0.010165218,0.020260936,0.001069609,0.002022635,0.001125979,0.002472896,0.007499912,0.000825481,0.001077924,0.110292056,0.403360111,0.272305151,0.179985459,0.183084022,0.498030136,0.33826048,0.18869267,0.729814279,0.554368907,0.729799738,0.445469177,0.189188137,0.353384655,0.134756256,0.754893359,0.437182094,0.112983379,0.068673869,0.310633989,0.725390917,0.180155589
164,0.150244876,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.097484511,0.150244876,0.038275389,0.457355197,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.089690727,0.457355197,0.084142394,0.154176162,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154176162,0.017381538,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.921174765,0.883167922,0.0,0.0,0.0,0.000127686,0.001491617,0.0,0.0,0.00071648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152198314,0.421238129,0.264678345,0.229562214,0.215992955,0.52711888,0.373257924,0.212053025,0.729979374,0.531476974,0.720589081,0.462063073,0.190841231,0.372274499,0.144308851,0.762976365,0.473799898,0.153536524,0.080828059,0.325636238,0.772380074,0.203889401
165,0.150000684,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.078415402,0.150000684,0.0,0.457062904,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.096164022,0.457062904,0.0,0.15414658,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15414658,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.756843805,0.839856545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174663262,0.392828743,0.253607605,0.223742948,0.24509944,0.546010894,0.433471387,0.198214935,0.664404668,0.547619517,0.707433045,0.450460376,0.189869485,0.418713397,0.137915915,0.729452126,0.495445354,0.167948766,0.069518923,0.346844651,0.783006872,0.205170474
166,0.149721847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.098202071,0.149721847,0.0,0.45676959,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.097494024,0.45676959,0.0,0.154145968,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154145968,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.834404111,0.833184163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168926248,0.379378895,0.305410917,0.19656907,0.260987784,0.569019505,0.389326276,0.192422257,0.689887342,0.532658989,0.661815717,0.45750316,0.191116862,0.459161494,0.151995099,0.625611161,0.447076692,0.161324209,0.052870232,0.34254548,0.762883593,0.220415741
167,0.149477655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.083305802,0.149477655,0.0,0.456507222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.098002367,0.456507222,0.0,0.154149197,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154149197,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.967351496,0.880935411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15866422,0.398430959,0.336328665,0.191551379,0.269548233,0.542326616,0.362340961,0.205295764,0.738236419,0.529503284,0.585012111,0.522078381,0.224759504,0.488631061,0.179157292,0.484587683,0.382664669,0.173793359,0.067469416,0.360257302,0.699759191,0.261735015
168,0.149183153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.084465695,0.149183153,0.0,0.456224531,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.068440763,0.456224531,0.0,0.154186496,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154186496,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.778936863,0.799293598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149737965,0.356513979,0.341930476,0.152512403,0.305341214,0.512132136,0.335497594,0.185107793,0.704315197,0.546511339,0.532469898,0.508467458,0.248922382,0.476186295,0.228701438,0.354421312,0.344651208,0.242747488,0.093569338,0.388356845,0.536040747,0.297445209
