Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,,4036,79385
,,,,,,,,4037,81156
,,,,,,,,4038,89261
,,,,,,,,4039,104995
,,,,,,,,4040,121184
,,,,,,,,4041,137754
,,,,,,,,4042,152411
,,,,,,,,4043,161664
,,,,,,,,4044,171837
,,,,,,,,4045,178172
,,,,,,,,4046,181510
,,,,,,,,4047,184530
,,,,,,,,4048,189341
,,,,,,,,4049,193405
,,,,,,,,4050,193967
,,,,,,,,4051,186252
,,,,,,,,4052,169439
,,,,,,,,4053,156198
,,,,,,,,4054,142161
,,,,,,,,4055,124578
,,,,,,,,4056,107084
,,,,,,,,4057,94003
,,,,,,,,4058,86958
,,,,,,,,4059,82817
,,,,,,,,4060,79659
,,,,,,,,4061,81027
,,,,,,,,4062,88726
,,,,,,,,4063,104102
,,,,,,,,4064,119956
,,,,,,,,4065,136301
,,,,,,,,4066,150998
,,,,,,,,4067,160369
,,,,,,,,4068,170631
,,,,,,,,4069,176933
,,,,,,,,4070,180626
,,,,,,,,4071,184631
,,,,,,,,4072,189999
,,,,,,,,4073,195214
,,,,,,,,4074,198030
,,,,,,,,4075,190723
,,,,,,,,4076,173767
,,,,,,,,4077,160174
,,,,,,,,4078,145640
,,,,,,,,4079,127485
,,,,,,,,4080,114115
,,,,,,,,4081,105490
,,,,,,,,4082,100180
,,,,,,,,4083,97803
,,,,,,,,4084,97876
,,,,,,,,4085,105060
,,,,,,,,4086,126992
,,,,,,,,4087,154123
,,,,,,,,4088,171914
,,,,,,,,4089,177510
,,,,,,,,4090,186545
,,,,,,,,4091,196862
,,,,,,,,4092,205384
,,,,,,,,4093,210479
,,,,,,,,4094,214700
,,,,,,,,4095,225468
,,,,,,,,4096,238788
,,,,,,,,4097,255320
,,,,,,,,4098,243365
,,,,,,,,4099,210505
,,,,,,,,4100,186244
,,,,,,,,4101,169634
,,,,,,,,4102,152315
,,,,,,,,4103,134604
,,,,,,,,4104,117981
,,,,,,,,4105,107473
,,,,,,,,4106,101948
,,,,,,,,4107,99367
,,,,,,,,4108,99314
,,,,,,,,4109,106317
,,,,,,,,4110,128250
,,,,,,,,4111,155605
,,,,,,,,4112,173718
,,,,,,,,4113,179138
,,,,,,,,4114,188483
,,,,,,,,4115,198678
,,,,,,,,4116,207092
,,,,,,,,4117,212179
,,,,,,,,4118,216474
,,,,,,,,4119,226871
,,,,,,,,4120,239995
,,,,,,,,4121,256830
,,,,,,,,4122,243974
,,,,,,,,4123,210420
,,,,,,,,4124,185518
,,,,,,,,4125,168654
,,,,,,,,4126,151291
,,,,,,,,4127,133873
,,,,,,,,4128,116920
,,,,,,,,4129,106402
,,,,,,,,4130,100929
,,,,,,,,4131,98343
,,,,,,,,4132,98259
,,,,,,,,4133,105259
,,,,,,,,4134,126622
,,,,,,,,4135,153305
,,,,,,,,4136,170238
,,,,,,,,4137,175242
,,,,,,,,4138,184212
,,,,,,,,4139,194084
,,,,,,,,4140,202544
,,,,,,,,4141,207619
,,,,,,,,4142,211559
,,,,,,,,4143,221725
,,,,,,,,4144,234620
,,,,,,,,4145,250572
,,,,,,,,4146,237261
,,,,,,,,4147,204385
,,,,,,,,4148,181033
,,,,,,,,4149,165040
,,,,,,,,4150,148145
,,,,,,,,4151,131170
,,,,,,,,4152,115247
,,,,,,,,4153,105441
,,,,,,,,4154,100258
,,,,,,,,4155,97852
,,,,,,,,4156,97944
,,,,,,,,4157,105034
,,,,,,,,4158,126451
,,,,,,,,4159,152892
,,,,,,,,4160,169810
,,,,,,,,4161,174416
,,,,,,,,4162,182668
,,,,,,,,4163,192111
,,,,,,,,4164,200271
,,,,,,,,4165,205227
,,,,,,,,4166,209090
,,,,,,,,4167,219139
,,,,,,,,4168,231930
,,,,,,,,4169,247668
,,,,,,,,4170,235103
,,,,,,,,4171,202769
,,,,,,,,4172,179691
,,,,,,,,4173,164153
,,,,,,,,4174,147640
,,,,,,,,4175,130846
,,,,,,,,4176,115063
,,,,,,,,4177,105026
,,,,,,,,4178,99799
,,,,,,,,4179,97357
,,,,,,,,4180,97367
,,,,,,,,4181,104305
,,,,,,,,4182,125659
,,,,,,,,4183,152291
,,,,,,,,4184,169693
,,,,,,,,4185,174590
,,,,,,,,4186,183117
,,,,,,,,4187,192926
,,,,,,,,4188,201302
,,,,,,,,4189,205933
,,,,,,,,4190,209713
,,,,,,,,4191,219211
,,,,,,,,4192,231303
,,,,,,,,4193,247181
,,,,,,,,4194,235225
,,,,,,,,4195,202036
,,,,,,,,4196,178077
,,,,,,,,4197,162356
,,,,,,,,4198,145953
,,,,,,,,4199,129088
,,,,,,,,4200,109214
,,,,,,,,4201,93906
,,,,,,,,4202,86845
,,,,,,,,4203,82769
,,,,,,,,4204,79706
,,,,,,,,4205,81357
,,,,,,,,4206,89614
,,,,,,,,4207,104690
,,,,,,,,4208,120124
,,,,,,,,4209,136135
,,,,,,,,4210,150359
,,,,,,,,4211,159450
,,,,,,,,4212,169337
,,,,,,,,4213,174854
,,,,,,,,4214,177488
,,,,,,,,4215,180375
,,,,,,,,4216,184635
,,,,,,,,4217,187818
,,,,,,,,4218,188798
,,,,,,,,4219,182495
,,,,,,,,4220,166697
,,,,,,,,4221,153950
,,,,,,,,4222,140419
,,,,,,,,4223,123210
,,,,,,,,4224,105936
,,,,,,,,4225,93024
,,,,,,,,4226,86087
,,,,,,,,4227,82134
,,,,,,,,4228,79013
,,,,,,,,4229,80511
,,,,,,,,4230,88152
,,,,,,,,4231,103286
,,,,,,,,4232,118818
,,,,,,,,4233,134572
,,,,,,,,4234,148487
,,,,,,,,4235,157529
,,,,,,,,4236,167716
,,,,,,,,4237,173423
,,,,,,,,4238,176256
,,,,,,,,4239,179475
,,,,,,,,4240,183831
,,,,,,,,4241,186934
,,,,,,,,4242,189530
,,,,,,,,4243,183217
,,,,,,,,4244,167647
,,,,,,,,4245,155122
,,,,,,,,4246,141779
,,,,,,,,4247,124491
,,,,,,,,4248,111208
,,,,,,,,4249,103138
,,,,,,,,4250,98166
,,,,,,,,4251,96081
,,,,,,,,4252,96409
,,,,,,,,4253,103731
,,,,,,,,4254,125292
,,,,,,,,4255,152272
,,,,,,,,4256,169534
,,,,,,,,4257,174340
,,,,,,,,4258,182698
,,,,,,,,4259,192768
,,,,,,,,4260,200828
,,,,,,,,4261,205213
,,,,,,,,4262,208698
,,,,,,,,4263,218281
,,,,,,,,4264,230460
,,,,,,,,4265,245800
,,,,,,,,4266,234854
,,,,,,,,4267,203119
,,,,,,,,4268,180166
,,,,,,,,4269,164627
,,,,,,,,4270,148209
,,,,,,,,4271,131428
,,,,,,,,4272,115096
,,,,,,,,4273,104828
,,,,,,,,4274,99681
,,,,,,,,4275,97372
,,,,,,,,4276,97578
,,,,,,,,4277,104826
,,,,,,,,4278,126491
,,,,,,,,4279,153304
,,,,,,,,4280,170490
,,,,,,,,4281,175136
,,,,,,,,4282,183394
,,,,,,,,4283,192671
,,,,,,,,4284,199857
,,,,,,,,4285,203485
,,,,,,,,4286,206341
,,,,,,,,4287,215431
,,,,,,,,4288,227254
,,,,,,,,4289,242524
,,,,,,,,4290,231052
,,,,,,,,4291,199251
,,,,,,,,4292,176864
,,,,,,,,4293,161785
,,,,,,,,4294,145610
,,,,,,,,4295,129092
,,,,,,,,4296,112465
,,,,,,,,4297,102589
,,,,,,,,4298,97560
,,,,,,,,4299,95501
,,,,,,,,4300,95812
,,,,,,,,4301,103018
,,,,,,,,4302,124366
,,,,,,,,4303,150901
,,,,,,,,4304,167231
,,,,,,,,4305,171229
,,,,,,,,4306,178997
,,,,,,,,4307,188496
,,,,,,,,4308,196318
,,,,,,,,4309,200203
,,,,,,,,4310,203111
,,,,,,,,4311,212442
,,,,,,,,4312,224591
,,,,,,,,4313,239667
,,,,,,,,4314,228462
,,,,,,,,4315,197066
,,,,,,,,4316,174964
,,,,,,,,4317,159966
,,,,,,,,4318,143714
,,,,,,,,4319,127188
,,,,,,,,4320,110771
,,,,,,,,4321,101109
,,,,,,,,4322,96078
,,,,,,,,4323,93985
,,,,,,,,4324,94388
,,,,,,,,4325,101596
,,,,,,,,4326,122800
,,,,,,,,4327,149448
,,,,,,,,4328,165366
,,,,,,,,4329,169442
,,,,,,,,4330,176947
,,,,,,,,4331,186698
,,,,,,,,4332,194442
,,,,,,,,4333,198738
,,,,,,,,4334,202370
,,,,,,,,4335,211994
,,,,,,,,4336,224745
,,,,,,,,4337,240173
,,,,,,,,4338,229262
,,,,,,,,4339,197662
,,,,,,,,4340,175504
,,,,,,,,4341,160414
,,,,,,,,4342,144048
,,,,,,,,4343,127413
,,,,,,,,4344,112281
,,,,,,,,4345,103121
,,,,,,,,4346,98005
,,,,,,,,4347,95422
,,,,,,,,4348,95143
,,,,,,,,4349,100814
,,,,,,,,4350,121495
,,,,,,,,4351,148048
,,,,,,,,4352,164970
,,,,,,,,4353,171750
,,,,,,,,4354,180085
,,,,,,,,4355,189263
,,,,,,,,4356,197178
,,,,,,,,4357,201779
,,,,,,,,4358,205743
,,,,,,,,4359,215429
,,,,,,,,4360,228224
,,,,,,,,4361,242302
,,,,,,,,4362,229295
,,,,,,,,4363,198340
,,,,,,,,4364,177272
,,,,,,,,4365,162375
,,,,,,,,4366,146926
,,,,,,,,4367,130802
,,,,,,,,4368,110585
,,,,,,,,4369,94991
,,,,,,,,4370,87147
,,,,,,,,4371,82594
,,,,,,,,4372,79485
,,,,,,,,4373,80845
,,,,,,,,4374,88167
,,,,,,,,4375,102855
,,,,,,,,4376,117206
,,,,,,,,4377,134740
,,,,,,,,4378,151061
,,,,,,,,4379,161431
,,,,,,,,4380,172144
,,,,,,,,4381,176665
,,,,,,,,4382,178618
,,,,,,,,4383,182614
,,,,,,,,4384,188378
,,,,,,,,4385,191940
,,,,,,,,4386,192622
,,,,,,,,4387,185611
,,,,,,,,4388,170887
,,,,,,,,4389,156994
,,,,,,,,4390,143586
,,,,,,,,4391,126615
,,,,,,,,4392,109540
,,,,,,,,4393,96067
,,,,,,,,4394,88124
,,,,,,,,4395,83485
,,,,,,,,4396,80302
,,,,,,,,4397,81346
,,,,,,,,4398,88046
,,,,,,,,4399,102469
,,,,,,,,4400,117173
,,,,,,,,4401,134655
,,,,,,,,4402,150997
,,,,,,,,4403,161499
,,,,,,,,4404,172714
,,,,,,,,4405,177806
,,,,,,,,4406,180435
,,,,,,,,4407,184673
,,,,,,,,4408,190178
,,,,,,,,4409,193611
,,,,,,,,4410,195154
,,,,,,,,4411,187339
,,,,,,,,4412,172350
,,,,,,,,4413,158504
,,,,,,,,4414,145204
,,,,,,,,4415,128272
,,,,,,,,4416,114155
,,,,,,,,4417,105833
,,,,,,,,4418,100435
,,,,,,,,4419,97399
,,,,,,,,4420,96435
,,,,,,,,4421,100924
,,,,,,,,4422,120191
,,,,,,,,4423,145685
,,,,,,,,4424,162646
,,,,,,,,4425,169969
,,,,,,,,4426,179300
,,,,,,,,4427,188766
,,,,,,,,4428,196825
,,,,,,,,4429,201562
,,,,,,,,4430,205764
,,,,,,,,4431,215309
,,,,,,,,4432,227508
,,,,,,,,4433,241114
,,,,,,,,4434,228140
,,,,,,,,4435,196256
,,,,,,,,4436,174729
,,,,,,,,4437,161663
,,,,,,,,4438,147033
,,,,,,,,4439,131334
,,,,,,,,4440,115094
,,,,,,,,4441,105028
,,,,,,,,4442,99807
,,,,,,,,4443,97022
,,,,,,,,4444,96701
,,,,,,,,4445,102358
,,,,,,,,4446,123212
,,,,,,,,4447,149846
,,,,,,,,4448,167136
,,,,,,,,4449,174023
,,,,,,,,4450,183128
,,,,,,,,4451,192571
,,,,,,,,4452,200941
,,,,,,,,4453,206386
,,,,,,,,4454,211306
,,,,,,,,4455,221586
,,,,,,,,4456,234394
,,,,,,,,4457,248699
,,,,,,,,4458,233923
,,,,,,,,4459,202065
,,,,,,,,4460,180016
,,,,,,,,4461,164908
,,,,,,,,4462,149155
,,,,,,,,4463,132566
,,,,,,,,4464,116320
,,,,,,,,4465,106257
,,,,,,,,4466,100952
,,,,,,,,4467,98172
,,,,,,,,4468,97824
,,,,,,,,4469,103535
,,,,,,,,4470,124124
,,,,,,,,4471,150485
,,,,,,,,4472,167468
,,,,,,,,4473,174525
,,,,,,,,4474,183464
,,,,,,,,4475,192760
,,,,,,,,4476,200889
,,,,,,,,4477,205499
,,,,,,,,4478,209869
,,,,,,,,4479,220343
,,,,,,,,4480,233195
,,,,,,,,4481,247592
,,,,,,,,4482,233460
,,,,,,,,4483,202145
,,,,,,,,4484,180392
,,,,,,,,4485,165146
,,,,,,,,4486,149256
,,,,,,,,4487,132758
,,,,,,,,4488,116420
,,,,,,,,4489,106285
,,,,,,,,4490,101010
,,,,,,,,4491,98267
,,,,,,,,4492,97987
,,,,,,,,4493,103641
,,,,,,,,4494,124298
,,,,,,,,4495,150552
,,,,,,,,4496,167232
,,,,,,,,4497,174133
,,,,,,,,4498,182877
,,,,,,,,4499,192153
,,,,,,,,4500,199973
,,,,,,,,4501,203691
,,,,,,,,4502,207148
,,,,,,,,4503,216509
,,,,,,,,4504,228722
,,,,,,,,4505,242699
,,,,,,,,4506,229964
,,,,,,,,4507,199304
,,,,,,,,4508,178070
,,,,,,,,4509,163267
,,,,,,,,4510,147619
,,,,,,,,4511,131479
,,,,,,,,4512,115625
,,,,,,,,4513,105690
,,,,,,,,4514,100579
,,,,,,,,4515,97923
,,,,,,,,4516,97686
,,,,,,,,4517,103382
,,,,,,,,4518,124176
,,,,,,,,4519,150549
,,,,,,,,4520,166922
,,,,,,,,4521,174055
,,,,,,,,4522,182548
,,,,,,,,4523,191579
,,,,,,,,4524,199273
,,,,,,,,4525,203609
,,,,,,,,4526,207567
,,,,,,,,4527,217233
,,,,,,,,4528,229938
,,,,,,,,4529,243947
,,,,,,,,4530,231045
,,,,,,,,4531,200000
,,,,,,,,4532,178864
,,,,,,,,4533,164075
,,,,,,,,4534,148723
,,,,,,,,4535,132866
,,,,,,,,4536,113185
,,,,,,,,4537,97771
,,,,,,,,4538,90054
,,,,,,,,4539,85432
,,,,,,,,4540,82390
,,,,,,,,4541,83814
,,,,,,,,4542,91392
,,,,,,,,4543,105859
,,,,,,,,4544,120634
,,,,,,,,4545,138220
,,,,,,,,4546,154982
,,,,,,,,4547,165199
,,,,,,,,4548,176159
,,,,,,,,4549,181228
,,,,,,,,4550,184215
,,,,,,,,4551,189165
,,,,,,,,4552,195433
,,,,,,,,4553,199882
,,,,,,,,4554,199473
,,,,,,,,4555,191244
,,,,,,,,4556,175489
,,,,,,,,4557,160991
,,,,,,,,4558,147163
,,,,,,,,4559,129936
,,,,,,,,4560,112422
,,,,,,,,4561,98682
,,,,,,,,4562,90645
,,,,,,,,4563,85763
,,,,,,,,4564,82414
,,,,,,,,4565,83475
,,,,,,,,4566,90092
,,,,,,,,4567,104701
,,,,,,,,4568,119276
,,,,,,,,4569,137107
,,,,,,,,4570,154064
,,,,,,,,4571,164613
,,,,,,,,4572,175896
,,,,,,,,4573,181218
,,,,,,,,4574,184609
,,,,,,,,4575,189691
,,,,,,,,4576,196232
,,,,,,,,4577,201431
,,,,,,,,4578,202823
,,,,,,,,4579,194140
,,,,,,,,4580,177752
,,,,,,,,4581,163264
,,,,,,,,4582,149080
,,,,,,,,4583,131358
,,,,,,,,4584,117897
,,,,,,,,4585,109547
,,,,,,,,4586,104154
,,,,,,,,4587,101201
,,,,,,,,4588,100851
,,,,,,,,4589,106485
,,,,,,,,4590,127680
,,,,,,,,4591,154930
,,,,,,,,4592,172885
,,,,,,,,4593,181270
,,,,,,,,4594,191633
,,,,,,,,4595,201488
,,,,,,,,4596,209710
,,,,,,,,4597,215561
,,,,,,,,4598,220998
,,,,,,,,4599,232003
,,,,,,,,4600,245942
,,,,,,,,4601,261807
,,,,,,,,4602,246673
,,,,,,,,4603,213219
,,,,,,,,4604,189960
,,,,,,,,4605,173574
,,,,,,,,4606,156650
,,,,,,,,4607,139379
,,,,,,,,4608,122722
,,,,,,,,4609,112072
,,,,,,,,4610,106447
,,,,,,,,4611,103377
,,,,,,,,4612,102794
,,,,,,,,4613,108180
,,,,,,,,4614,129414
,,,,,,,,4615,156295
,,,,,,,,4616,174216
,,,,,,,,4617,182672
,,,,,,,,4618,193125
,,,,,,,,4619,202915
,,,,,,,,4620,211423
,,,,,,,,4621,217345
,,,,,,,,4622,222779
,,,,,,,,4623,233878
,,,,,,,,4624,247723
,,,,,,,,4625,263563
,,,,,,,,4626,247935
,,,,,,,,4627,214544
,,,,,,,,4628,191168
,,,,,,,,4629,174541
,,,,,,,,4630,157510
,,,,,,,,4631,139973
,,,,,,,,4632,123241
,,,,,,,,4633,112407
,,,,,,,,4634,106625
,,,,,,,,4635,103439
,,,,,,,,4636,102703
,,,,,,,,4637,108115
,,,,,,,,4638,129442
,,,,,,,,4639,156469
,,,,,,,,4640,174508
,,,,,,,,4641,182784
,,,,,,,,4642,193369
,,,,,,,,4643,202959
,,,,,,,,4644,211496
,,,,,,,,4645,217442
,,,,,,,,4646,222930
,,,,,,,,4647,233800
,,,,,,,,4648,247909
,,,,,,,,4649,263645
,,,,,,,,4650,247175
,,,,,,,,4651,213433
,,,,,,,,4652,189827
,,,,,,,,4653,172805
,,,,,,,,4654,155746
,,,,,,,,4655,138540
,,,,,,,,4656,121014
,,,,,,,,4657,110566
,,,,,,,,4658,104941
,,,,,,,,4659,101916
,,,,,,,,4660,101270
,,,,,,,,4661,106635
,,,,,,,,4662,127726
,,,,,,,,4663,154385
,,,,,,,,4664,171713
,,,,,,,,4665,179398
,,,,,,,,4666,188959
,,,,,,,,4667,198377
,,,,,,,,4668,206340
,,,,,,,,4669,211888
,,,,,,,,4670,216912
,,,,,,,,4671,227194
,,,,,,,,4672,240013
,,,,,,,,4673,254431
,,,,,,,,4674,239032
,,,,,,,,4675,205927
,,,,,,,,4676,183185
,,,,,,,,4677,167609
,,,,,,,,4678,151217
,,,,,,,,4679,134506
,,,,,,,,4680,117619
,,,,,,,,4681,107382
,,,,,,,,4682,102023
,,,,,,,,4683,99249
,,,,,,,,4684,98841
,,,,,,,,4685,104224
,,,,,,,,4686,124391
,,,,,,,,4687,149806
,,,,,,,,4688,165344
,,,,,,,,4689,171494
,,,,,,,,4690,178941
,,,,,,,,4691,187134
,,,,,,,,4692,194360
,,,,,,,,4693,198605
,,,,,,,,4694,202093
,,,,,,,,4695,211487
,,,,,,,,4696,223700
,,,,,,,,4697,236988
,,,,,,,,4698,223630
,,,,,,,,4699,193436
,,,,,,,,4700,173098
,,,,,,,,4701,159034
,,,,,,,,4702,144082
,,,,,,,,4703,128488
,,,,,,,,4704,109673
,,,,,,,,4705,94591
,,,,,,,,4706,86981
,,,,,,,,4707,82628
,,,,,,,,4708,79794
,,,,,,,,4709,81141
,,,,,,,,4710,87926
,,,,,,,,4711,101915
,,,,,,,,4712,115151
,,,,,,,,4713,131556
,,,,,,,,4714,146388
,,,,,,,,4715,155819
,,,,,,,,4716,166095
,,,,,,,,4717,170404
,,,,,,,,4718,172594
,,,,,,,,4719,176820
,,,,,,,,4720,182458
,,,,,,,,4721,185752
,,,,,,,,4722,186471
,,,,,,,,4723,179950
,,,,,,,,4724,165786
,,,,,,,,4725,152461
,,,,,,,,4726,139580
,,,,,,,,4727,123080
,,,,,,,,4728,107114
,,,,,,,,4729,94006
,,,,,,,,4730,86422
,,,,,,,,4731,81969
,,,,,,,,4732,78967
,,,,,,,,4733,80020
,,,,,,,,4734,86360
,,,,,,,,4735,100274
,,,,,,,,4736,113860
,,,,,,,,4737,130321
,,,,,,,,4738,145850
,,,,,,,,4739,155709
,,,,,,,,4740,166759
,,,,,,,,4741,171857
,,,,,,,,4742,174669
,,,,,,,,4743,179236
,,,,,,,,4744,185637
,,,,,,,,4745,189557
,,,,,,,,4746,191199
,,,,,,,,4747,183885
,,,,,,,,4748,168833
,,,,,,,,4749,155153
,,,,,,,,4750,141908
,,,,,,,,4751,124788
,,,,,,,,4752,111962
,,,,,,,,4753,104154
,,,,,,,,4754,99068
,,,,,,,,4755,96580
,,,,,,,,4756,96528
,,,,,,,,4757,102383
,,,,,,,,4758,122986
,,,,,,,,4759,149471
,,,,,,,,4760,166453
,,,,,,,,4761,173235
,,,,,,,,4762,181798
,,,,,,,,4763,191127
,,,,,,,,4764,198908
,,,,,,,,4765,203928
,,,,,,,,4766,208319
,,,,,,,,4767,218523
,,,,,,,,4768,231499
,,,,,,,,4769,245890
,,,,,,,,4770,232765
,,,,,,,,4771,201964
,,,,,,,,4772,180242
,,,,,,,,4773,164939
,,,,,,,,4774,149060
,,,,,,,,4775,132530
,,,,,,,,4776,116715
,,,,,,,,4777,106419
,,,,,,,,4778,101027
,,,,,,,,4779,98297
,,,,,,,,4780,98055
,,,,,,,,4781,103867
,,,,,,,,4782,124730
,,,,,,,,4783,151744
,,,,,,,,4784,169630
,,,,,,,,4785,176956
,,,,,,,,4786,186164
,,,,,,,,4787,195909
,,,,,,,,4788,203846
,,,,,,,,4789,209043
,,,,,,,,4790,213560
,,,,,,,,4791,223907
,,,,,,,,4792,237099
,,,,,,,,4793,251934
,,,,,,,,4794,238962
,,,,,,,,4795,207494
,,,,,,,,4796,184811
,,,,,,,,4797,168904
,,,,,,,,4798,152726
,,,,,,,,4799,136008
,,,,,,,,4800,120028
,,,,,,,,4801,109566
,,,,,,,,4802,104123
,,,,,,,,4803,101265
,,,,,,,,4804,100900
,,,,,,,,4805,106536
,,,,,,,,4806,127739
,,,,,,,,4807,154840
,,,,,,,,4808,172764
,,,,,,,,4809,180968
,,,,,,,,4810,191508
,,,,,,,,4811,201449
,,,,,,,,4812,210073
,,,,,,,,4813,215835
,,,,,,,,4814,221235
,,,,,,,,4815,232229
,,,,,,,,4816,245758
,,,,,,,,4817,261372
,,,,,,,,4818,245853
,,,,,,,,4819,212482
,,,,,,,,4820,189485
,,,,,,,,4821,173179
,,,,,,,,4822,156397
,,,,,,,,4823,139106
,,,,,,,,4824,122275
,,,,,,,,4825,111656
,,,,,,,,4826,105899
,,,,,,,,4827,102908
,,,,,,,,4828,102337
,,,,,,,,4829,107698
,,,,,,,,4830,129057
,,,,,,,,4831,155860
,,,,,,,,4832,174037
,,,,,,,,4833,182592
,,,,,,,,4834,193061
,,,,,,,,4835,202600
,,,,,,,,4836,211034
,,,,,,,,4837,216792
,,,,,,,,4838,222088
,,,,,,,,4839,233279
,,,,,,,,4840,247410
,,,,,,,,4841,263371
,,,,,,,,4842,247163
,,,,,,,,4843,214076
,,,,,,,,4844,190823
,,,,,,,,4845,174111
,,,,,,,,4846,157048
,,,,,,,,4847,139932
,,,,,,,,4848,122893
,,,,,,,,4849,112372
,,,,,,,,4850,106556
,,,,,,,,4851,103452
,,,,,,,,4852,102761
,,,,,,,,4853,108062
,,,,,,,,4854,129271
,,,,,,,,4855,156104
,,,,,,,,4856,174236
,,,,,,,,4857,182698
,,,,,,,,4858,193193
,,,,,,,,4859,202656
,,,,,,,,4860,211355
,,,,,,,,4861,217357
,,,,,,,,4862,222676
,,,,,,,,4863,233581
,,,,,,,,4864,247865
,,,,,,,,4865,263853
,,,,,,,,4866,247223
,,,,,,,,4867,213912
,,,,,,,,4868,190496
,,,,,,,,4869,173443
,,,,,,,,4870,156475
,,,,,,,,4871,139367
,,,,,,,,4872,118651
,,,,,,,,4873,102624
,,,,,,,,4874,94264
,,,,,,,,4875,89224
,,,,,,,,4876,85800
,,,,,,,,4877,86909
,,,,,,,,4878,94934
,,,,,,,,4879,109755
,,,,,,,,4880,125321
,,,,,,,,4881,144073
,,,,,,,,4882,162026
,,,,,,,,4883,172121
,,,,,,,,4884,183645
,,,,,,,,4885,189438
,,,,,,,,4886,193018
,,,,,,,,4887,198282
,,,,,,,,4888,204609
,,,,,,,,4889,209181
,,,,,,,,4890,206936
,,,,,,,,4891,197534
,,,,,,,,4892,180956
,,,,,,,,4893,165671
,,,,,,,,4894,151209
,,,,,,,,4895,133482
,,,,,,,,4896,116291
,,,,,,,,4897,102489
,,,,,,,,4898,94119
,,,,,,,,4899,89196
,,,,,,,,4900,85761
,,,,,,,,4901,86552
,,,,,,,,4902,93753
,,,,,,,,4903,107762
,,,,,,,,4904,122710
,,,,,,,,4905,140986
,,,,,,,,4906,158733
,,,,,,,,4907,169072
,,,,,,,,4908,180962
,,,,,,,,4909,186898
,,,,,,,,4910,190247
,,,,,,,,4911,195381
,,,,,,,,4912,202180
,,,,,,,,4913,207427
,,,,,,,,4914,206597
,,,,,,,,4915,197420
,,,,,,,,4916,181202
,,,,,,,,4917,165967
,,,,,,,,4918,151582
,,,,,,,,4919,133848
,,,,,,,,4920,119578
,,,,,,,,4921,111093
,,,,,,,,4922,105441
,,,,,,,,4923,102565
,,,,,,,,4924,102167
,,,,,,,,4925,107745
,,,,,,,,4926,129037
,,,,,,,,4927,155560
,,,,,,,,4928,173149
,,,,,,,,4929,181117
,,,,,,,,4930,191317
,,,,,,,,4931,200798
,,,,,,,,4932,209069
,,,,,,,,4933,214586
,,,,,,,,4934,219536
,,,,,,,,4935,229912
,,,,,,,,4936,243242
,,,,,,,,4937,258335
,,,,,,,,4938,242487
,,,,,,,,4939,209462
,,,,,,,,4940,186452
,,,,,,,,4941,170255
,,,,,,,,4942,153548
,,,,,,,,4943,136825
,,,,,,,,4944,119845
,,,,,,,,4945,109614
,,,,,,,,4946,104127
,,,,,,,,4947,101257
,,,,,,,,4948,100938
,,,,,,,,4949,106584
,,,,,,,,4950,127324
,,,,,,,,4951,153596
,,,,,,,,4952,170635
,,,,,,,,4953,177804
,,,,,,,,4954,187213
,,,,,,,,4955,196455
,,,,,,,,4956,204657
,,,,,,,,4957,209848
,,,,,,,,4958,214458
,,,,,,,,4959,224629
,,,,,,,,4960,237476
,,,,,,,,4961,251972
,,,,,,,,4962,238043
,,,,,,,,4963,205596
,,,,,,,,4964,183086
,,,,,,,,4965,167571
,,,,,,,,4966,151477
,,,,,,,,4967,134805
,,,,,,,,4968,119353
,,,,,,,,4969,109088
,,,,,,,,4970,103741
,,,,,,,,4971,100949
,,,,,,,,4972,100743
,,,,,,,,4973,106568
,,,,,,,,4974,127426
,,,,,,,,4975,153886
,,,,,,,,4976,171141
,,,,,,,,4977,178448
,,,,,,,,4978,188232
,,,,,,,,4979,197954
,,,,,,,,4980,206322
,,,,,,,,4981,212032
,,,,,,,,4982,216665
,,,,,,,,4983,226687
,,,,,,,,4984,239210
,,,,,,,,4985,253784
,,,,,,,,4986,239598
,,,,,,,,4987,207335
,,,,,,,,4988,184970
,,,,,,,,4989,169350
,,,,,,,,4990,153034
,,,,,,,,4991,136270
,,,,,,,,4992,120084
,,,,,,,,4993,109678
,,,,,,,,4994,104309
,,,,,,,,4995,101487
,,,,,,,,4996,101223
,,,,,,,,4997,106808
,,,,,,,,4998,127946
,,,,,,,,4999,154376
,,,,,,,,5000,172017
,,,,,,,,5001,179935
,,,,,,,,5002,190113
,,,,,,,,5003,199858
,,,,,,,,5004,208434
,,,,,,,,5005,214343
,,,,,,,,5006,219591
,,,,,,,,5007,230360
,,,,,,,,5008,243854
,,,,,,,,5009,259172
,,,,,,,,5010,243162
,,,,,,,,5011,210436
,,,,,,,,5012,187611
,,,,,,,,5013,171415
,,,,,,,,5014,154804
,,,,,,,,5015,137871
,,,,,,,,5016,121506
,,,,,,,,5017,111091
,,,,,,,,5018,105300
,,,,,,,,5019,102288
,,,,,,,,5020,101777
,,,,,,,,5021,107196
,,,,,,,,5022,128401
,,,,,,,,5023,155024
,,,,,,,,5024,173182
,,,,,,,,5025,181325
,,,,,,,,5026,191572
,,,,,,,,5027,201144
,,,,,,,,5028,209788
