Global_conventional_diesel_price_per_mmbtu,Conventional_diesel_co2_per_mmbtu,Syn_diesel_co2_per_mmbtu,Bio_diesel_co2_per_mmbtu,Time_Index,Load_mmbtu_z1
,,,,8430,69613
,,,,8431,69613
,,,,8432,69613
,,,,8433,69613
,,,,8434,69613
,,,,8435,69613
,,,,8436,69613
,,,,8437,69613
,,,,8438,69613
,,,,8439,69613
,,,,8440,69613
,,,,8441,69613
,,,,8442,69613
,,,,8443,69613
,,,,8444,69613
,,,,8445,69613
,,,,8446,69613
,,,,8447,69613
,,,,8448,69613
,,,,8449,69613
,,,,8450,69613
,,,,8451,69613
,,,,8452,69613
,,,,8453,69613
,,,,8454,69613
,,,,8455,69613
,,,,8456,69613
,,,,8457,69613
,,,,8458,69613
,,,,8459,69613
,,,,8460,69613
,,,,8461,69613
,,,,8462,69613
,,,,8463,69613
,,,,8464,69613
,,,,8465,69613
,,,,8466,69613
,,,,8467,69613
,,,,8468,69613
,,,,8469,69613
,,,,8470,69613
,,,,8471,69613
,,,,8472,69613
,,,,8473,69613
,,,,8474,69613
,,,,8475,69613
,,,,8476,69613
,,,,8477,69613
,,,,8478,69613
,,,,8479,69613
,,,,8480,69613
,,,,8481,69613
,,,,8482,69613
,,,,8483,69613
,,,,8484,69613
,,,,8485,69613
,,,,8486,69613
,,,,8487,69613
,,,,8488,69613
,,,,8489,69613
,,,,8490,69613
,,,,8491,69613
,,,,8492,69613
,,,,8493,69613
,,,,8494,69613
,,,,8495,69613
,,,,8496,69613
,,,,8497,69613
,,,,8498,69613
,,,,8499,69613
,,,,8500,69613
,,,,8501,69613
,,,,8502,69613
,,,,8503,69613
,,,,8504,69613
,,,,8505,69613
,,,,8506,69613
,,,,8507,69613
,,,,8508,69613
,,,,8509,69613
,,,,8510,69613
,,,,8511,69613
,,,,8512,69613
,,,,8513,69613
,,,,8514,69613
,,,,8515,69613
,,,,8516,69613
,,,,8517,69613
,,,,8518,69613
,,,,8519,69613
,,,,8520,69613
,,,,8521,69613
,,,,8522,69613
,,,,8523,69613
,,,,8524,69613
,,,,8525,69613
,,,,8526,69613
,,,,8527,69613
,,,,8528,69613
,,,,8529,69613
,,,,8530,69613
,,,,8531,69613
,,,,8532,69613
,,,,8533,69613
,,,,8534,69613
,,,,8535,69613
,,,,8536,69613
,,,,8537,69613
,,,,8538,69613
,,,,8539,69613
,,,,8540,69613
,,,,8541,69613
,,,,8542,69613
,,,,8543,69613
,,,,8544,69613
,,,,8545,69613
,,,,8546,69613
,,,,8547,69613
,,,,8548,69613
,,,,8549,69613
,,,,8550,69613
,,,,8551,69613
,,,,8552,69613
,,,,8553,69613
,,,,8554,69613
,,,,8555,69613
,,,,8556,69613
,,,,8557,69613
,,,,8558,69613
,,,,8559,69613
,,,,8560,69613
,,,,8561,69613
,,,,8562,69613
,,,,8563,69613
,,,,8564,69613
,,,,8565,69613
,,,,8566,69613
,,,,8567,69613
,,,,8568,69613
,,,,8569,69613
,,,,8570,69613
,,,,8571,69613
,,,,8572,69613
,,,,8573,69613
,,,,8574,69613
,,,,8575,69613
,,,,8576,69613
,,,,8577,69613
,,,,8578,69613
,,,,8579,69613
,,,,8580,69613
,,,,8581,69613
,,,,8582,69613
,,,,8583,69613
,,,,8584,69613
,,,,8585,69613
,,,,8586,69613
,,,,8587,69613
,,,,8588,69613
,,,,8589,69613
,,,,8590,69613
,,,,8591,69613
,,,,8592,69613
,,,,8593,69613
,,,,8594,69613
,,,,8595,69613
,,,,8596,69613
,,,,8597,69613
,,,,8598,69613
,,,,8599,69613
,,,,8600,69613
,,,,8601,69613
,,,,8602,69613
,,,,8603,69613
,,,,8604,69613
,,,,8605,69613
,,,,8606,69613
,,,,8607,69613
,,,,8608,69613
,,,,8609,69613
,,,,8610,69613
,,,,8611,69613
,,,,8612,69613
,,,,8613,69613
,,,,8614,69613
,,,,8615,69613
,,,,8616,69613
,,,,8617,69613
,,,,8618,69613
,,,,8619,69613
,,,,8620,69613
,,,,8621,69613
,,,,8622,69613
,,,,8623,69613
,,,,8624,69613
,,,,8625,69613
,,,,8626,69613
,,,,8627,69613
,,,,8628,69613
,,,,8629,69613
,,,,8630,69613
,,,,8631,69613
,,,,8632,69613
,,,,8633,69613
,,,,8634,69613
,,,,8635,69613
,,,,8636,69613
,,,,8637,69613
,,,,8638,69613
,,,,8639,69613
,,,,8640,69613
,,,,8641,69613
,,,,8642,69613
,,,,8643,69613
,,,,8644,69613
,,,,8645,69613
,,,,8646,69613
,,,,8647,69613
,,,,8648,69613
,,,,8649,69613
,,,,8650,69613
,,,,8651,69613
,,,,8652,69613
,,,,8653,69613
,,,,8654,69613
,,,,8655,69613
,,,,8656,69613
,,,,8657,69613
,,,,8658,69613
,,,,8659,69613
,,,,8660,69613
,,,,8661,69613
,,,,8662,69613
,,,,8663,69613
,,,,8664,69613
,,,,8665,69613
,,,,8666,69613
,,,,8667,69613
,,,,8668,69613
,,,,8669,69613
,,,,8670,69613
,,,,8671,69613
,,,,8672,69613
,,,,8673,69613
,,,,8674,69613
,,,,8675,69613
,,,,8676,69613
,,,,8677,69613
,,,,8678,69613
,,,,8679,69613
,,,,8680,69613
,,,,8681,69613
,,,,8682,69613
,,,,8683,69613
,,,,8684,69613
,,,,8685,69613
,,,,8686,69613
,,,,8687,69613
,,,,8688,69613
,,,,8689,69613
,,,,8690,69613
,,,,8691,69613
,,,,8692,69613
,,,,8693,69613
,,,,8694,69613
,,,,8695,69613
,,,,8696,69613
,,,,8697,69613
,,,,8698,69613
,,,,8699,69613
,,,,8700,69613
,,,,8701,69613
,,,,8702,69613
,,,,8703,69613
,,,,8704,69613
,,,,8705,69613
,,,,8706,69613
,,,,8707,69613
,,,,8708,69613
,,,,8709,69613
,,,,8710,69613
,,,,8711,69613
,,,,8712,69613
,,,,8713,69613
,,,,8714,69613
,,,,8715,69613
,,,,8716,69613
,,,,8717,69613
,,,,8718,69613
,,,,8719,69613
,,,,8720,69613
,,,,8721,69613
,,,,8722,69613
,,,,8723,69613
,,,,8724,69613
,,,,8725,69613
,,,,8726,69613
,,,,8727,69613
,,,,8728,69613
,,,,8729,69613
,,,,8730,69613
,,,,8731,69613
,,,,8732,69613
,,,,8733,69613
,,,,8734,69613
,,,,8735,69613
,,,,8736,69613
,,,,8737,69613
,,,,8738,69613
,,,,8739,69613
,,,,8740,69613
,,,,8741,69613
,,,,8742,69613
,,,,8743,69613
,,,,8744,69613
,,,,8745,69613
,,,,8746,69613
,,,,8747,69613
,,,,8748,69613
,,,,8749,69613
,,,,8750,69613
,,,,8751,69613
,,,,8752,69613
,,,,8753,69613
,,,,8754,69613
,,,,8755,69613
,,,,8756,69613
,,,,8757,69613
,,,,8758,69613
,,,,8759,69613
,,,,8760,69613
