Time_Index,None,MIDAT_reference_naturalgas,NE_reference_naturalgas,NE_reference_uranium,SE_reference_naturalgas,SE_reference_uranium,MIDAT_reference_uranium
58098,0,3.58,4.4,0.73,3.68,0.73,0.73
58099,0,3.58,4.4,0.73,3.68,0.73,0.73
58100,0,3.58,4.4,0.73,3.68,0.73,0.73
58101,0,3.58,4.4,0.73,3.68,0.73,0.73
58102,0,3.58,4.4,0.73,3.68,0.73,0.73
58103,0,3.58,4.4,0.73,3.68,0.73,0.73
58104,0,3.58,4.4,0.73,3.68,0.73,0.73
58105,0,3.58,4.4,0.73,3.68,0.73,0.73
58106,0,3.58,4.4,0.73,3.68,0.73,0.73
58107,0,3.58,4.4,0.73,3.68,0.73,0.73
58108,0,3.58,4.4,0.73,3.68,0.73,0.73
58109,0,3.58,4.4,0.73,3.68,0.73,0.73
58110,0,3.58,4.4,0.73,3.68,0.73,0.73
58111,0,3.58,4.4,0.73,3.68,0.73,0.73
58112,0,3.58,4.4,0.73,3.68,0.73,0.73
58113,0,3.58,4.4,0.73,3.68,0.73,0.73
58114,0,3.58,4.4,0.73,3.68,0.73,0.73
58115,0,3.58,4.4,0.73,3.68,0.73,0.73
58116,0,3.58,4.4,0.73,3.68,0.73,0.73
58117,0,3.58,4.4,0.73,3.68,0.73,0.73
58118,0,3.58,4.4,0.73,3.68,0.73,0.73
58119,0,3.58,4.4,0.73,3.68,0.73,0.73
58120,0,3.58,4.4,0.73,3.68,0.73,0.73
58121,0,3.58,4.4,0.73,3.68,0.73,0.73
58122,0,3.58,4.4,0.73,3.68,0.73,0.73
58123,0,3.58,4.4,0.73,3.68,0.73,0.73
58124,0,3.58,4.4,0.73,3.68,0.73,0.73
58125,0,3.58,4.4,0.73,3.68,0.73,0.73
58126,0,3.58,4.4,0.73,3.68,0.73,0.73
58127,0,3.58,4.4,0.73,3.68,0.73,0.73
58128,0,3.58,4.4,0.73,3.68,0.73,0.73
58129,0,3.58,4.4,0.73,3.68,0.73,0.73
58130,0,3.58,4.4,0.73,3.68,0.73,0.73
58131,0,3.58,4.4,0.73,3.68,0.73,0.73
58132,0,3.58,4.4,0.73,3.68,0.73,0.73
58133,0,3.58,4.4,0.73,3.68,0.73,0.73
58134,0,3.58,4.4,0.73,3.68,0.73,0.73
58135,0,3.58,4.4,0.73,3.68,0.73,0.73
58136,0,3.58,4.4,0.73,3.68,0.73,0.73
58137,0,3.58,4.4,0.73,3.68,0.73,0.73
58138,0,3.58,4.4,0.73,3.68,0.73,0.73
58139,0,3.58,4.4,0.73,3.68,0.73,0.73
58140,0,3.58,4.4,0.73,3.68,0.73,0.73
58141,0,3.58,4.4,0.73,3.68,0.73,0.73
58142,0,3.58,4.4,0.73,3.68,0.73,0.73
58143,0,3.58,4.4,0.73,3.68,0.73,0.73
58144,0,3.58,4.4,0.73,3.68,0.73,0.73
58145,0,3.58,4.4,0.73,3.68,0.73,0.73
58146,0,3.58,4.4,0.73,3.68,0.73,0.73
58147,0,3.58,4.4,0.73,3.68,0.73,0.73
58148,0,3.58,4.4,0.73,3.68,0.73,0.73
58149,0,3.58,4.4,0.73,3.68,0.73,0.73
58150,0,3.58,4.4,0.73,3.68,0.73,0.73
58151,0,3.58,4.4,0.73,3.68,0.73,0.73
58152,0,3.58,4.4,0.73,3.68,0.73,0.73
58153,0,3.58,4.4,0.73,3.68,0.73,0.73
58154,0,3.58,4.4,0.73,3.68,0.73,0.73
58155,0,3.58,4.4,0.73,3.68,0.73,0.73
58156,0,3.58,4.4,0.73,3.68,0.73,0.73
58157,0,3.58,4.4,0.73,3.68,0.73,0.73
58158,0,3.58,4.4,0.73,3.68,0.73,0.73
58159,0,3.58,4.4,0.73,3.68,0.73,0.73
58160,0,3.58,4.4,0.73,3.68,0.73,0.73
58161,0,3.58,4.4,0.73,3.68,0.73,0.73
58162,0,3.58,4.4,0.73,3.68,0.73,0.73
58163,0,3.58,4.4,0.73,3.68,0.73,0.73
58164,0,3.58,4.4,0.73,3.68,0.73,0.73
58165,0,3.58,4.4,0.73,3.68,0.73,0.73
58166,0,3.58,4.4,0.73,3.68,0.73,0.73
58167,0,3.58,4.4,0.73,3.68,0.73,0.73
58168,0,3.58,4.4,0.73,3.68,0.73,0.73
58169,0,3.58,4.4,0.73,3.68,0.73,0.73
58170,0,3.58,4.4,0.73,3.68,0.73,0.73
58171,0,3.58,4.4,0.73,3.68,0.73,0.73
58172,0,3.58,4.4,0.73,3.68,0.73,0.73
58173,0,3.58,4.4,0.73,3.68,0.73,0.73
58174,0,3.58,4.4,0.73,3.68,0.73,0.73
58175,0,3.58,4.4,0.73,3.68,0.73,0.73
58176,0,3.58,4.4,0.73,3.68,0.73,0.73
58177,0,3.58,4.4,0.73,3.68,0.73,0.73
58178,0,3.58,4.4,0.73,3.68,0.73,0.73
58179,0,3.58,4.4,0.73,3.68,0.73,0.73
58180,0,3.58,4.4,0.73,3.68,0.73,0.73
58181,0,3.58,4.4,0.73,3.68,0.73,0.73
58182,0,3.58,4.4,0.73,3.68,0.73,0.73
58183,0,3.58,4.4,0.73,3.68,0.73,0.73
58184,0,3.58,4.4,0.73,3.68,0.73,0.73
58185,0,3.58,4.4,0.73,3.68,0.73,0.73
58186,0,3.58,4.4,0.73,3.68,0.73,0.73
58187,0,3.58,4.4,0.73,3.68,0.73,0.73
58188,0,3.58,4.4,0.73,3.68,0.73,0.73
58189,0,3.58,4.4,0.73,3.68,0.73,0.73
58190,0,3.58,4.4,0.73,3.68,0.73,0.73
58191,0,3.58,4.4,0.73,3.68,0.73,0.73
58192,0,3.58,4.4,0.73,3.68,0.73,0.73
58193,0,3.58,4.4,0.73,3.68,0.73,0.73
58194,0,3.58,4.4,0.73,3.68,0.73,0.73
58195,0,3.58,4.4,0.73,3.68,0.73,0.73
58196,0,3.58,4.4,0.73,3.68,0.73,0.73
58197,0,3.58,4.4,0.73,3.68,0.73,0.73
58198,0,3.58,4.4,0.73,3.68,0.73,0.73
58199,0,3.58,4.4,0.73,3.68,0.73,0.73
58200,0,3.58,4.4,0.73,3.68,0.73,0.73
58201,0,3.58,4.4,0.73,3.68,0.73,0.73
58202,0,3.58,4.4,0.73,3.68,0.73,0.73
58203,0,3.58,4.4,0.73,3.68,0.73,0.73
58204,0,3.58,4.4,0.73,3.68,0.73,0.73
58205,0,3.58,4.4,0.73,3.68,0.73,0.73
58206,0,3.58,4.4,0.73,3.68,0.73,0.73
58207,0,3.58,4.4,0.73,3.68,0.73,0.73
58208,0,3.58,4.4,0.73,3.68,0.73,0.73
58209,0,3.58,4.4,0.73,3.68,0.73,0.73
58210,0,3.58,4.4,0.73,3.68,0.73,0.73
58211,0,3.58,4.4,0.73,3.68,0.73,0.73
58212,0,3.58,4.4,0.73,3.68,0.73,0.73
58213,0,3.58,4.4,0.73,3.68,0.73,0.73
58214,0,3.58,4.4,0.73,3.68,0.73,0.73
58215,0,3.58,4.4,0.73,3.68,0.73,0.73
58216,0,3.58,4.4,0.73,3.68,0.73,0.73
58217,0,3.58,4.4,0.73,3.68,0.73,0.73
58218,0,3.58,4.4,0.73,3.68,0.73,0.73
58219,0,3.58,4.4,0.73,3.68,0.73,0.73
58220,0,3.58,4.4,0.73,3.68,0.73,0.73
58221,0,3.58,4.4,0.73,3.68,0.73,0.73
58222,0,3.58,4.4,0.73,3.68,0.73,0.73
58223,0,3.58,4.4,0.73,3.68,0.73,0.73
58224,0,3.58,4.4,0.73,3.68,0.73,0.73
58225,0,3.58,4.4,0.73,3.68,0.73,0.73
58226,0,3.58,4.4,0.73,3.68,0.73,0.73
58227,0,3.58,4.4,0.73,3.68,0.73,0.73
58228,0,3.58,4.4,0.73,3.68,0.73,0.73
58229,0,3.58,4.4,0.73,3.68,0.73,0.73
58230,0,3.58,4.4,0.73,3.68,0.73,0.73
58231,0,3.58,4.4,0.73,3.68,0.73,0.73
58232,0,3.58,4.4,0.73,3.68,0.73,0.73
58233,0,3.58,4.4,0.73,3.68,0.73,0.73
58234,0,3.58,4.4,0.73,3.68,0.73,0.73
58235,0,3.58,4.4,0.73,3.68,0.73,0.73
58236,0,3.58,4.4,0.73,3.68,0.73,0.73
58237,0,3.58,4.4,0.73,3.68,0.73,0.73
58238,0,3.58,4.4,0.73,3.68,0.73,0.73
58239,0,3.58,4.4,0.73,3.68,0.73,0.73
58240,0,3.58,4.4,0.73,3.68,0.73,0.73
58241,0,3.58,4.4,0.73,3.68,0.73,0.73
58242,0,3.58,4.4,0.73,3.68,0.73,0.73
58243,0,3.58,4.4,0.73,3.68,0.73,0.73
58244,0,3.58,4.4,0.73,3.68,0.73,0.73
58245,0,3.58,4.4,0.73,3.68,0.73,0.73
58246,0,3.58,4.4,0.73,3.68,0.73,0.73
58247,0,3.58,4.4,0.73,3.68,0.73,0.73
58248,0,3.58,4.4,0.73,3.68,0.73,0.73
58249,0,3.58,4.4,0.73,3.68,0.73,0.73
58250,0,3.58,4.4,0.73,3.68,0.73,0.73
58251,0,3.58,4.4,0.73,3.68,0.73,0.73
58252,0,3.58,4.4,0.73,3.68,0.73,0.73
58253,0,3.58,4.4,0.73,3.68,0.73,0.73
58254,0,3.58,4.4,0.73,3.68,0.73,0.73
58255,0,3.58,4.4,0.73,3.68,0.73,0.73
58256,0,3.58,4.4,0.73,3.68,0.73,0.73
58257,0,3.58,4.4,0.73,3.68,0.73,0.73
58258,0,3.58,4.4,0.73,3.68,0.73,0.73
58259,0,3.58,4.4,0.73,3.68,0.73,0.73
58260,0,3.58,4.4,0.73,3.68,0.73,0.73
58261,0,3.58,4.4,0.73,3.68,0.73,0.73
58262,0,3.58,4.4,0.73,3.68,0.73,0.73
58263,0,3.58,4.4,0.73,3.68,0.73,0.73
58264,0,3.58,4.4,0.73,3.68,0.73,0.73
58265,0,3.58,4.4,0.73,3.68,0.73,0.73
58266,0,3.58,4.4,0.73,3.68,0.73,0.73
58267,0,3.58,4.4,0.73,3.68,0.73,0.73
58268,0,3.58,4.4,0.73,3.68,0.73,0.73
58269,0,3.58,4.4,0.73,3.68,0.73,0.73
58270,0,3.58,4.4,0.73,3.68,0.73,0.73
58271,0,3.58,4.4,0.73,3.68,0.73,0.73
58272,0,3.58,4.4,0.73,3.68,0.73,0.73
58273,0,3.58,4.4,0.73,3.68,0.73,0.73
58274,0,3.58,4.4,0.73,3.68,0.73,0.73
58275,0,3.58,4.4,0.73,3.68,0.73,0.73
58276,0,3.58,4.4,0.73,3.68,0.73,0.73
58277,0,3.58,4.4,0.73,3.68,0.73,0.73
58278,0,3.58,4.4,0.73,3.68,0.73,0.73
58279,0,3.58,4.4,0.73,3.68,0.73,0.73
58280,0,3.58,4.4,0.73,3.68,0.73,0.73
58281,0,3.58,4.4,0.73,3.68,0.73,0.73
58282,0,3.58,4.4,0.73,3.68,0.73,0.73
58283,0,3.58,4.4,0.73,3.68,0.73,0.73
58284,0,3.58,4.4,0.73,3.68,0.73,0.73
58285,0,3.58,4.4,0.73,3.68,0.73,0.73
58286,0,3.58,4.4,0.73,3.68,0.73,0.73
58287,0,3.58,4.4,0.73,3.68,0.73,0.73
58288,0,3.58,4.4,0.73,3.68,0.73,0.73
58289,0,3.58,4.4,0.73,3.68,0.73,0.73
58290,0,3.58,4.4,0.73,3.68,0.73,0.73
58291,0,3.58,4.4,0.73,3.68,0.73,0.73
58292,0,3.58,4.4,0.73,3.68,0.73,0.73
58293,0,3.58,4.4,0.73,3.68,0.73,0.73
58294,0,3.58,4.4,0.73,3.68,0.73,0.73
58295,0,3.58,4.4,0.73,3.68,0.73,0.73
58296,0,3.58,4.4,0.73,3.68,0.73,0.73
58297,0,3.58,4.4,0.73,3.68,0.73,0.73
58298,0,3.58,4.4,0.73,3.68,0.73,0.73
58299,0,3.58,4.4,0.73,3.68,0.73,0.73
58300,0,3.58,4.4,0.73,3.68,0.73,0.73
58301,0,3.58,4.4,0.73,3.68,0.73,0.73
58302,0,3.58,4.4,0.73,3.68,0.73,0.73
58303,0,3.58,4.4,0.73,3.68,0.73,0.73
58304,0,3.58,4.4,0.73,3.68,0.73,0.73
58305,0,3.58,4.4,0.73,3.68,0.73,0.73
58306,0,3.58,4.4,0.73,3.68,0.73,0.73
58307,0,3.58,4.4,0.73,3.68,0.73,0.73
58308,0,3.58,4.4,0.73,3.68,0.73,0.73
58309,0,3.58,4.4,0.73,3.68,0.73,0.73
58310,0,3.58,4.4,0.73,3.68,0.73,0.73
58311,0,3.58,4.4,0.73,3.68,0.73,0.73
58312,0,3.58,4.4,0.73,3.68,0.73,0.73
58313,0,3.58,4.4,0.73,3.68,0.73,0.73
58314,0,3.58,4.4,0.73,3.68,0.73,0.73
58315,0,3.58,4.4,0.73,3.68,0.73,0.73
58316,0,3.58,4.4,0.73,3.68,0.73,0.73
58317,0,3.58,4.4,0.73,3.68,0.73,0.73
58318,0,3.58,4.4,0.73,3.68,0.73,0.73
58319,0,3.58,4.4,0.73,3.68,0.73,0.73
58320,0,3.58,4.4,0.73,3.68,0.73,0.73
58321,0,3.58,4.4,0.73,3.68,0.73,0.73
58322,0,3.58,4.4,0.73,3.68,0.73,0.73
58323,0,3.58,4.4,0.73,3.68,0.73,0.73
58324,0,3.58,4.4,0.73,3.68,0.73,0.73
58325,0,3.58,4.4,0.73,3.68,0.73,0.73
58326,0,3.58,4.4,0.73,3.68,0.73,0.73
58327,0,3.58,4.4,0.73,3.68,0.73,0.73
58328,0,3.58,4.4,0.73,3.68,0.73,0.73
58329,0,3.58,4.4,0.73,3.68,0.73,0.73
58330,0,3.58,4.4,0.73,3.68,0.73,0.73
58331,0,3.58,4.4,0.73,3.68,0.73,0.73
58332,0,3.58,4.4,0.73,3.68,0.73,0.73
58333,0,3.58,4.4,0.73,3.68,0.73,0.73
58334,0,3.58,4.4,0.73,3.68,0.73,0.73
58335,0,3.58,4.4,0.73,3.68,0.73,0.73
58336,0,3.58,4.4,0.73,3.68,0.73,0.73
58337,0,3.58,4.4,0.73,3.68,0.73,0.73
58338,0,3.58,4.4,0.73,3.68,0.73,0.73
58339,0,3.58,4.4,0.73,3.68,0.73,0.73
58340,0,3.58,4.4,0.73,3.68,0.73,0.73
58341,0,3.58,4.4,0.73,3.68,0.73,0.73
58342,0,3.58,4.4,0.73,3.68,0.73,0.73
58343,0,3.58,4.4,0.73,3.68,0.73,0.73
58344,0,3.58,4.4,0.73,3.68,0.73,0.73
58345,0,3.58,4.4,0.73,3.68,0.73,0.73
58346,0,3.58,4.4,0.73,3.68,0.73,0.73
58347,0,3.58,4.4,0.73,3.68,0.73,0.73
58348,0,3.58,4.4,0.73,3.68,0.73,0.73
58349,0,3.58,4.4,0.73,3.68,0.73,0.73
58350,0,3.58,4.4,0.73,3.68,0.73,0.73
58351,0,3.58,4.4,0.73,3.68,0.73,0.73
58352,0,3.58,4.4,0.73,3.68,0.73,0.73
58353,0,3.58,4.4,0.73,3.68,0.73,0.73
58354,0,3.58,4.4,0.73,3.68,0.73,0.73
58355,0,3.58,4.4,0.73,3.68,0.73,0.73
58356,0,3.58,4.4,0.73,3.68,0.73,0.73
58357,0,3.58,4.4,0.73,3.68,0.73,0.73
58358,0,3.58,4.4,0.73,3.68,0.73,0.73
58359,0,3.58,4.4,0.73,3.68,0.73,0.73
58360,0,3.58,4.4,0.73,3.68,0.73,0.73
58361,0,3.58,4.4,0.73,3.68,0.73,0.73
58362,0,3.58,4.4,0.73,3.68,0.73,0.73
58363,0,3.58,4.4,0.73,3.68,0.73,0.73
58364,0,3.58,4.4,0.73,3.68,0.73,0.73
58365,0,3.58,4.4,0.73,3.68,0.73,0.73
58366,0,3.58,4.4,0.73,3.68,0.73,0.73
58367,0,3.58,4.4,0.73,3.68,0.73,0.73
58368,0,3.58,4.4,0.73,3.68,0.73,0.73
58369,0,3.58,4.4,0.73,3.68,0.73,0.73
58370,0,3.58,4.4,0.73,3.68,0.73,0.73
58371,0,3.58,4.4,0.73,3.68,0.73,0.73
58372,0,3.58,4.4,0.73,3.68,0.73,0.73
58373,0,3.58,4.4,0.73,3.68,0.73,0.73
58374,0,3.58,4.4,0.73,3.68,0.73,0.73
58375,0,3.58,4.4,0.73,3.68,0.73,0.73
58376,0,3.58,4.4,0.73,3.68,0.73,0.73
58377,0,3.58,4.4,0.73,3.68,0.73,0.73
58378,0,3.58,4.4,0.73,3.68,0.73,0.73
58379,0,3.58,4.4,0.73,3.68,0.73,0.73
58380,0,3.58,4.4,0.73,3.68,0.73,0.73
58381,0,3.58,4.4,0.73,3.68,0.73,0.73
58382,0,3.58,4.4,0.73,3.68,0.73,0.73
58383,0,3.58,4.4,0.73,3.68,0.73,0.73
58384,0,3.58,4.4,0.73,3.68,0.73,0.73
58385,0,3.58,4.4,0.73,3.68,0.73,0.73
58386,0,3.58,4.4,0.73,3.68,0.73,0.73
58387,0,3.58,4.4,0.73,3.68,0.73,0.73
58388,0,3.58,4.4,0.73,3.68,0.73,0.73
58389,0,3.58,4.4,0.73,3.68,0.73,0.73
58390,0,3.58,4.4,0.73,3.68,0.73,0.73
58391,0,3.58,4.4,0.73,3.68,0.73,0.73
58392,0,3.58,4.4,0.73,3.68,0.73,0.73
58393,0,3.58,4.4,0.73,3.68,0.73,0.73
58394,0,3.58,4.4,0.73,3.68,0.73,0.73
58395,0,3.58,4.4,0.73,3.68,0.73,0.73
58396,0,3.58,4.4,0.73,3.68,0.73,0.73
58397,0,3.58,4.4,0.73,3.68,0.73,0.73
58398,0,3.58,4.4,0.73,3.68,0.73,0.73
58399,0,3.58,4.4,0.73,3.68,0.73,0.73
58400,0,3.58,4.4,0.73,3.68,0.73,0.73
58401,0,3.58,4.4,0.73,3.68,0.73,0.73
58402,0,3.58,4.4,0.73,3.68,0.73,0.73
58403,0,3.58,4.4,0.73,3.68,0.73,0.73
58404,0,3.58,4.4,0.73,3.68,0.73,0.73
58405,0,3.58,4.4,0.73,3.68,0.73,0.73
58406,0,3.58,4.4,0.73,3.68,0.73,0.73
58407,0,3.58,4.4,0.73,3.68,0.73,0.73
58408,0,3.58,4.4,0.73,3.68,0.73,0.73
58409,0,3.58,4.4,0.73,3.68,0.73,0.73
58410,0,3.58,4.4,0.73,3.68,0.73,0.73
58411,0,3.58,4.4,0.73,3.68,0.73,0.73
58412,0,3.58,4.4,0.73,3.68,0.73,0.73
58413,0,3.58,4.4,0.73,3.68,0.73,0.73
58414,0,3.58,4.4,0.73,3.68,0.73,0.73
58415,0,3.58,4.4,0.73,3.68,0.73,0.73
58416,0,3.58,4.4,0.73,3.68,0.73,0.73
58417,0,3.58,4.4,0.73,3.68,0.73,0.73
58418,0,3.58,4.4,0.73,3.68,0.73,0.73
58419,0,3.58,4.4,0.73,3.68,0.73,0.73
58420,0,3.58,4.4,0.73,3.68,0.73,0.73
58421,0,3.58,4.4,0.73,3.68,0.73,0.73
58422,0,3.58,4.4,0.73,3.68,0.73,0.73
58423,0,3.58,4.4,0.73,3.68,0.73,0.73
58424,0,3.58,4.4,0.73,3.68,0.73,0.73
58425,0,3.58,4.4,0.73,3.68,0.73,0.73
58426,0,3.58,4.4,0.73,3.68,0.73,0.73
58427,0,3.58,4.4,0.73,3.68,0.73,0.73
58428,0,3.58,4.4,0.73,3.68,0.73,0.73
58429,0,3.58,4.4,0.73,3.68,0.73,0.73
58430,0,3.58,4.4,0.73,3.68,0.73,0.73
58431,0,3.58,4.4,0.73,3.68,0.73,0.73
58432,0,3.58,4.4,0.73,3.68,0.73,0.73
58433,0,3.58,4.4,0.73,3.68,0.73,0.73
58434,0,3.58,4.4,0.73,3.68,0.73,0.73
58435,0,3.58,4.4,0.73,3.68,0.73,0.73
58436,0,3.58,4.4,0.73,3.68,0.73,0.73
58437,0,3.58,4.4,0.73,3.68,0.73,0.73
58438,0,3.58,4.4,0.73,3.68,0.73,0.73
58439,0,3.58,4.4,0.73,3.68,0.73,0.73
58440,0,3.58,4.4,0.73,3.68,0.73,0.73
58441,0,3.58,4.4,0.73,3.68,0.73,0.73
58442,0,3.58,4.4,0.73,3.68,0.73,0.73
58443,0,3.58,4.4,0.73,3.68,0.73,0.73
58444,0,3.58,4.4,0.73,3.68,0.73,0.73
58445,0,3.58,4.4,0.73,3.68,0.73,0.73
58446,0,3.58,4.4,0.73,3.68,0.73,0.73
58447,0,3.58,4.4,0.73,3.68,0.73,0.73
58448,0,3.58,4.4,0.73,3.68,0.73,0.73
58449,0,3.58,4.4,0.73,3.68,0.73,0.73
58450,0,3.58,4.4,0.73,3.68,0.73,0.73
58451,0,3.58,4.4,0.73,3.68,0.73,0.73
58452,0,3.58,4.4,0.73,3.68,0.73,0.73
58453,0,3.58,4.4,0.73,3.68,0.73,0.73
58454,0,3.58,4.4,0.73,3.68,0.73,0.73
58455,0,3.58,4.4,0.73,3.68,0.73,0.73
58456,0,3.58,4.4,0.73,3.68,0.73,0.73
58457,0,3.58,4.4,0.73,3.68,0.73,0.73
58458,0,3.58,4.4,0.73,3.68,0.73,0.73
58459,0,3.58,4.4,0.73,3.68,0.73,0.73
58460,0,3.58,4.4,0.73,3.68,0.73,0.73
58461,0,3.58,4.4,0.73,3.68,0.73,0.73
58462,0,3.58,4.4,0.73,3.68,0.73,0.73
58463,0,3.58,4.4,0.73,3.68,0.73,0.73
58464,0,3.58,4.4,0.73,3.68,0.73,0.73
58465,0,3.58,4.4,0.73,3.68,0.73,0.73
58466,0,3.58,4.4,0.73,3.68,0.73,0.73
58467,0,3.58,4.4,0.73,3.68,0.73,0.73
58468,0,3.58,4.4,0.73,3.68,0.73,0.73
58469,0,3.58,4.4,0.73,3.68,0.73,0.73
58470,0,3.58,4.4,0.73,3.68,0.73,0.73
58471,0,3.58,4.4,0.73,3.68,0.73,0.73
58472,0,3.58,4.4,0.73,3.68,0.73,0.73
58473,0,3.58,4.4,0.73,3.68,0.73,0.73
58474,0,3.58,4.4,0.73,3.68,0.73,0.73
58475,0,3.58,4.4,0.73,3.68,0.73,0.73
58476,0,3.58,4.4,0.73,3.68,0.73,0.73
58477,0,3.58,4.4,0.73,3.68,0.73,0.73
58478,0,3.58,4.4,0.73,3.68,0.73,0.73
58479,0,3.58,4.4,0.73,3.68,0.73,0.73
58480,0,3.58,4.4,0.73,3.68,0.73,0.73
58481,0,3.58,4.4,0.73,3.68,0.73,0.73
58482,0,3.58,4.4,0.73,3.68,0.73,0.73
58483,0,3.58,4.4,0.73,3.68,0.73,0.73
58484,0,3.58,4.4,0.73,3.68,0.73,0.73
58485,0,3.58,4.4,0.73,3.68,0.73,0.73
58486,0,3.58,4.4,0.73,3.68,0.73,0.73
58487,0,3.58,4.4,0.73,3.68,0.73,0.73
58488,0,3.58,4.4,0.73,3.68,0.73,0.73
58489,0,3.58,4.4,0.73,3.68,0.73,0.73
58490,0,3.58,4.4,0.73,3.68,0.73,0.73
58491,0,3.58,4.4,0.73,3.68,0.73,0.73
58492,0,3.58,4.4,0.73,3.68,0.73,0.73
58493,0,3.58,4.4,0.73,3.68,0.73,0.73
58494,0,3.58,4.4,0.73,3.68,0.73,0.73
58495,0,3.58,4.4,0.73,3.68,0.73,0.73
58496,0,3.58,4.4,0.73,3.68,0.73,0.73
58497,0,3.58,4.4,0.73,3.68,0.73,0.73
58498,0,3.58,4.4,0.73,3.68,0.73,0.73
58499,0,3.58,4.4,0.73,3.68,0.73,0.73
58500,0,3.58,4.4,0.73,3.68,0.73,0.73
58501,0,3.58,4.4,0.73,3.68,0.73,0.73
58502,0,3.58,4.4,0.73,3.68,0.73,0.73
58503,0,3.58,4.4,0.73,3.68,0.73,0.73
58504,0,3.58,4.4,0.73,3.68,0.73,0.73
58505,0,3.58,4.4,0.73,3.68,0.73,0.73
58506,0,3.58,4.4,0.73,3.68,0.73,0.73
58507,0,3.58,4.4,0.73,3.68,0.73,0.73
58508,0,3.58,4.4,0.73,3.68,0.73,0.73
58509,0,3.58,4.4,0.73,3.68,0.73,0.73
58510,0,3.58,4.4,0.73,3.68,0.73,0.73
58511,0,3.58,4.4,0.73,3.68,0.73,0.73
58512,0,3.58,4.4,0.73,3.68,0.73,0.73
58513,0,3.58,4.4,0.73,3.68,0.73,0.73
58514,0,3.58,4.4,0.73,3.68,0.73,0.73
58515,0,3.58,4.4,0.73,3.68,0.73,0.73
58516,0,3.58,4.4,0.73,3.68,0.73,0.73
58517,0,3.58,4.4,0.73,3.68,0.73,0.73
58518,0,3.58,4.4,0.73,3.68,0.73,0.73
58519,0,3.58,4.4,0.73,3.68,0.73,0.73
58520,0,3.58,4.4,0.73,3.68,0.73,0.73
58521,0,3.58,4.4,0.73,3.68,0.73,0.73
58522,0,3.58,4.4,0.73,3.68,0.73,0.73
58523,0,3.58,4.4,0.73,3.68,0.73,0.73
58524,0,3.58,4.4,0.73,3.68,0.73,0.73
58525,0,3.58,4.4,0.73,3.68,0.73,0.73
58526,0,3.58,4.4,0.73,3.68,0.73,0.73
58527,0,3.58,4.4,0.73,3.68,0.73,0.73
58528,0,3.58,4.4,0.73,3.68,0.73,0.73
58529,0,3.58,4.4,0.73,3.68,0.73,0.73
58530,0,3.58,4.4,0.73,3.68,0.73,0.73
58531,0,3.58,4.4,0.73,3.68,0.73,0.73
58532,0,3.58,4.4,0.73,3.68,0.73,0.73
58533,0,3.58,4.4,0.73,3.68,0.73,0.73
58534,0,3.58,4.4,0.73,3.68,0.73,0.73
58535,0,3.58,4.4,0.73,3.68,0.73,0.73
58536,0,3.58,4.4,0.73,3.68,0.73,0.73
58537,0,3.58,4.4,0.73,3.68,0.73,0.73
58538,0,3.58,4.4,0.73,3.68,0.73,0.73
58539,0,3.58,4.4,0.73,3.68,0.73,0.73
58540,0,3.58,4.4,0.73,3.68,0.73,0.73
58541,0,3.58,4.4,0.73,3.68,0.73,0.73
58542,0,3.58,4.4,0.73,3.68,0.73,0.73
58543,0,3.58,4.4,0.73,3.68,0.73,0.73
58544,0,3.58,4.4,0.73,3.68,0.73,0.73
58545,0,3.58,4.4,0.73,3.68,0.73,0.73
58546,0,3.58,4.4,0.73,3.68,0.73,0.73
58547,0,3.58,4.4,0.73,3.68,0.73,0.73
58548,0,3.58,4.4,0.73,3.68,0.73,0.73
58549,0,3.58,4.4,0.73,3.68,0.73,0.73
58550,0,3.58,4.4,0.73,3.68,0.73,0.73
58551,0,3.58,4.4,0.73,3.68,0.73,0.73
58552,0,3.58,4.4,0.73,3.68,0.73,0.73
58553,0,3.58,4.4,0.73,3.68,0.73,0.73
58554,0,3.58,4.4,0.73,3.68,0.73,0.73
58555,0,3.58,4.4,0.73,3.68,0.73,0.73
58556,0,3.58,4.4,0.73,3.68,0.73,0.73
58557,0,3.58,4.4,0.73,3.68,0.73,0.73
58558,0,3.58,4.4,0.73,3.68,0.73,0.73
58559,0,3.58,4.4,0.73,3.68,0.73,0.73
58560,0,3.58,4.4,0.73,3.68,0.73,0.73
58561,0,3.58,4.4,0.73,3.68,0.73,0.73
58562,0,3.58,4.4,0.73,3.68,0.73,0.73
58563,0,3.58,4.4,0.73,3.68,0.73,0.73
58564,0,3.58,4.4,0.73,3.68,0.73,0.73
58565,0,3.58,4.4,0.73,3.68,0.73,0.73
58566,0,3.58,4.4,0.73,3.68,0.73,0.73
58567,0,3.58,4.4,0.73,3.68,0.73,0.73
58568,0,3.58,4.4,0.73,3.68,0.73,0.73
58569,0,3.58,4.4,0.73,3.68,0.73,0.73
58570,0,3.58,4.4,0.73,3.68,0.73,0.73
58571,0,3.58,4.4,0.73,3.68,0.73,0.73
58572,0,3.58,4.4,0.73,3.68,0.73,0.73
58573,0,3.58,4.4,0.73,3.68,0.73,0.73
58574,0,3.58,4.4,0.73,3.68,0.73,0.73
58575,0,3.58,4.4,0.73,3.68,0.73,0.73
58576,0,3.58,4.4,0.73,3.68,0.73,0.73
58577,0,3.58,4.4,0.73,3.68,0.73,0.73
