t,SE_Electrolyzer,MIDAT_Electrolyzer,NE_Electrolyzer,SE_Large_SMR_wCCS_96pct,MIDAT_Large_SMR_wCCS_96pct,NE_Large_SMR_wCCS_96pct,SE_ATR_wCCS_94pct,MIDAT_ATR_wCCS_94pct,NE_ATR_wCCS_94pct,SE_Above_ground_storage,MIDAT_Above_ground_storage,NE_Above_ground_storage
7592,19799.337861551703,14530.307756291802,5360.423929150155,9.01274202683181e-12,9.310881925446038e-12,7.60891815039234e-12,8.564120257896558e-12,8.881050262408778e-12,7.448060537976034e-12,7.444897038807763e-11,7.611129789373104e-11,7.636315328608345e-11
7593,19799.337861551703,14530.307756291806,5360.4239291501535,9.065146154830132e-12,9.360466197041078e-12,7.642881216588226e-12,8.569027847427049e-12,8.889703944101858e-12,7.456049181976284e-12,7.418938022954495e-11,7.601267762782424e-11,7.623519149589742e-11
7594,19799.337861551707,14530.307756291804,5360.4239291501535,9.088978353195306e-12,9.382453279081441e-12,7.66049646898436e-12,8.574236775042236e-12,8.899579380362444e-12,7.462546422052426e-12,7.384244794514251e-11,7.576472414553733e-11,7.524462144142234e-11
7595,19799.337861551707,14530.307756291804,5360.423929150155,9.117421974492612e-12,9.406344336353088e-12,7.685144817528655e-12,8.57921917832756e-12,8.906748696801214e-12,7.467301144994149e-12,7.423847407038535e-11,7.597549835352407e-11,7.614174511576137e-11
7596,19799.337861551707,14530.307756291804,5360.423929150155,9.15479497562669e-12,9.439086382675042e-12,7.715838636026789e-12,8.568114474361986e-12,8.895851758708324e-12,7.455266762141954e-12,7.313126001250156e-11,7.520639776701465e-11,7.582967462614914e-11
7597,19799.337861551703,14530.307756291797,5360.423929150149,9.14847846467757e-12,9.424259094582228e-12,7.705661540224696e-12,8.5701249941374e-12,8.89688958832662e-12,7.456131459654452e-12,7.366567447673886e-11,7.554259111153727e-11,7.613564773965408e-11
7598,19799.33786155171,14530.307756291799,5360.423929150155,9.096228829514028e-12,9.365588509071648e-12,7.652842369119968e-12,8.567679570258833e-12,8.892307308130853e-12,7.452206671870151e-12,7.434114800762292e-11,7.602785156704728e-11,7.65797477118783e-11
7599,19799.337861551707,14530.307756291804,5360.423929150155,9.013655217852772e-12,9.277154397505974e-12,7.574959879947872e-12,8.568153444033635e-12,8.884883413463388e-12,7.447169826835571e-12,7.50220323573396e-11,7.648151176938362e-11,7.69206899300364e-11
7600,19799.337861551707,14530.307756291804,5360.423929150154,8.90712406628163e-12,9.178789345562481e-12,7.476155785841882e-12,8.551615146420805e-12,8.872978938368246e-12,7.43889754151452e-12,7.56658303816254e-11,7.684448725727574e-11,7.703319038616145e-11
7601,19799.337861551703,14530.307756291802,5360.4239291501535,8.844393466754622e-12,9.129708253887652e-12,7.440649965184014e-12,8.53843932777157e-12,8.857183952977018e-12,7.424642827828838e-12,7.401159585168419e-11,7.491528077873146e-11,7.618754496196339e-11
7602,19799.337861551718,14530.3077562918,5360.423929150155,8.776135307076163e-12,9.07719971532698e-12,7.395336571331758e-12,8.537074241858806e-12,8.85286794477354e-12,7.42061793865914e-12,7.50242842161748e-11,7.7190043687414e-11,7.675338457740154e-11
7603,19799.337861551707,14530.307756291804,5360.423929150156,8.739274471898114e-12,9.04498896963712e-12,7.36900462901923e-12,8.53126196238981e-12,8.844377915393242e-12,7.413984126468373e-12,7.54338678183166e-11,7.692443275340453e-11,7.71905486013451e-11
7604,19799.337861551707,14530.307756291804,5360.423929150155,8.72923512813163e-12,9.035320570409803e-12,7.360841169194713e-12,8.526611792666169e-12,8.836195980544295e-12,7.407817634376578e-12,7.63227346939687e-11,7.728720154891243e-11,7.76380709094752e-11
7605,19799.337861551707,14530.307756291804,5360.423929150154,8.735931809579046e-12,9.040958921093193e-12,7.364534081510343e-12,8.524209352288413e-12,8.829699601739867e-12,7.403222016190117e-12,7.709047433632315e-11,7.758196868392291e-11,7.796488719252385e-11
7606,19799.337861551703,14530.307756291804,5360.423929150155,8.764330409948413e-12,9.066045316092035e-12,7.385817868176395e-12,8.514494890182644e-12,8.815274805099948e-12,7.393494235182246e-12,7.649395500036763e-11,7.68161624515644e-11,7.713889519254629e-11
7607,19799.337861551707,14530.307756291802,5360.4239291501535,8.768299859410876e-12,9.070082139299236e-12,7.388217013008413e-12,8.516366084755665e-12,8.812239463881773e-12,7.392111201893323e-12,7.696751529214343e-11,7.718310707904321e-11,7.74301991796712e-11
7608,19799.337861551707,14530.307756291806,5360.423929150154,8.762215254270216e-12,9.065612154764363e-12,7.383880908894183e-12,8.518720966252647e-12,8.809097684680385e-12,7.391009573707715e-12,7.764157320617802e-11,7.764608478415536e-11,7.77422686486749e-11
7609,19799.337861551703,14530.307756291804,5360.423929150155,8.753295934009886e-12,9.058343039400875e-12,7.377929906751201e-12,8.523444229759342e-12,8.80781103332961e-12,7.391455529604471e-12,7.80798860772001e-11,7.814261806678088e-11,7.815392294737012e-11
7610,19799.337861551703,14530.307756291804,5360.423929150155,8.750886826352626e-12,9.056562236125633e-12,7.377155250201484e-12,8.530057136828311e-12,8.807775677881544e-12,7.393011710533858e-12,7.865709986240194e-11,7.878673026154252e-11,7.864565025845154e-11
7611,19799.337861551703,14530.307756291804,5360.423929150156,8.771366859508929e-12,9.07538451314416e-12,7.394635632336914e-12,8.531373663491621e-12,8.801356360512545e-12,7.390361427317619e-12,7.820555160799704e-11,7.835073122342121e-11,7.794971554477639e-11
7612,19799.33786155171,14530.307756291804,5360.423929150156,8.775001195777504e-12,9.07717293023268e-12,7.398987472470278e-12,8.542302432949135e-12,8.804268030812348e-12,7.394405263075748e-12,7.861641092063736e-11,7.901179155000994e-11,7.846482725172174e-11
7613,19799.337861551703,14530.307756291795,5360.423929150159,8.792990633957535e-12,9.088703949174628e-12,7.412845287994428e-12,8.553957089085428e-12,8.806154098486165e-12,7.397909131857813e-12,7.924031459598481e-11,8.005286035889451e-11,7.926321902487758e-11
7614,19799.337861551707,14530.307756291804,5360.423929150154,8.855253872176553e-12,9.131998229157425e-12,7.455218471384049e-12,8.56160148053327e-12,8.806801035083555e-12,7.40058037786945e-12,7.833864112813591e-11,8.061182625504801e-11,7.964946059353632e-11
7615,19799.337861551703,14530.307756291802,5360.423929150155,8.927686498897968e-12,9.201269908885211e-12,7.525323489824362e-12,8.577483539773864e-12,8.809119632416766e-12,7.403029296884263e-12,7.973324860714354e-11,8.040683982369278e-11,7.996580754353356e-11
7616,19799.337861551703,14530.30775629181,5360.423929150154,9.051781976930361e-12,9.315228056522345e-12,7.614374480897046e-12,8.591777764000786e-12,8.810530126349462e-12,7.406068289874271e-12,8.04906160983498e-11,8.200643578055342e-11,7.954730448700584e-11
7617,19799.337861551703,14530.307756291804,5360.4239291501535,9.142536896528907e-12,9.379459125936491e-12,7.658892646418747e-12,8.605739118407802e-12,8.812204411470812e-12,7.408157336455631e-12,8.102414225915064e-11,8.367738677346375e-11,8.021181430906926e-11
7618,19799.337861551707,14530.307756291806,5360.423929150154,9.212173530758038e-12,9.394959962952125e-12,7.668052058519045e-12,8.620786358748448e-12,8.813057484652808e-12,7.408734117573848e-12,8.181867288699858e-11,8.564938860798488e-11,8.05165608867058e-11
7619,8976.089687196712,13636.10565732088,5360.423929149715,9.30067973858469e-12,9.389759893884503e-12,7.657344589381245e-12,8.636161275287306e-12,8.813061902515314e-12,7.408855618232948e-12,5794.910312803643,2.909920401076551e-10,1.694577870942719e-10
7620,3540.2720128001824,12209.576467846837,5360.423929149702,9.350078129745569e-12,9.386366889218227e-12,7.64940950183509e-12,8.651273819975055e-12,8.814927669720446e-12,7.410198602180516e-12,11230.727987200178,2.9262079942878176e-10,1.6763582297208108e-10
7621,12299.5819680365,13719.730322569389,5360.423929149712,9.36921212267848e-12,9.384408627971141e-12,7.644205705135139e-12,8.649245610342155e-12,8.801313104998418e-12,7.398432677709859e-12,2471.418031963903,2.971013540405963e-10,1.6987392192712077e-10
7622,19799.337861551696,14530.307756291793,5360.4239291501435,9.295740232204333e-12,9.312111062733817e-12,7.591559129081255e-12,8.658023055121646e-12,8.802422352930689e-12,7.396255948614072e-12,8.575277501682164e-11,2.500420036594064e-10,8.30151130289794e-11
7623,16349.138191540893,14530.307756291408,3171.576037029062,9.176977526466677e-12,9.184325404684229e-12,7.507923766402772e-12,8.667171958992106e-12,8.799410684942488e-12,7.393623431477946e-12,3.8165994668202273e-10,3.035358272862084e-10,2.802867625490126e-10
7624,2199.926429061351,6445.508439384914,1868.2677885537405,8.978095108721534e-12,8.997204316597133e-12,7.392397133855587e-12,8.664975684259889e-12,8.796838729082687e-12,7.394495788590554e-12,12571.07357093903,3585.408281691417,3.4538773936613444e-10
7625,2199.9264290613023,1614.4786395879796,595.6026587944637,8.735007449607962e-12,8.778210094208358e-12,7.291790592117918e-12,8.673368933880869e-12,8.800769576037233e-12,7.396044111917628e-12,12571.073570939037,13746.271523640622,1216.397341205759
7626,2199.9264290613523,4559.675764670951,1881.3007386232534,8.87137541497017e-12,8.921062646836371e-12,7.33144058675776e-12,8.719547176961557e-12,8.844944996743946e-12,7.408557588828072e-12,12571.07357093905,5471.240956405233,3.50144507883992e-10
7627,2199.92642906235,9881.60925641964,3057.02211929059,8.948176216357053e-12,9.00577152083569e-12,7.354828932298871e-12,8.769589091194765e-12,8.894866704296064e-12,7.427194791860783e-12,12571.073570938075,149.30746465635104,2.667724067900397e-10
7628,19799.337861551707,14530.307756291804,5360.423929150155,8.993650672892442e-12,9.066929221415831e-12,7.374170470850738e-12,8.823135172461877e-12,8.950117273989203e-12,7.449417305563583e-12,9.310828741649774e-11,1.8426608612740422e-10,8.579831392442604e-11
7629,19799.337861551703,14530.307756291804,5360.423929150155,9.022714898260018e-12,9.103246758245974e-12,7.387664905104468e-12,8.882884464337134e-12,9.011979519706496e-12,7.475688067611986e-12,9.217634279631324e-11,1.5103747697400775e-10,8.613781603422698e-11
7630,19799.337861551707,14530.307756291804,5360.423929150157,9.04499252364056e-12,9.129362279055664e-12,7.402367778919662e-12,8.950722525332071e-12,9.082746158903264e-12,7.507724188761182e-12,9.13595128040191e-11,1.4457305134792326e-10,8.686647386928323e-11
7631,19799.337861551703,14530.307756291804,5360.423929150155,9.074871643738201e-12,9.157949482253634e-12,7.421766732002189e-12,9.018928184154152e-12,9.155353324775221e-12,7.540249260900291e-12,8.978668756625048e-11,1.4108898069265786e-10,8.618063787619616e-11
7632,19799.337861551707,14530.307756291804,5360.423929150155,9.075984628339804e-12,9.159880253070489e-12,7.42350323736441e-12,9.107996437314776e-12,9.249287813139079e-12,7.585533608680133e-12,8.911330695022931e-11,1.405129995295341e-10,8.687976441077661e-11
7633,19799.337861551703,14530.307756291795,5360.423929150153,9.062461602606782e-12,9.149173605580477e-12,7.418420702306228e-12,9.209250523889359e-12,9.356369894315334e-12,7.637591016774631e-12,8.865292172897445e-11,1.4010624727770382e-10,8.738917673957964e-11
7634,19799.337861551707,14530.307756291804,5360.423929150155,9.043464025694845e-12,9.131993441391038e-12,7.41079676224871e-12,9.325299549586312e-12,9.479201219365557e-12,7.697687518760323e-12,8.845044365846551e-11,1.4016522506204358e-10,8.806931274844584e-11
7635,19799.337861551707,14530.307756291804,5360.4239291501535,9.025987812996192e-12,9.113677535883053e-12,7.404739007578246e-12,9.459634187748774e-12,9.621377834468833e-12,7.767399668433233e-12,8.860957061898433e-11,1.406947077732161e-10,8.892045051150231e-11
7636,19799.337861551707,14530.307756291804,5360.423929150154,9.028440262685877e-12,9.111203469384813e-12,7.411031204969314e-12,9.60976452563009e-12,9.779752670534533e-12,7.843798992947412e-12,8.767054506721154e-11,1.3950986549648434e-10,8.863426518436761e-11
7637,19799.33786155171,14530.307756291806,5360.423929150152,9.040369816862105e-12,9.116036182581204e-12,7.423251383472093e-12,9.791826190044284e-12,9.97169603104367e-12,7.936412494200405e-12,8.841644037500425e-11,1.4079836183917023e-10,8.978894096848559e-11
7638,16213.17090692609,14530.307756291118,5360.4239291499525,9.121212671474171e-12,9.184901411387023e-12,7.477905664930149e-12,1.0003316964842176e-11,1.019325633531844e-11,8.040650438657499e-12,3.3418858022397646e-10,2.1028092937631205e-10,1.411498560124351e-10
7639,16163.649317082803,5725.531104992497,1898.358299304631,9.392956854806592e-12,9.463682845015654e-12,7.649824570001432e-12,1.0256492027809237e-11,1.0460464674074945e-11,8.161780693225321e-12,2.974037004442859e-10,1640.4688950079644,2.9547344168232493e-10
7640,19799.3378615517,7274.982522964528,3472.3746845778223,9.976763518006864e-12,1.0073130599071871e-11,8.007600438734754e-12,1.0561330246803119e-11,1.0779982586819103e-11,8.297838872461601e-12,8.935552201731204e-11,91.01747703596834,3.0260321152354447e-10
7641,19799.337861551678,10575.483249588775,4323.4882048803975,1.1112377044961612e-11,1.1260779374928394e-11,8.654798475455276e-12,1.0945757863725749e-11,1.1175584079390608e-11,8.456002047232556e-12,9.576823345148694e-11,3.3767270490779427e-10,3.20853235746173e-10
7642,5823.807381395423,5013.243067592991,595.6026587944908,1.3729606310427186e-11,1.4098948825361735e-11,9.851687073683683e-12,1.146583322396713e-11,1.1715027989706101e-11,8.65785931230398e-12,8947.192618604728,2352.7569324072624,1216.3973412056405
7643,2199.926429061302,1614.4786395879794,595.6026587944629,1.4479787988213683e-11,1.486436183809905e-11,9.861975227790346e-12,1.1779273634514017e-11,1.2026745754822897e-11,8.748400320310599e-12,12571.073570939028,24477.94683284381,14808.644939061882
7644,2199.9264290613023,1614.4786395879796,595.602658794463,1.486542421639955e-11,1.5261559767693928e-11,9.796674898345013e-12,1.2069714862487644e-11,1.2315314132202428e-11,8.852281501239046e-12,12571.073570939063,24477.94683284382,14808.644939061915
7645,2199.9264290613023,1614.4786395879794,595.602658794463,1.502040268186608e-11,1.542695293981531e-11,9.667123510052951e-12,1.23345697971156e-11,1.2577347493116242e-11,8.958396620023898e-12,12571.073570939057,24477.946832843787,14808.64493906254
7646,2199.926429061302,1614.4786395879796,595.6026587944631,1.5042617326772504e-11,1.5466522929056278e-11,9.521607830443173e-12,1.2585644092479273e-11,1.2819988235214667e-11,9.068504653565212e-12,12571.073570939034,24477.946832843747,14808.644939061896
7647,2199.9264290613023,1614.4786395879794,595.6026587944627,1.4841739380962238e-11,1.529501039658027e-11,9.233328266072887e-12,1.2793064197933092e-11,1.3023141751028617e-11,9.166343374267304e-12,12571.073570939057,24477.946832843754,14808.644939061778
7648,2199.926429061302,1614.4786395879792,595.6026587944626,1.4510807777672115e-11,1.5016623354053535e-11,9.055845816094597e-12,1.2981713650410124e-11,1.320638668775377e-11,9.292079755561416e-12,12571.073570939105,24477.946832843798,14808.64493906192
7649,2199.9264290613014,1614.478639587979,595.6026587944624,1.4203969471585592e-11,1.4735139677278568e-11,9.003900663280726e-12,1.3150064240488405e-11,1.3352507626660321e-11,9.413056484197409e-12,12571.07357093911,24477.94683284382,14808.644939061052
7650,2199.926429061302,1614.4786395879792,595.6026587944626,1.457857312999662e-11,1.511015610153463e-11,9.717556170780772e-12,1.3526165765657652e-11,1.3681714955246548e-11,9.671107176647903e-12,12571.07357093912,24477.94683284381,14808.644939061927
7651,2199.926429061302,1614.4786395879794,595.6026587944638,1.498812745258095e-11,1.5486847676845773e-11,1.0827070029160989e-11,1.3883069066252762e-11,1.3975692405957265e-11,9.958880192377828e-12,12571.073570939076,24477.946832843812,7613.8914407118855
7652,2199.9264290613132,1614.47863958803,4668.424888892059,1.551333996254692e-11,1.5931451933231983e-11,1.1680213689136497e-11,1.4291537649063391e-11,1.4300389922030426e-11,1.021135849368301e-11,12571.07357093878,5751.52136041212,8.191035749883633e-11
7653,2199.9264290613123,14530.307756291677,5360.4239291501535,1.582081411549504e-11,1.6151433262349554e-11,1.2196851461037058e-11,1.4608175261851052e-11,1.4534499676489639e-11,1.0404523532514893e-11,12571.07357093876,6.38478186266326e-11,7.745925380409737e-11
7654,9779.83535414729,14530.307756291644,5360.423929150122,1.5989461865839054e-11,1.627844332743586e-11,1.2464230987921749e-11,1.4874042249687046e-11,1.47223344007783e-11,1.0539606333528928e-11,4991.164645852875,6.394869830108514e-11,7.88769464011455e-11
7655,16074.961064482775,14530.307756291793,5360.423929150169,1.6057747340488254e-11,1.6355511661722378e-11,1.258173370299118e-11,1.5090778293815426e-11,1.48625735972232e-11,1.0626841431551661e-11,8.884672969563586e-11,4.765635213846733e-11,7.859629774108119e-11
7656,16937.5305504819,14530.307756291795,5360.4239291501335,1.6073981460938696e-11,1.6356004990249327e-11,1.2596990613422579e-11,1.5269332979822346e-11,1.4964615041060603e-11,1.0668257451349359e-11,8.770756588139373e-11,4.7778540596957765e-11,7.678260949564447e-11
7657,16965.80879199987,14530.307756291697,5360.4239291501335,1.6077155948107206e-11,1.6361067096656463e-11,1.255461751447119e-11,1.542315254743159e-11,1.502988581281489e-11,1.0673606489131606e-11,8.847043009184957e-11,6.322548831654639e-11,7.69541904484759e-11
7658,16876.952725357878,14530.30775629197,5360.423929150285,1.607212385668975e-11,1.6358329946107255e-11,1.2442677073589495e-11,1.5549532092527827e-11,1.5060696041908907e-11,1.0636957274277465e-11,8.915719243895922e-11,6.505676355872272e-11,7.776198652060157e-11
