Time_Index,MIDAT_conventional_hydroelectric_1,MIDAT_hydroelectric_pumped_storage_1,MIDAT_natural_gas_fired_combined_cycle_1,MIDAT_natural_gas_fired_combined_cycle_2,MIDAT_natural_gas_fired_combined_cycle_3,MIDAT_natural_gas_fired_combined_cycle_4,MIDAT_natural_gas_fired_combustion_turbine_1,MIDAT_natural_gas_fired_combustion_turbine_2,MIDAT_nuclear_1,MIDAT_nuclear_2,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_hydroelectric_pumped_storage_1,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combined_cycle_2,NE_natural_gas_fired_combined_cycle_3,NE_natural_gas_fired_combustion_turbine_1,NE_natural_gas_fired_combustion_turbine_2,NE_nuclear_1,NE_nuclear_2,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,MIDAT_naturalgas_ccccsavgcf_conservative_0,MIDAT_naturalgas_ccavgcf_moderate_0,MIDAT_naturalgas_ctavgcf_moderate_0,MIDAT_battery_moderate_0,MIDAT_nuclear_mid_0,NE_naturalgas_ccccsavgcf_conservative_0,NE_naturalgas_ccavgcf_moderate_0,NE_naturalgas_ctavgcf_moderate_0,NE_battery_moderate_0,NE_nuclear_mid_0,NE_offshorewind_class10_moderate_floating_1_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7
4899,0.109311313,1,1,1,1,1,1,1,1,1,0.369222167,0.109311313,0,0.413299478,1,1,1,1,1,1,1,1,0.462620621,0.413299478,0,0.153761529,1,1,1,1,1,1,1,1,1,0.153761529,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99798286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231770676,0.06337571,0.315037077,0.28204209,0.374228247,0.544849005,0.54135992,0.279983664,0.505569384,0.460077882,0.450925928,0.247159065,0.38139661,0.459828823,0.35528816,0.327004793,0.482539634,0.637395762,0.545981999,0.324216731,0.527349315,0.483445592
4900,0.109311313,1,1,1,1,1,1,1,1,1,0.365792119,0.109311313,0.00E+00,0.413299478,1,1,1,1,1,1,1,1,0.452547983,0.413299478,0.004822996,0.153761529,1,1,1,1,1,1,1,1,1,0.153761529,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.993425488,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0.01255137,0.002066213,0,0,0.004492159,0.199964896,0.058465069,0.303470225,0.275694884,0.373321697,0.572025515,0.545845251,0.290437585,0.37829519,0.466073238,0.381515054,0.247332661,0.387073961,0.462986302,0.327969515,0.264823606,0.444760022,0.636902814,0.504321669,0.322947125,0.52747326,0.457122202
4901,0.109311313,1,1,1,1,1,1,1,1,1,0.358307345,0.109311313,0.022553054,0.413299478,1,1,1,1,1,1,1,1,0.418745417,0.413299478,0.067050198,0.153761529,1,1,1,1,1,1,1,1,1,0.153761529,0.007273079,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.998540401,0.00E+00,0.003132417,0.004780214,0.00441145,0,0.019978318,0.018453064,0.002504751,0.074561363,0.046532665,0.090813837,0.008816026,0.022428837,0.028198,0.008623718,0.019729041,0.022077857,0.135017082,0.0347156,0.024397173,0.008622906,0.093124305,0.181162308,0.053700876,0.296161706,0.27498078,0.367627057,0.570226497,0.554312228,0.285152712,0.324296459,0.484388108,0.2908802,0.239091628,0.388987902,0.452637311,0.317099884,0.239515946,0.441729001,0.606179101,0.451041309,0.285277606,0.537094533,0.42711427
4902,0.109311313,1,1,1,1,1,1,1,1,1,0.311699673,0.109311313,0.17034816,0.413299478,1,1,1,1,1,1,1,1,0.306852697,0.413299478,0.191431441,0.153761529,1,1,1,1,1,1,1,1,1,0.153761529,0.157210789,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999109805,0.099941457,0.184849023,0.18183973,0.160748808,0.034769371,0.210276303,0.259118246,0.119843803,0.352763509,0.268960928,0.383983901,0.156995268,0.111442895,0.227271296,0.113063332,0.076512127,0.073000668,0.315246915,0.098513925,0.109979947,0.058518682,0.341703323,0.143756382,0.04361045,0.274226927,0.266879686,0.334358851,0.501699095,0.538748283,0.264731646,0.259147313,0.425666653,0.21307252,0.21605406,0.334355662,0.372488149,0.316986271,0.312900065,0.308805597,0.42792334,0.373606048,0.209887599,0.210785192,0.286591345
4903,0.109311313,1,1,1,1,1,1,1,1,1,0.173469962,0.109311313,0.35934543,0.413299478,1,1,1,1,1,1,1,1,0.235358732,0.413299478,0.304081179,0.153761529,1,1,1,1,1,1,1,1,1,0.153761529,0.441969698,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.996721864,0.358097904,0.600333154,0.521301488,0.541690465,0.191355016,0.426894047,0.51816245,0.404416452,0.565263659,0.468232785,0.598544592,0.458402315,0.208485009,0.392591056,0.332467312,0.167328208,0.121936434,0.430392292,0.319977794,0.195399238,0.17733873,0.473425841,0.057111914,0.023280311,0.104141791,0.128182699,0.252182554,0.22978245,0.278338116,0.127076829,0.121096971,0.243620014,0.106942652,0.103710901,0.219692066,0.177087475,0.212233187,0.215817924,0.124137921,0.387586464,0.296915503,0.132120298,0.169637506,0.215578463
4904,0.109311313,1,1,1,1,1,1,1,1,1,0.153834104,0.109311313,0.464375982,0.413299478,1,1,1,1,1,1,1,1,0.230747253,0.413299478,0.37957414,0.153761529,1,1,1,1,1,1,1,1,1,0.153761529,0.587069212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.807990551,0.478784419,0.767909008,0.673217379,0.743069029,0.342487283,0.533346868,0.611886329,0.581154855,0.670220087,0.518642189,0.629590107,0.618821184,0.276122981,0.482907075,0.487417367,0.134395171,0.205962749,0.448093605,0.348188747,0.32328675,0.19059627,0.678961071,0.028211469,0.011978685,0.066442057,0.054016049,0.180869497,0.189889382,0.230718248,0.043658773,0.173629163,0.272356078,0.172606051,0.094989087,0.165298238,0.154173601,0.18741622,0.224657653,0.123688054,0.389117768,0.293324986,0.11702182,0.227688082,0.235393686
4905,0.109341026,1,1,1,1,1,1,1,1,1,0.152172329,0.109341026,0.547272848,0.413218037,1,1,1,1,1,1,1,1,0.224925404,0.413218037,0.480913893,0.153910886,1,1,1,1,1,1,1,1,1,0.153910886,0.680138177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.837138891,0.57563181,0.82822153,0.773841039,0.814714134,0.520302135,0.611326946,0.680529027,0.672583962,0.738379164,0.594369114,0.645513688,0.744750772,0.333182404,0.560668776,0.577229623,0.172863489,0.215421599,0.559975666,0.401265406,0.444934939,0.283390083,0.813825935,0.022835012,0.016341966,0.064073236,0.041229256,0.162336555,0.19386732,0.214849212,0.034499579,0.21246379,0.227784966,0.143795519,0.118844852,0.151924108,0.157288538,0.171684836,0.158227569,0.172623194,0.392355221,0.294030293,0.096346679,0.177450515,0.26749569
4906,0.109349696,1,1,1,1,1,1,1,1,1,0.137983261,0.109349696,0.604096082,0.413162665,1,1,1,1,1,1,1,1,0.230766047,0.413162665,0.609565393,0.154123017,1,1,1,1,1,1,1,1,1,0.154123017,0.724154055,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.84271127,0.642124723,0.843389101,0.804994385,0.769143408,0.594854724,0.693085063,0.739517496,0.724318309,0.741386226,0.582781948,0.709397702,0.753191824,0.441785961,0.624070302,0.631915288,0.176703359,0.234493082,0.726000706,0.627904253,0.561306513,0.246656988,0.885992511,0.02537483,0.032750965,0.069949431,0.020788541,0.153042063,0.172153158,0.222795827,0.033034907,0.168589349,0.219200899,0.128083551,0.097343381,0.141579589,0.13942366,0.172241596,0.115716159,0.196181355,0.388608215,0.336295518,0.102869459,0.128992865,0.282164068
4907,0.109364704,1,1,1,1,1,1,1,1,1,0.122126106,0.109364704,0.619451207,0.413059666,1,1,1,1,1,1,1,1,0.226107991,0.413059666,0.685470379,0.154273671,1,1,1,1,1,1,1,1,1,0.154273671,0.735153741,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.742108941,0.680918697,0.8283963,0.792831104,0.732955209,0.626808766,0.725239275,0.755007818,0.74801057,0.656974107,0.545449933,0.628564533,0.708313873,0.515923772,0.642675783,0.670700531,0.179586515,0.30505851,0.781749235,0.781154456,0.66481062,0.170194858,0.883536461,0.033684957,0.059661867,0.087151095,0.020751154,0.138159274,0.16559126,0.234339623,0.041982361,0.192585099,0.198883981,0.111815813,0.079556374,0.136068659,0.110531,0.169571766,0.091150744,0.190176743,0.368214574,0.339022762,0.104908284,0.122397151,0.311096983
4908,0.109380325,1,1,1,1,1,1,1,1,1,0.12274502,0.109380325,0.64597097,0.412961334,1,1,1,1,1,1,1,1,0.226104234,0.412961334,0.737637648,0.154451998,1,1,1,1,1,1,1,1,1,0.154451998,0.742576051,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.600646377,0.706303547,0.807419923,0.790974819,0.785438491,0.628220718,0.711737765,0.764490628,0.767430934,0.586929275,0.615027845,0.682007781,0.675169099,0.604406542,0.640007789,0.701993882,0.218173335,0.51699219,0.789830388,0.851801343,0.742336998,0.165432505,0.888527475,0.050931294,0.06985765,0.095901493,0.030513926,0.125357514,0.174050166,0.263121803,0.064527101,0.181666124,0.174029637,0.114233552,0.068323438,0.148665558,0.110908014,0.190060175,0.122792839,0.20676578,0.348833839,0.29132592,0.121906204,0.10394079,0.325692032
4909,0.10944649,1,1,1,1,1,1,1,1,1,0.1346467,0.10944649,0.650855775,0.412915235,1,1,1,1,1,1,1,1,0.230842887,0.412915235,0.787840285,0.154635465,1,1,1,1,1,1,1,1,1,0.154635465,0.723338564,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.450817525,0.726769371,0.764671739,0.783837564,0.768948603,0.567633824,0.673024685,0.723243266,0.797256084,0.425114985,0.635637982,0.659404654,0.601864803,0.663714231,0.669637684,0.687655417,0.387413735,0.677893706,0.829507238,0.889958617,0.780002116,0.284873184,0.896877289,0.059251391,0.098346979,0.10459127,0.066213218,0.107171047,0.189711947,0.304839171,0.090505904,0.152194222,0.183166084,0.260209942,0.053248552,0.166102557,0.124612193,0.218333719,0.16957827,0.244005745,0.324109758,0.266367249,0.149013995,0.107185864,0.314007807
4910,0.109462111,1,1,1,1,1,1,1,1,1,0.163636039,0.109462111,0.592939972,0.412801696,1,1,1,1,1,1,1,1,0.232966742,0.412801696,0.829098074,0.154813792,1,1,1,1,1,1,1,1,1,0.154813792,0.675313989,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.416196406,0.736451682,0.722784177,0.761980575,0.707842006,0.518047155,0.56620058,0.630833768,0.796019432,0.347497212,0.591041592,0.473581244,0.439151935,0.682439255,0.613151891,0.664993014,0.632699531,0.737951201,0.864283997,0.898798204,0.808385801,0.511853614,0.899763131,0.104236654,0.12145522,0.116323979,0.118412041,0.074342033,0.239289855,0.371280807,0.103488145,0.138428802,0.233614425,0.268770259,0.057206439,0.192007422,0.167351358,0.274608841,0.196400319,0.268726919,0.305003256,0.229107413,0.171642108,0.175495659,0.29627159
4911,0.109491824,1,1,1,1,1,1,1,1,1,0.198578863,0.109491824,0.50190344,0.412728505,1,1,1,1,1,1,1,1,0.22521418,0.412728505,0.835379707,0.154996952,1,1,1,1,1,1,1,1,1,0.154996952,0.614585455,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.562255561,0.708201291,0.673660336,0.764689442,0.619688514,0.454313537,0.453853776,0.526444925,0.760517391,0.246644287,0.513155823,0.279980459,0.250083512,0.672114076,0.518580541,0.593658015,0.798313893,0.793783595,0.867062328,0.856116608,0.807577927,0.755484857,0.861013355,0.151381624,0.184363382,0.14425758,0.175754026,0.071775015,0.341273353,0.389444007,0.141493524,0.126529065,0.234254646,0.256768389,0.061191539,0.184765396,0.289898859,0.311774855,0.198779143,0.255440956,0.287414809,0.209605731,0.173717173,0.311161536,0.272839012
4912,0.10949178,1,1,1,1,1,1,1,1,1,0.213952157,0.10949178,0.427966498,0.412673134,1,1,1,1,1,1,1,1,0.209926606,0.412673134,0.784721697,0.155176577,1,1,1,1,1,1,1,1,1,0.155176577,0.528615405,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.791392624,0.701592439,0.590492664,0.722726007,0.456378859,0.358964759,0.336227027,0.467955362,0.66193506,0.159154504,0.432059302,0.23129186,0.162539032,0.620294641,0.431369761,0.520695306,0.757248228,0.75238465,0.816305191,0.799838511,0.767417399,0.732312193,0.759481015,0.160098354,0.240433553,0.184129627,0.2018245,0.083349717,0.427924205,0.412112338,0.139505849,0.239332264,0.284440092,0.378151902,0.061477082,0.169695762,0.333510339,0.309741467,0.201323374,0.224687835,0.271712745,0.192669862,0.157278027,0.411568484,0.263565684
4913,0.109531917,1,1,1,1,1,1,1,1,1,0.197498719,0.109531917,0.325236139,0.412569513,1,1,1,1,1,1,1,1,0.189418318,0.412569513,0.591611886,0.155362548,1,1,1,1,1,1,1,1,1,0.155362548,0.404641199,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.824175,0.591796643,0.466028408,0.622568511,0.246527309,0.290061559,0.215586316,0.330692996,0.533218892,0.136140826,0.315813612,0.138623813,0.150568732,0.487619048,0.288197007,0.401790077,0.55523929,0.546938795,0.592056709,0.585877288,0.599886234,0.482753312,0.620312422,0.19262873,0.24333029,0.254306669,0.256612701,0.082000741,0.469294958,0.427084315,0.119450649,0.495072758,0.293636342,0.282275799,0.063082395,0.161087175,0.290474572,0.287948063,0.236823497,0.204167381,0.249136419,0.17897946,0.137150929,0.151302095,0.232710295
4914,0.109558862,1,1,1,1,1,1,1,1,1,0.16290644,0.109558862,0.133761106,0.412488072,1,1,1,1,1,1,1,1,0.172095944,0.412488072,0.191801506,0.155574985,1,1,1,1,1,1,1,1,1,0.155574985,0.192542464,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.800975204,0.327056438,0.181286464,0.307163483,0.108596809,0.167316827,0.077743032,0.1134269,0.280357707,0.067205261,0.106923812,0.050025754,0.103789335,0.192293501,0.095410617,0.165901471,0.159121998,0.15478848,0.166406883,0.17822127,0.222803986,0.134130815,0.2222251,0.213892052,0.199261976,0.322928324,0.230657769,0.111219721,0.447069641,0.426784214,0.106942753,0.650541076,0.30167279,0.131678443,0.073773883,0.132039515,0.245151458,0.160340763,0.234606605,0.187146174,0.220094843,0.219935795,0.115354554,0.088481229,0.221657157
4915,0.109598999,1,1,1,1,1,1,1,1,1,0.168224566,0.109598999,0.010161693,0.412440951,1,1,1,1,1,1,1,1,0.229152218,0.412440951,0.007053479,0.155724341,1,1,1,1,1,1,1,1,1,0.155724341,0.021574019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.57842803,0.045534956,0.006679485,0.026117403,0.017059567,0.030140817,0.003964077,0.007156968,0.040338278,0.00153301,0.003712898,0,0.017393114,0.011035996,0.004174005,0.012408392,0.002666539,0.002336646,0.002023281,0.003851515,0.013246422,0.001531217,0.010165796,0.218353906,0.169359528,0.379405765,0.256606231,0.155153207,0.409256442,0.475750082,0.101124505,0.509661299,0.249345055,0.063737341,0.108148226,0.158746813,0.258567056,0.101343937,0.272191672,0.243494763,0.22468923,0.305489192,0.199735288,0.1915358,0.319463897
4916,0.109604196,1,1,1,1,1,1,1,1,1,0.175041322,0.109604196,0,0.41232232,1,1,1,1,1,1,1,1,0.21620237,0.41232232,0,0.15590366,1,1,1,1,1,1,1,1,1,0.15590366,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.32120949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280174951,0.166577459,0.470238299,0.244277755,0.289031131,0.379929483,0.457343885,0.147871293,0.276143212,0.210936657,0.036755039,0.178618428,0.165888612,0.226426901,0.088058603,0.383174197,0.215407135,0.144015049,0.321617236,0.220141661,0.352049373,0.307630256
4917,0.109637382,1,1,1,1,1,1,1,1,1,0.16404319,0.109637382,0,0.412255889,1,1,1,1,1,1,1,1,0.173185415,0.412255889,0,0.156087127,1,1,1,1,1,1,1,1,1,0.156087127,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.155901745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277925236,0.142695257,0.497204131,0.159656014,0.381255452,0.302617252,0.474263932,0.16180389,0.305686783,0.162974459,0.020301548,0.210231034,0.138418674,0.174894585,0.117567919,0.436813156,0.21606993,0.080457674,0.221387746,0.19049967,0.345847273,0.261798882
4918,0.109642578,1,1,1,1,1,1,1,1,1,0.145033285,0.109642578,0,0.412200518,1,1,1,1,1,1,1,1,0.134038093,0.412200518,0,0.156265454,1,1,1,1,1,1,1,1,1,0.156265454,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.157487541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265056472,0.15092776,0.490512184,0.08588578,0.416887385,0.258066082,0.51673197,0.159142531,0.184642575,0.11907129,0.040564149,0.17638858,0.104768025,0.178291803,0.121779608,0.40797174,0.210968646,0.041866495,0.142879626,0.154396032,0.301886682,0.218609468
4919,0.109710454,1,1,1,1,1,1,1,1,1,0.129698806,0.109710454,0,0.412090137,1,1,1,1,1,1,1,1,0.114442015,0.412090137,0,0.15644892,1,1,1,1,1,1,1,1,1,0.15644892,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.239761382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260413955,0.149753027,0.455231746,0.074542828,0.42886336,0.272134611,0.495340265,0.125757666,0.031276894,0.069592131,0.062992202,0.160357733,0.078371661,0.179972408,0.109441324,0.370072423,0.205210263,0.023871292,0.115795321,0.140268525,0.217882516,0.167084255
4920,0.10970966,1,1,1,1,1,1,1,1,1,0.123775024,0.10970966,0,0.412014434,1,1,1,1,1,1,1,1,0.101768598,0.412014434,0,0.156626942,1,1,1,1,1,1,1,1,1,0.156626942,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.599874675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267773487,0.13645976,0.425816978,0.062188576,0.446373863,0.272708885,0.448170113,0.100801683,0.010655264,0.031440351,0.062230313,0.162847449,0.063903668,0.18629608,0.094003188,0.332756483,0.19762057,0.016289468,0.116820403,0.127291765,0.121465996,0.128555476
4921,0.109741083,1,1,1,1,1,1,1,1,1,0.126148348,0.109741083,0,0.411959062,1,1,1,1,1,1,1,1,0.099655012,0.411959062,0,0.156777596,1,1,1,1,1,1,1,1,1,0.156777596,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.792442143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267916184,0.11643995,0.393535442,0.0969756,0.461908298,0.306190843,0.404888276,0.085483554,0.005246496,0.015880775,0.074155509,0.166864104,0.067229725,0.197846184,0.08072656,0.254507176,0.149003253,0.012496037,0.116771917,0.138249476,0.163196058,0.116725845
4922,0.109748043,1,1,1,1,1,1,1,1,1,0.124153732,0.109748043,0,0.411849057,1,1,1,1,1,1,1,1,0.104987821,0.411849057,0,0.156990033,1,1,1,1,1,1,1,1,1,0.156990033,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.756667256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253530954,0.118474341,0.352083911,0.080061365,0.467804496,0.344122062,0.361760032,0.091446188,0.005189414,0.021395072,0.09109045,0.154387408,0.07654417,0.192085023,0.079597074,0.23887356,0.140533047,0.016059612,0.117523131,0.152355937,0.147691451,0.100890234
4923,0.10982287,1,1,1,1,1,1,1,1,1,0.133899977,0.10982287,0,0.411772332,1,1,1,1,1,1,1,1,0.116202055,0.411772332,0,0.15713939,1,1,1,1,1,1,1,1,1,0.15713939,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.80486691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241168505,0.112662987,0.321002607,0.074783691,0.456771034,0.385138652,0.330993937,0.123656047,0.015425047,0.03510365,0.129040878,0.162952774,0.090413235,0.198294293,0.082194083,0.220222678,0.11455297,0.019041522,0.116382524,0.180065953,0.123852195,0.10559236
4924,0.10983678,1,1,1,1,1,1,1,1,1,0.139876524,0.10983678,0.00E+00,0.411726234,1,1,1,1,1,1,1,1,0.135698457,0.411726234,0.017153803,0.157319015,1,1,1,1,1,1,1,1,1,0.157319015,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.871137142,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0.001620527,0.003383734,0.044490342,0.008501147,0,0.002243411,0.012445407,0.222991262,0.108180988,0.304968525,0.110025996,0.458613412,0.397748309,0.348867807,0.128046641,0.011118573,0.026644567,0.141043793,0.174906219,0.116602574,0.192960727,0.067692924,0.223921195,0.119720567,0.028367983,0.140185506,0.208581194,0.147188725,0.127542887
4925,0.109861252,1,1,1,1,1,1,1,1,1,0.149242447,0.109861252,0.027706118,0.411607602,1,1,1,1,1,1,1,1,0.171895325,0.411607602,0.183594542,0.157502175,1,1,1,1,1,1,1,1,1,0.157502175,0.005216239,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.965649724,0.00E+00,0.002552882,0.003283221,0,0,0.017601579,0.009383035,0,0.059811924,0.044699363,0.067738218,0.009129167,0.036101563,0.036187821,0.00924955,0.047512307,0.081369313,0.378605749,0.12040923,0.069965532,0.042297747,0.165328811,0.192350864,0.084368174,0.306045146,0.087255025,0.448267879,0.390691956,0.401273183,0.117492736,0.026822456,0.042389987,0.134581715,0.188422921,0.159592826,0.175166583,0.060508319,0.253560903,0.13993056,0.038418826,0.161432844,0.266825537,0.173939846,0.179408913
4926,0.109876873,1,1,1,1,1,1,1,1,1,0.148514575,0.109876873,0.194117784,0.411541171,1,1,1,1,1,1,1,1,0.169185512,0.411541171,0.39997679,0.157680502,1,1,1,1,1,1,1,1,1,0.157680502,0.116915354,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.998055995,0.071355003,0.143386699,0.14524227,0.052173828,0.020023833,0.215072357,0.175895067,0.058727248,0.344326943,0.2880487,0.322821267,0.153111708,0.151963177,0.291547898,0.09660969,0.08744476,0.224998505,0.749422534,0.313682999,0.216200656,0.090021153,0.292660097,0.163483401,0.077939425,0.298140491,0.058642393,0.401142296,0.33543715,0.459435773,0.098314661,0.008944915,0.040641417,0.12039816,0.210750205,0.173160255,0.141750844,0.052914638,0.227325592,0.146753381,0.037926275,0.148932729,0.260602643,0.139412833,0.209863473
4927,0.109884931,1,1,1,1,1,1,1,1,1,0.071209743,0.109884931,0.37632361,0.411484778,1,1,1,1,1,1,1,1,0.129655253,0.411484778,0.496638853,0.157863969,1,1,1,1,1,1,1,1,1,0.157863969,0.328692801,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.974500358,0.258541797,0.4543182,0.461637441,0.189003858,0.118709286,0.440812406,0.391665403,0.23729904,0.586910604,0.515654292,0.377995813,0.445972005,0.22459233,0.545464786,0.18856241,0.152717003,0.284611145,0.861734636,0.465610107,0.288633976,0.136468615,0.408131259,0.097580556,0.039279091,0.155004575,0.024176059,0.305719643,0.1763878,0.304713113,0.042038807,0.001030737,0.015065746,0.090308611,0.106000255,0.094478764,0.050277233,0.023868784,0.18860822,0.116263146,0.021635598,0.124750824,0.196503508,0.106388045,0.194746989
4928,0.109935241,1,1,1,1,1,1,1,1,1,0.080332194,0.109935241,0.480216734,0.411375419,1,1,1,1,1,1,1,1,0.151807238,0.411375419,0.511597863,0.158042296,1,1,1,1,1,1,1,1,1,0.158042296,0.462643439,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.839393616,0.341188418,0.598089268,0.647972773,0.387586344,0.235886984,0.532343297,0.51392849,0.380570701,0.561292949,0.571571911,0.455700365,0.650618378,0.267553815,0.662507413,0.258956349,0.262277585,0.376531856,0.888834535,0.505226799,0.263360959,0.308111143,0.396506039,0.058386969,0.019532253,0.123357623,0.006717541,0.18764635,0.155168556,0.29147436,0.018578461,0.005154407,0.008781338,0.095582664,0.135323999,0.114499858,0.039945545,0.017571444,0.177360632,0.127796722,0.042594907,0.168437306,0.210010423,0.127698114,0.279332783
