t,MIDAT_conventional_hydroelectric_1,MIDAT_hydroelectric_pumped_storage_1,MIDAT_natural_gas_fired_combined_cycle_1,MIDAT_natural_gas_fired_combined_cycle_2,MIDAT_natural_gas_fired_combined_cycle_3,MIDAT_natural_gas_fired_combined_cycle_4,MIDAT_natural_gas_fired_combustion_turbine_1,MIDAT_natural_gas_fired_combustion_turbine_2,MIDAT_nuclear_1,MIDAT_nuclear_2,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_hydroelectric_pumped_storage_1,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combined_cycle_2,NE_natural_gas_fired_combined_cycle_3,NE_natural_gas_fired_combustion_turbine_1,NE_natural_gas_fired_combustion_turbine_2,NE_nuclear_1,NE_nuclear_2,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,MIDAT_naturalgas_ccccsavgcf_conservative_0,MIDAT_naturalgas_ccavgcf_moderate_0,MIDAT_naturalgas_ctavgcf_moderate_0,MIDAT_battery_moderate_0,MIDAT_nuclear_mid_0,NE_naturalgas_ccccsavgcf_conservative_0,NE_naturalgas_ccavgcf_moderate_0,NE_naturalgas_ctavgcf_moderate_0,NE_battery_moderate_0,NE_nuclear_mid_0,NE_offshorewind_class10_moderate_floating_1_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7
4857,306.74743893697087,0.0,2.330973905491583e-13,2.526518190611655e-13,1.3920196835912788e-13,2.454117803861806e-13,1.328187737977682e-13,1.5317300465280856e-13,2439.999999999989,17770.207999999988,182.9919611327995,28.778170750883994,2390.2011453269993,1196.558440001037,0.0,2.0571968170113395e-13,2.235028544133451e-13,8.55111717226372e-14,1.464521708226207e-13,1.463019678304838e-13,3395.69999999995,1.236901318199888e-11,1002.7298924254986,344.89593459413203,1386.8657463191869,1503.0704881083145,0.0,2.1594520625191958e-13,2.2178083290456622e-13,2.4266401946644963e-13,1.702790719452026e-13,1.2616684135282233e-13,1.4278799380949924e-13,28966.009899790824,2227.999999999993,38.424237289455,6376.7264007692,3.984348652355217e-12,2.770158136864815e-13,1.2561135041278433e-13,1.3168715925264865e-12,1.9996760474773846e-12,9.618304287275019e-12,2.867288554706319e-13,1.3082776967613778e-13,1.7110599533459288e-13,2.7083080333901526e-12,1.5095710757741756e-12,2.8612857807512294e-13,1.2995183962275547e-13,7.95656644350923e-13,1.7678981012763018e-12,7.556580331308512e-16,7.441544451077513e-12,8.804425703196698e-12,5.650052328705241e-12,5.84086478558355e-11,2.202285046112363e-12,3.7244883159089505e-12,6.20445323752735e-12,191335.4220747298,9.11825605615009e-12,1.159261653954628e-11,1.3381617842734878e-11,164511.74002760195,3.5907068760659287e-11,2.8975486230670227e-11,3.774467587190198e-12,1.4163144276873408e-11,2.1173486783837537e-11,2.3020909855408412e-11,1.0829757744476366e-11,41724.432203566124,1.0794277281600995e-11,4.454080863405257e-12,1.9145683534193722e-14,9.71301246184733e-15,461.117374405196,2.5220541748630933e-13,8.838673730336969e-14,23318.880342528,8120.085038441999,2.78495241151175e-14,160.93153383999953,2730.3016514879996,753.0300779599995,833.0462893591714,3.784492438488685e-13,2.1127087741627208e-13,4.2814790129735665e-14,1886.5380686219908,4544.081551760001,13531.5546779,6.723195280768325e-12,3.3390525289354324e-13,261.84206317500445,1.308940299789231e-12
4858,306.7474389369337,0.0,2.368610775586684e-13,2.5966151956775537e-13,1.408592112996911e-13,2.513647825262838e-13,1.3486461824973123e-13,1.5530483872429003e-13,2439.999999999988,17770.207999999988,164.0457269579999,28.778170750883994,2407.1354509143994,1589.1052800011328,0.0,2.0560695386204953e-13,2.2328056799917616e-13,8.541033819944898e-14,1.456754977830045e-13,1.4637792864532613e-13,3395.699999999966,1.2430364606410399e-11,1157.626561971503,344.89593459413203,1376.862728639992,1503.0704881083145,0.0,2.1481513988779871e-13,2.1961119514999374e-13,2.4035445451103293e-13,1.6892794712900412e-13,1.2553148350474488e-13,1.4186753581242361e-13,28157.305706944204,2227.999999999993,38.424237289455,6567.783409523001,3.941245837172654e-12,2.745175820297687e-13,1.3725972316197954e-13,1.3168715925265116e-12,1.8347714076336523e-12,9.809261693307873e-12,2.9556339301832466e-13,1.4817310766631248e-13,5.015349841496148e-13,2.826482902754381e-12,1.4872964507129325e-12,2.856559253386736e-13,1.4092949861262142e-13,7.956566443509897e-13,1.7498558051322084e-12,1.1771248854901212e-15,7.975092545492163e-12,8.433741726981312e-12,5.639499123380035e-12,5.796583471564436e-11,2.45888743674386e-12,3.859374363645531e-12,6.4994480660456784e-12,210055.97476848817,9.534023563239229e-12,1.2758142454505235e-11,1.4150769559413933e-11,157935.76531173414,3.6100255309176534e-11,3.01365243209321e-11,4.282649217054987e-12,1.4144127373285285e-11,2.1051603887912635e-11,2.317031806895848e-11,1.0813283291327623e-11,41111.973638922274,1.0786799895553891e-11,4.280095065196819e-12,2.1374615073142612e-14,2.5069824666449655e-14,530.7773435818191,3.0541081754681317e-13,7.215369624735224e-14,24282.89869224,8152.381461096,1.9957978641760582e-14,123.30290587999882,2075.3163652559974,806.9172232199984,1006.5833256337844,3.885788582108776e-13,2.105565076505687e-13,2.8301346496345918e-14,2262.506081830986,5077.052651760009,17516.231535684,7.098800897736022e-12,3.91229529390349e-13,352.3049804229941,1.318352976438825e-12
4859,306.74743893696944,0.0,2.398599591356062e-13,2.647753630276848e-13,1.4184621200804408e-13,2.5587396364637697e-13,1.3622120842795917e-13,1.568594872172503e-13,2439.9999999999936,17770.208000000002,188.51368617839898,28.778170750883994,2296.014972592001,1981.6521200010254,0.0,2.073176067213008e-13,2.2630114213807008e-13,8.561801893284278e-14,1.4658059427432288e-13,1.473380215308927e-13,3395.699999999984,1.256266936072429e-11,1307.770780846495,344.89593459413203,1356.6534609768157,1503.0704881083143,0.0,2.146763266173639e-13,2.18706877839847e-13,2.3942467555243677e-13,1.6843599450274607e-13,1.2528140384971356e-13,1.4146400101967943e-13,27859.047779595392,2227.999999999994,38.424237289455,6539.306812516801,3.938362576882183e-12,2.740694528974444e-13,1.392740246521047e-13,1.3168715925265148e-12,1.7751208622453775e-12,9.933224201051007e-12,3.016530706878756e-13,1.5236091986097394e-13,7.701259198455647e-13,2.8621070242280504e-12,1.5251060323341132e-12,2.9055736513783704e-13,1.454204752933193e-13,1.2714604200366059e-12,1.7753663341841617e-12,1.1235343429705117e-15,7.874369650989723e-12,7.66094919179011e-12,5.571559668532452e-12,5.722955450422692e-11,2.7294422242806164e-12,3.752970256016631e-12,6.4018255255544564e-12,220041.8317459354,9.515378415808473e-12,1.2591691383063625e-11,1.42524041034637e-11,135890.39520612426,3.318876242677337e-11,2.996231299407734e-11,4.3475218895325875e-12,1.433912409765318e-11,2.0945478563877705e-11,2.222864775135388e-11,1.0723889525210154e-11,40205.7508453974,1.088414912045266e-11,4.338559489111851e-12,2.2993030965561465e-14,8.880838808131973e-14,493.36140827763114,2.8546427729630924e-13,6.572007614348992e-14,24672.208939296,8675.473627671,1.2019023675057043e-14,103.38734517599956,1696.653137088,1049.2545741049976,2338.8253347422215,4.2372744014832313e-13,2.6798798400075964e-13,2.7512186409292654e-14,2728.127192382017,5580.167582880013,21318.915860115998,7.531793704953e-12,4.601689634056069e-13,424.89789818298783,1.407092248718294e-12
4860,306.7474389369608,0.0,2.4287150207359726e-13,2.658493918058199e-13,1.4287900506200375e-13,2.571317058299944e-13,1.3668968547120974e-13,1.5850366423271283e-13,2440.000000000002,17770.208000000002,268.25314149240177,28.778170750883994,2236.82916006839,2374.1989600009724,0.0,2.0854094134990372e-13,2.2608218703504473e-13,8.582144058986348e-14,1.4693925347525344e-13,1.4787296695603615e-13,3395.699999999977,1.2254822179442623e-11,1433.7428722644866,344.89593459413203,1356.2048989104087,1503.0704881083145,0.0,2.128912637160167e-13,2.1867754951635017e-13,2.385677721634149e-13,1.6809328427528035e-13,1.246688835197856e-13,1.4158973558119986e-13,28061.462346673274,2227.9999999999945,38.424237289455,6399.4177267986,3.918629907457351e-12,2.7254451379779554e-13,1.240401892278735e-13,1.3168715925265212e-12,1.6286195530494491e-12,9.8648132449694e-12,3.06044211839148e-13,1.3527543535149415e-13,7.701259198455688e-13,2.9076082854614394e-12,1.5110283786381602e-12,2.906831088365825e-13,1.3016716147706043e-13,7.956566443510826e-13,1.735309626535288e-12,2.0842817664597537e-15,7.824109193178098e-12,7.0291508523960255e-12,5.440628029966075e-12,5.704662250683445e-11,2.7489059230399046e-12,3.5325263298435787e-12,6.209836809794978e-12,222749.62191580393,9.436235207263699e-12,1.2277481341639088e-11,1.3629243646818402e-11,127592.10240910099,3.298373637331461e-11,2.888128887453642e-11,4.15897658992891e-12,1.3403960948486965e-11,2.0468164648260743e-11,2.3950229120735943e-11,1.0276775447143875e-11,39700.295186703006,1.0566596711348174e-11,4.135939830077318e-12,2.944556398323122e-14,1.7333476415174827e-13,578.3921845445723,1.816220137699225e-13,4.9772853430215616e-14,26724.477697439997,8627.856903396,9.95779737337339e-15,98.31092728799993,2120.368817256002,1372.5745291660041,5972.323001845991,4.83142726736109e-13,3.4389383246619e-13,4.966840975817796e-14,2989.7195620099847,5751.09700288,26256.274014460007,7.579972402905574e-12,4.672705314685055e-13,576.1219053810061,1.3837041158035556e-12
4861,306.74743893697774,0.0,2.479160891824706e-13,2.728781938844785e-13,1.4434574401349532e-13,2.6356632656168787e-13,1.3793477618736395e-13,1.6052656151536357e-13,2439.9999999999527,17770.208000000053,414.4930917683989,28.778170750883994,2205.8400777030106,2766.7458000009997,0.0,2.1263410730054585e-13,2.314828176287504e-13,8.646865007682023e-14,1.487017669258159e-13,1.497443900034513e-13,3395.699999999971,1.2421130323687872e-11,1543.8997348644943,344.89593459413203,1361.55825061199,1503.0704881083147,0.0,2.1494771966053858e-13,2.203620222855798e-13,2.4061618162002706e-13,1.6924708502787706e-13,1.2501697283944095e-13,1.4214829965273162e-13,28222.569956359475,2227.9999999999923,38.424237289455,6243.670856274601,3.93923890279278e-12,2.752341361485668e-13,1.3686661462599702e-13,1.316871592526527e-12,1.6909035754561538e-12,9.842446208866297e-12,3.232078832818883e-13,1.5208579823289483e-13,7.701259198455639e-13,2.9273179014276274e-12,1.549964826907062e-12,2.9856615505472413e-13,1.4391964001957493e-13,7.956566443509489e-13,1.7618902430905697e-12,8.537686866339205e-15,7.759956333554819e-12,5.875661588490027e-12,5.395754892619682e-12,5.729604151164114e-11,2.6467855814843514e-12,3.4351999042824365e-12,6.036367388951603e-12,221460.1593180762,8.10346894604051e-12,1.1995293058625044e-11,1.2215931727756205e-11,130622.60739782035,3.2277357305554324e-11,2.8320664481602655e-11,3.9900393506276676e-12,1.3716154483161749e-11,2.0400597376806222e-11,2.4700758572125624e-11,1.0302489616316883e-11,39221.95798602903,1.0724644528757185e-11,4.16453882851851e-12,5.427456408035162e-14,3.0997300995135683e-13,701.0669586687227,1.7642713314096017e-13,4.475888572014715e-14,29046.685124064,10005.908239766999,2.135093701185011e-14,149.9522480000015,2892.591006455988,1860.274283896995,11305.712897078147,5.515328769609312e-13,4.366947109097979e-13,1.7456366665614163e-13,2952.918847175005,5601.095812479998,31694.166605667986,7.642216380750931e-12,4.860762528704039e-13,653.0696098410052,1.4351745271418485e-12
4862,306.74743893695444,0.0,2.555742914359682e-13,2.8285992412234453e-13,1.4648935024837203e-13,2.728597755035355e-13,1.402171070720985e-13,1.6378898162280372e-13,2439.9999999999563,17770.20799999987,589.1582958240116,28.778170750883994,2094.3394573989917,3159.2926400009937,0.0,2.1950139239711415e-13,2.3981878332266605e-13,8.751771590160482e-14,1.5185093153578316e-13,1.530633108013015e-13,3395.700000000023,1.2729105168625931e-11,1637.9852357049951,344.89593459413203,1364.7075960167897,1503.0704881083147,0.0,2.191467865589063e-13,2.2427800763577344e-13,2.45707193743044e-13,1.716213887622531e-13,1.2628069479540568e-13,1.434460883368984e-13,28623.800424311277,2227.999999999995,38.424237289455,6010.494501363801,3.9765431746383526e-12,2.8090691968071203e-13,1.393165846475867e-13,1.3168715925265285e-12,1.7070785975262041e-12,1.0017988174707166e-11,3.2481684845805196e-13,1.5606292457900487e-13,7.701259198455639e-13,2.9300103041764314e-12,1.6205858746871649e-12,3.117867499521624e-13,1.487917989170825e-13,7.956566443507667e-13,1.8155479454946787e-12,1.4479550271559533e-14,7.452876826628114e-12,4.3788647714175e-12,5.3158170768555654e-12,5.937675053867588e-11,2.5051791927129948e-12,3.2704348063895043e-12,5.779895234270522e-12,219879.65803636014,8.193904732771114e-12,1.080237371156955e-11,9.910178776337052e-12,126656.72502684078,3.0495882074837265e-11,2.7228826133662526e-11,3.5735415747550546e-12,1.275984772812572e-11,1.9899055977784903e-11,2.5577870786270045e-11,1.0471336314614824e-11,39521.97237936804,1.069032012145033e-11,3.967860562151299e-12,7.73939035521143e-14,4.673370651020291e-13,1111.9710045039958,1.2688276571612915e-13,7.02219676943583e-14,30091.569663839997,13048.544927351999,4.7239725354930434e-14,192.6429971279982,3228.6372836879923,2023.2357828380098,16918.391843977533,5.509731470243185e-13,6.634843775129897e-13,3.5413141175788756e-13,3056.573357647987,5741.287967279994,36465.70520790401,7.744469280551306e-12,4.909351969181575e-13,620.5367767829981,1.4841474228713283e-12
4863,306.74743893697223,0.0,2.6629030194519926e-13,2.95691803185783e-13,1.4938744493269745e-13,2.8513036789994083e-13,1.441393050853052e-13,1.6874803363111534e-13,2440.0000000000437,17770.207999999944,684.0697382723928,28.778170750883994,1906.8149562177944,3551.8394800008764,0.0,2.3006386718501845e-13,2.5169979654696585e-13,8.905207160419812e-14,1.5704371180700673e-13,1.5834318040249023e-13,3395.70000000003,1.3029375005387748e-11,1627.48458909349,344.89593459413203,1334.558333824812,1503.0704881083147,0.0,2.2488104113555683e-13,2.3041279035102734e-13,2.5329409162978606e-13,1.7526646799330046e-13,1.2834982585368988e-13,1.4562360401003368e-13,29629.43718455952,2227.9999999999955,38.424237289455,5560.9891814147995,4.0531090911144894e-12,2.891897146751651e-13,1.2819491130608352e-13,1.3168715925265326e-12,1.7792366311517051e-12,1.0236678712172406e-11,3.4257489316242986e-13,1.4409945006988815e-13,7.701259198455696e-13,2.891485771324782e-12,1.7452998352575327e-12,3.3298120561073954e-13,1.3970996211609052e-13,7.956566443509024e-13,1.8757154398621182e-12,2.3057268573629325e-14,6.778190708141051e-12,2.649100968234773e-12,5.098071475225296e-12,6.072081542309432e-11,2.105022059818239e-12,2.9811877117604287e-12,5.3405764782482755e-12,215176.83736952906,7.911195919304486e-12,8.931009274683462e-12,8.428905497207291e-12,118454.12095632746,2.6851431906313487e-11,2.5605891895073105e-11,2.818686345266122e-12,1.3044211679027067e-11,2.0182906298104053e-11,2.505812161761944e-11,1.0006776244182437e-11,39329.40002220366,1.0816454965500672e-11,3.064755364260651e-12,1.1570979361854377e-13,7.308647081276722e-13,1630.013196998159,1.1700712469759236e-13,9.813651102356453e-14,34713.275952672,15014.104254132,7.547942907277942e-14,172.80959620000033,4383.533237856003,2332.5836526470043,21291.593765470472,5.669436480254703e-13,9.571833028549239e-13,3.3103939594111503e-13,2938.753982031001,5851.330159440012,39032.191689260006,7.792969999207343e-12,4.2681625180952873e-13,649.0499762890095,1.499130715682137e-12
4864,306.7474389369589,0.0,2.848845340692679e-13,3.1820495536128625e-13,1.5455995151981646e-13,3.0604364388916643e-13,1.522268303437785e-13,1.7803475175651434e-13,2440.0000000000023,17770.208,796.6514531832006,28.778170750883994,1607.9305779315994,3944.3863200004303,0.0,2.477612856771328e-13,2.714858932789615e-13,9.16553476577799e-14,1.662924749004631e-13,1.6819227282697032e-13,3395.6999999999944,1.3209325528388182e-11,1533.4452957510011,344.89593459413203,1212.0175698791998,1503.0704881083147,0.0,2.3252930252228237e-13,2.3894524118053204e-13,2.6345152514505027e-13,1.806087701964277e-13,1.3163613221745558e-13,1.4896767490286837e-13,31662.895476421258,2227.999999999994,38.424237289455,4905.389479192999,4.187707428369585e-12,3.0211711857548835e-13,1.4611523237508585e-13,1.3168715925265721e-12,1.9499712925806313e-12,1.3597670793645474e-11,3.7671459949437716e-13,1.7063811248506308e-13,9.516902626988716e-13,2.9040812781729697e-12,2.1468931915225266e-12,3.732559530217706e-13,1.62837841145119e-13,1.02335547691032e-12,1.956745835659239e-12,1.1597109213087037e-14,5.540695098956121e-12,1.757779935613191e-12,4.627340040965781e-12,5.686900304831897e-11,1.6668410885108761e-12,2.4468378630619982e-12,4.4600630950636875e-12,199474.7894761253,7.1279549373708546e-12,6.645530158668944e-12,7.889804957254759e-12,101431.75633490171,2.2210676524251998e-11,2.237736422816907e-11,1.8998316988094013e-12,1.3293384460349943e-11,1.8403080735839184e-11,2.212621214043744e-11,8.602791641772482e-12,35794.07026813887,1.0373406605362697e-11,2.1608125033236434e-12,1.825261457530293e-13,7.88953374588084e-13,1897.539995624074,8.475011930457945e-14,1.3894575211367265e-13,40619.63644728,19030.557916521,1.0233182841930017e-13,136.798536232,7304.917129175999,2095.5222276950008,22991.96768860359,6.365041229022751e-13,1.2644553554037728e-12,4.430958277248824e-13,2595.413892568997,5730.2397064,38265.813003571995,7.906282650755015e-12,3.820076852367189e-13,592.9082465789986,1.4935530416455731e-12
4865,306.7474389369332,0.0,3.2315684304291845e-13,3.7090824256678864e-13,1.6606137836866314e-13,3.5183748367648147e-13,1.6768074903734443e-13,1.965285762216534e-13,2439.9999999999513,17770.208000000075,905.9155719864087,28.778170750883994,1176.4057426295947,4336.93316000006,0.0,2.827279068392044e-13,3.170121407140375e-13,9.633536805808985e-14,1.8310465885410571e-13,1.904592143433743e-13,3395.6999999999143,1.2828106633730225e-11,1293.7843003735059,344.89593459413203,869.3636898408157,1503.0704881083411,0.0,2.4930819482182503e-13,2.566908188382585e-13,2.850823366979428e-13,1.9053780555532488e-13,1.401315906744808e-13,1.5798406229525275e-13,33632.28800000001,2227.999999999999,38.424237289455,4036.6074506464006,4854.359880911225,3.333788278157527e-13,1.54808875247619e-13,1.1382210667666604e-12,2.053429376115396e-12,504.91087992660704,4.735603327403499e-13,1.947076381116394e-13,25365.248500440044,2.8027650736793655e-12,3.121054379944507e-12,4.962685648712994e-13,1.9081909079641013e-13,6468.188884429264,1.8993644751957747e-12,1.0174537295673902e-14,5.3216004150663296e-12,1.5837817989387876e-12,3.9585793602085905e-12,4.8887440660151515e-11,1.6261047482309802e-12,1.9937301338459162e-12,3.5659860046961062e-12,173130.89740513044,5.157867766710683e-12,4.274207174078836e-12,5.526226672872349e-12,85688.08459692517,1.5497793708442575e-11,1.452040426283408e-11,9.193775055234955e-13,9.354372611117698e-12,1.2781760925846769e-11,1.3177480134594596e-11,4.8608993438840015e-12,28310.270834300685,8.047134149929414e-12,1.1607498439309966e-12,3.000985931318096e-13,9.908074593989322e-13,2316.2309819164916,9.36648575737293e-14,2.751284300200361e-13,46551.816433872,20747.960411564996,1.5276905893136182e-13,239.3290802240081,9554.538573743974,1658.4907581960176,26205.87484111573,9.051278118089461e-13,1.60537846322985e-12,5.018217320784605e-13,2207.3940965009897,4825.683385839995,33465.43986514399,6.886143640837291e-12,3.1328327364812447e-13,533.1443380119941,1.3797593151533924e-12
4866,306.74743893698695,0.0,3.3876970919668983e-13,3.929612113660584e-13,1.6950904667976796e-13,3.728704749892779e-13,1.7463219518371182e-13,2.0303715981387888e-13,2439.999999999988,17770.20799999998,1029.7625152331934,28.778170750883994,480.8080973400032,4729.48,0.0,3.1860576174319857e-13,3.833233461728126e-13,9.983396023776645e-14,1.9688230787068114e-13,2.154252082650563e-13,3395.7000000001126,1.3004984828686896e-11,1307.0376187109946,344.89593459413203,278.77046542795114,1503.070488108348,0.0,2.7179963863506185e-13,2.765813468964649e-13,3.1082720664761553e-13,2.0147171159974563e-13,1.500402529829375e-13,1.6689326003812705e-13,33632.28800000001,2227.9999999999086,38.424237289455,2106.7424789306215,15749.856884161254,3.6950223847354904e-13,1.4915108754970434e-13,33899.018910510174,2.324934232225163e-12,504.9108799266331,5.097887337518991e-13,1.7623299832574394e-13,34474.608510172715,2.694733363574847e-12,3.0869829239983743e-12,6.986136153508027e-13,1.9762053798217372e-13,9985.561290312295,1.96502661144446e-12,1.0478309069413075e-14,2.8479084114703678e-12,6.122507785875728e-13,1.7358045096971475e-12,2.7643875104618083e-11,1.2295991786297302e-12,6.400290967272917e-13,1.1241956865963608e-12,110455.49908329971,1.6026146148367687e-12,1.2017130698030115e-12,1.4112860233283987e-12,51004.4890259849,5.134185265503698e-12,5.002795356037732e-12,2.1553694693536587e-13,2.5990007801419423e-12,3.681586304917203e-12,2.1423940265792574e-12,9.204913350295668e-13,10786.288909104433,2.750911709115183e-12,4.154803927818414e-13,3.2813034721832644e-13,1.001400348142664e-12,2977.5682258822476,1.4085320279902044e-13,3.571512705384748e-13,48367.30623921597,21451.880742042013,1.9920406344514222e-13,405.2049900480037,12223.616750087982,1570.5131024220036,31113.545086607875,1.3234469725463434e-12,1.995963857169816e-12,3.9609286054901114e-13,2936.865982328045,5950.744527280012,33365.97819598402,7.972397860367099e-12,3.0255435169839915e-13,516.5939965449639,1.4441891986476898e-12
4867,306.7474389369702,0.0,3.488665670273802e-13,4.1107710994320724e-13,1.7175828785140554e-13,3.891632414909895e-13,1.7860271812519646e-13,2.0695045772453323e-13,2440.0000000000705,17770.208000000002,1245.7007094611897,28.778170750883994,46.65869214379998,4729.48,0.0,3.0665243464922133e-13,3.471795795087624e-13,9.920383969515722e-14,1.9304583646848734e-13,2.0154599802573621e-13,3395.6999999999375,1.2975388340002405e-11,1440.9670184290208,344.89593459413203,11.34901513199993,1503.0704881083436,0.0,3.009109790892997e-13,2.958755407994224e-13,3.383064431127046e-13,2.1195860266608678e-13,1.5971432456136722e-13,1.7583142598909784e-13,33632.28799999996,2228.000000000057,38.424237289455,296.91117571360036,15749.856884161223,4.1855109738418404e-13,1.9367625637291377e-13,65744.17741342298,2.465390029248141e-12,504.91087992662267,5.128281017779003e-13,2.1230986352742683e-13,48884.32744653537,2.751210340026788e-12,3.1945827027315554e-12,5.432489689801372e-13,2.0445941246361686e-13,7627.540268737585,1.955321442240997e-12,1.1588879555710885e-14,2.4576323217187765e-13,9.8544988991554e-15,6.84881592983789e-14,2.8515251341157203e-12,1.3242481753844022e-13,1.1063312586042169e-14,2.94267012915575e-14,22612.80938697867,2.090758727843035e-14,1.6030635815454948e-14,1.1213606863474517e-14,9223.782016215378,1.320521238460023e-13,8.001742225466936e-14,8.936591962780721e-15,4.452111796162363e-14,5.305909550143278e-14,1.168539884553798e-14,1.3648382832495766e-14,659.6971841290697,4.0550382060746223e-14,1.1462591257019683e-14,4.05112635194439e-13,7.966272920420617e-13,4923.243454027387,3.483096599107966e-13,4.090592202293948e-13,60994.725155759974,25551.162513792002,2.5682473631811463e-13,813.293250688004,10680.42676588801,3324.185933177992,37214.49124985191,1.933093693162445e-12,2.734738661405711e-12,3.562527616401918e-13,3770.3231957060066,6997.956876399986,35821.75134112399,8.289571852867106e-12,3.561930408671361e-13,648.6499885139857,1.567345811350302e-12
4868,306.74743893697325,0.0,3.526976380636483e-13,4.18169841995469e-13,1.7259437656878027e-13,3.9500867214409895e-13,1.7989162220718547e-13,2.079560588673805e-13,2439.999999999925,17770.207999999955,1402.7599919051763,28.778170750883994,0.0,4729.48,0.0,3.0550955013581673e-13,3.464688277310822e-13,9.915590345270365e-14,1.9174778124505693e-13,2.0056045531493272e-13,3395.7000000000407,1.306393817650038e-11,1402.3740220110246,344.89593459413203,0.0,1503.0704881083452,0.0,2.9165157177639943e-13,2.9279964830473925e-13,3.3290590748879556e-13,2.102761254971813e-13,1.5607350474482983e-13,1.710738228394901e-13,33632.28799999994,2227.9999999999345,38.424237289455,0.0,15749.856884161169,3.8636513737671174e-13,1.8126299992269233e-13,55628.2026771119,2.757391866822111e-12,504.910879926693,5.156318381158187e-13,2.1388295083312222e-13,38188.95821903119,3.0886153583549317e-12,3.3217531279544515e-12,5.274836195019704e-13,2.050314745245197e-13,1076.3181948403342,1.8584978415504985e-12,1.5382574683823852e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.038889854751778e-13,3.9532189779480945e-13,7092.93100279198,6.142735608186641e-13,5.093245929610734e-13,68673.31456958402,31136.56743039302,4.1752928557024734e-13,456.6852948160258,5844.639014015998,5110.170116647,46216.678441723365,2.2377281267189998e-12,2.875854461410364e-12,4.3877493616233604e-13,3918.011458200996,7104.907351200013,34720.44442249601,8.271472354635442e-12,3.4934802680970113e-13,693.122575255013,1.1128839845109686e-12
