Time_Index,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8
6683,0.23119013,1,1,1,1,1,1,1,1,1,0.23119013,0.761817243,1,1,1,1,1,0.775198775,0.681903074,0.803575504,0.742485116,0.733291679,0.782667315,0.80189415,0.753716017,0.154066118,0.498202242,0.352896314,0.007328852,0.089723224,0.264373603,0.278883675,0.041345844
6684,0.231264962,1,1,1,1,1,1,1,1,1,0.231264962,0.748494711,1,1,1,1,1,0.754984109,0.668584567,0.789139287,0.730040025,0.714861631,0.772471367,0.792466506,0.745146087,0.207005987,0.494779776,0.382730306,0.005185563,0.193592958,0.279478007,0.339920143,0.062337075
6685,0.231339793,1,1,1,1,1,1,1,1,1,0.231339793,0.747883531,1,1,1,1,1,0.750750085,0.6500304,0.790712079,0.733888162,0.702729901,0.778482847,0.803554469,0.749302429,0.225151298,0.513023511,0.391961036,0.007881014,0.223979586,0.277306629,0.360708855,0.058664168
6686,0.231439487,1,1,1,1,1,1,1,1,1,0.231439487,0.752320776,1,1,1,1,1,0.739949912,0.646785317,0.802549992,0.755998274,0.674435896,0.793370753,0.817565594,0.756200422,0.225679232,0.529939696,0.402613357,0.007983956,0.238620193,0.272039891,0.375830819,0.056594028
6687,0.231514318,1,1,1,1,1,1,1,1,1,0.231514318,0.737110908,1,1,1,1,1,0.694891862,0.628359171,0.790838263,0.760156641,0.670006828,0.773888011,0.794934176,0.752257843,0.232609226,0.53849446,0.423544454,0.009500515,0.254654156,0.262713051,0.388152544,0.06146721
6688,0.23158915,1,1,1,1,1,1,1,1,1,0.23158915,0.615210014,1,1,1,1,1,0.592411314,0.51797656,0.670981785,0.675413002,0.649431041,0.54701666,0.604762495,0.686289032,0.242474978,0.555808923,0.45127052,0.011196118,0.277627252,0.261320945,0.407322959,0.072336302
6689,0.231725763,1,1,1,1,1,1,1,1,1,0.231725763,0.228636703,1,1,1,1,1,0.256246787,0.163963021,0.230569017,0.273583322,0.390999521,0.106586408,0.145637662,0.316566171,0.261557932,0.571107442,0.457462968,0.02848402,0.313786832,0.275310329,0.395213185,0.088378108
6690,0.231763981,1,1,1,1,1,1,1,1,1,0.231763981,0.010247895,1,1,1,1,1,0.012909265,0,0.003742484,0.011392559,0.039636286,0.00E+00,0.00E+00,0.018727846,0.369784719,0.58985002,0.594894705,0.086243931,0.392312232,0.434641746,0.576910316,0.153596956
6691,0.231837515,1,1,1,1,1,1,1,1,1,0.231837515,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.529103254,0.659697414,0.721165505,0.173443171,0.569415049,0.538248988,0.692825986,0.239525906
6692,0.231974128,1,1,1,1,1,1,1,1,1,0.231974128,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.636072679,0.686697383,0.76197557,0.251037517,0.671680753,0.58721795,0.750465519,0.315785924
6693,0.232012346,1,1,1,1,1,1,1,1,1,0.232012346,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.704429622,0.705378858,0.774922791,0.324402311,0.718895342,0.605707511,0.779258187,0.369619088
6694,0.232087177,1,1,1,1,1,1,1,1,1,0.232087177,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.734116694,0.703909032,0.778966829,0.382427194,0.74620042,0.597626967,0.790378207,0.411397382
6695,0.23219482,1,1,1,1,1,1,1,1,1,0.23219482,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.75334461,0.703044052,0.781796084,0.412023393,0.76234457,0.579354173,0.793163623,0.459893932
6696,0.232262009,1,1,1,1,1,1,1,1,1,0.232262009,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.764598094,0.726851324,0.784816659,0.410637084,0.776104812,0.556852211,0.79333923,0.512526048
6697,0.232336534,1,1,1,1,1,1,1,1,1,0.232336534,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.774138897,0.725461475,0.785757316,0.40654229,0.788514085,0.521549311,0.789455834,0.550874795
6698,0.232444177,1,1,1,1,1,1,1,1,1,0.232444177,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.775773043,0.688271925,0.786008779,0.38853401,0.79185347,0.4787201,0.784195997,0.582098958
6699,0.232547979,1,1,1,1,1,1,1,1,1,0.232547979,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.776564403,0.6494319,0.782683676,0.365199511,0.793431304,0.438292717,0.779156937,0.599384024
6700,0.232586197,1,1,1,1,1,1,1,1,1,0.232586197,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.774882071,0.653749019,0.781971268,0.335926784,0.796679807,0.403650866,0.773450439,0.613926759
6701,0.23269384,1,1,1,1,1,1,1,1,1,0.23269384,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.771092967,0.683493254,0.783801682,0.312252436,0.798054766,0.384976836,0.770983277,0.615930129
6702,0.232796344,1,1,1,1,1,1,1,1,1,0.232796344,0.027530355,1,1,1,1,1,0.008246975,0.030817969,0.026728867,0.006398258,0.00E+00,0.070743363,0.047351356,0.006666952,0.76844959,0.692546213,0.784650322,0.284921872,0.79966319,0.376665031,0.771619658,0.613483887
6703,0.232834562,1,1,1,1,1,1,1,1,1,0.232834562,0.344924306,1,1,1,1,1,0.285336728,0.34275931,0.395277309,0.249710616,0.173470016,0.514335072,0.462594546,0.242462326,0.770809084,0.694648004,0.782215833,0.269353045,0.80092173,0.36986544,0.768528636,0.600039581
6704,0.232942205,1,1,1,1,1,1,1,1,1,0.232942205,0.730774809,1,1,1,1,1,0.735336393,0.61702075,0.780006062,0.695242775,0.654040333,0.813901737,0.79922353,0.690010885,0.721731101,0.609088931,0.696149022,0.24777811,0.790351502,0.22865125,0.578946455,0.549283128
6705,0.233046007,1,1,1,1,1,1,1,1,1,0.233046007,0.807826285,1,1,1,1,1,0.832151538,0.681435399,0.82631755,0.793722649,0.808605894,0.843945488,0.841077711,0.802918386,0.393123079,0.492198698,0.455949098,0.079999104,0.456689494,0.089084306,0.361424321,0.201813381
6706,0.233084224,1,1,1,1,1,1,1,1,1,0.233084224,0.795927892,1,1,1,1,1,0.825566176,0.663368663,0.807532487,0.776796916,0.81703602,0.827049543,0.827904883,0.794785123,0.317137267,0.542035621,0.474295093,0.014152657,0.285159726,0.114664848,0.364209175,0.10114287
6707,0.233191562,1,1,1,1,1,1,1,1,1,0.233191562,0.768431128,1,1,1,1,1,0.802120814,0.637476379,0.779733849,0.742842906,0.795999287,0.797515122,0.800273884,0.766154081,0.333919838,0.559546319,0.518766839,0.013568265,0.301358939,0.127469171,0.402620506,0.104823112
6708,0.233266393,1,1,1,1,1,1,1,1,1,0.233266393,0.751137141,1,1,1,1,1,0.788035807,0.59984546,0.75898491,0.726093137,0.776904215,0.788378192,0.791411852,0.749738733,0.348902218,0.567861864,0.544167783,0.020093475,0.320398383,0.13415417,0.421565826,0.111723044
6709,0.233333581,1,1,1,1,1,1,1,1,1,0.233333581,0.75533306,1,1,1,1,1,0.793468652,0.569900987,0.757992548,0.739703388,0.777768793,0.806675677,0.794935582,0.758927125,0.337550511,0.589146247,0.54203749,0.021472616,0.326172667,0.137037507,0.423180444,0.092129605
6710,0.233441224,1,1,1,1,1,1,1,1,1,0.233441224,0.765643774,1,1,1,1,1,0.807537496,0.527677772,0.754416472,0.768465686,0.788114158,0.829957078,0.815991128,0.781105424,0.318514062,0.598656626,0.542011799,0.018967916,0.307378487,0.14129823,0.432793997,0.084867682
6711,0.233516056,1,1,1,1,1,1,1,1,1,0.233516056,0.751604589,1,1,1,1,1,0.80935653,0.443315787,0.713691242,0.784207773,0.791541645,0.818269198,0.806416315,0.791974178,0.314782924,0.630980571,0.549268537,0.02540147,0.304428312,0.157610589,0.445651571,0.090144245
6712,0.233619858,1,1,1,1,1,1,1,1,1,0.233619858,0.628608627,1,1,1,1,1,0.734581391,0.311558122,0.584551802,0.701156385,0.74321034,0.595841856,0.642323554,0.719243798,0.331301502,0.599166203,0.56895215,0.038496244,0.318073149,0.176649104,0.47532209,0.107683524
6713,0.233690887,1,1,1,1,1,1,1,1,1,0.233690887,0.235159858,1,1,1,1,1,0.340368729,0.083642562,0.198878209,0.282235312,0.422719511,0.118901751,0.160996129,0.325167224,0.35868734,0.641411392,0.567246497,0.067782492,0.358525307,0.221646005,0.482673683,0.131950764
6714,0.233764421,1,1,1,1,1,1,1,1,1,0.233764421,0.010611663,1,1,1,1,1,0.018030645,0,0.003137398,0.011180499,0.03892445,0,0,0.018565527,0.482402052,0.572029777,0.62743781,0.14680645,0.435022585,0.380948674,0.637146374,0.212250904
6715,0.233868223,1,1,1,1,1,1,1,1,1,0.233868223,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.673252235,0.673289874,0.719710419,0.243216361,0.634550963,0.50034176,0.739303881,0.338814423
6716,0.233939252,1,1,1,1,1,1,1,1,1,0.233939252,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.763429462,0.718141242,0.749067382,0.353916943,0.733950836,0.561123926,0.768581276,0.441207276
6717,0.234013777,1,1,1,1,1,1,1,1,1,0.234013777,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.792713814,0.724685333,0.7680086,0.431513039,0.765629663,0.584702781,0.784831311,0.516799259
6718,0.234088609,1,1,1,1,1,1,1,1,1,0.234088609,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.798491396,0.712974632,0.784544684,0.486870991,0.791823062,0.581271482,0.79073866,0.601632361
6719,0.234188609,1,1,1,1,1,1,1,1,1,0.234188609,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.798684014,0.744608834,0.786689152,0.520768795,0.801754115,0.560214631,0.792337735,0.679766433
6720,0.23426344,1,1,1,1,1,1,1,1,1,0.23426344,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.798928142,0.752831277,0.787161627,0.544666132,0.804020892,0.534603161,0.790186112,0.718692825
6721,0.234371083,1,1,1,1,1,1,1,1,1,0.234371083,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.798079257,0.755004938,0.784478027,0.58296154,0.804667746,0.511883744,0.787258601,0.749681837
6722,0.234474885,1,1,1,1,1,1,1,1,1,0.234474885,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.797036359,0.743582877,0.785243044,0.63809263,0.804037791,0.495566855,0.785778518,0.75717056
6723,0.234513103,1,1,1,1,1,1,1,1,1,0.234513103,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.795641306,0.742701118,0.789056483,0.669517316,0.804226348,0.48505632,0.785576171,0.757283565
6724,0.234620746,1,1,1,1,1,1,1,1,1,0.234620746,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.794658506,0.74777551,0.789718491,0.69162062,0.803986584,0.489459527,0.785455234,0.749465031
6725,0.23472325,1,1,1,1,1,1,1,1,1,0.23472325,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.7950842,0.748582412,0.790707005,0.691212211,0.803306885,0.50849208,0.78823378,0.740298778
6726,0.234761468,1,1,1,1,1,1,1,1,1,0.234761468,0.02392206,1,1,1,1,1,0.0062259,0.011800658,0.016053108,0.0068739,0.00E+00,0.073145737,0.040337105,0.007994302,0.796121097,0.732368519,0.789625283,0.671186426,0.802346776,0.530477085,0.791808908,0.732181821
6727,0.234869111,1,1,1,1,1,1,1,1,1,0.234869111,0.30738021,1,1,1,1,1,0.260820701,0.141371318,0.287393325,0.262249584,0.163191147,0.533782927,0.396953263,0.265594788,0.795250898,0.724298662,0.788102363,0.641196923,0.800538686,0.552663805,0.793678805,0.728815848
6728,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0.673324852,1,1,1,1,1,0.705210117,0.272107922,0.627421679,0.724603219,0.638736369,0.829346095,0.720823126,0.735192965,0.785310677,0.707974195,0.768144207,0.567102729,0.788662665,0.360483627,0.678155647,0.693743671
6729,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0.751875248,1,1,1,1,1,0.811999184,0.331326245,0.700461404,0.821874479,0.800310934,0.836948752,0.784757814,0.841640518,0.635421775,0.677355906,0.653155037,0.228079803,0.596252851,0.184785757,0.501453751,0.406024009
6730,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0.741219303,1,1,1,1,1,0.810799139,0.342191281,0.696463424,0.800310687,0.814273801,0.802021762,0.772210855,0.824646794,0.581364682,0.68471672,0.664621679,0.103033703,0.547524852,0.237627887,0.524231811,0.313827357
6731,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0.715277749,1,1,1,1,1,0.765856174,0.38042459,0.667924649,0.761430635,0.787900285,0.768898758,0.74977802,0.788601954,0.575827737,0.695565724,0.705288231,0.091576305,0.522770699,0.278737269,0.571990851,0.303611227
6732,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0.686138369,1,1,1,1,1,0.707272654,0.392894609,0.60584249,0.738255383,0.745598789,0.760304866,0.716168612,0.76756921,0.58208582,0.71451233,0.728017331,0.084023174,0.496217032,0.301187466,0.58721709,0.272752412
6733,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0.673357139,1,1,1,1,1,0.68752292,0.337784623,0.565162345,0.74284194,0.73586651,0.772205232,0.711778378,0.765528357,0.565135753,0.724123763,0.731970272,0.067692474,0.507874432,0.313696802,0.584234562,0.239348769
6734,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0.657045763,1,1,1,1,1,0.68999833,0.237474373,0.513290654,0.778401625,0.744366218,0.747878929,0.690282118,0.788299309,0.532734207,0.747346028,0.720789504,0.065106421,0.482654764,0.33309024,0.603212363,0.209394366
6735,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0.61309828,1,1,1,1,1,0.704862367,0.135599556,0.426056614,0.797939761,0.738105751,0.66632718,0.553956827,0.809112418,0.52521198,0.750547528,0.704755261,0.064393198,0.464073721,0.358263199,0.619946764,0.191306209
6736,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0.48548958,1,1,1,1,1,0.635205776,0.07885003,0.274505472,0.716178757,0.687001888,0.416455771,0.342144587,0.73105971,0.543740674,0.735487242,0.694236813,0.081541108,0.486252497,0.385650005,0.634739885,0.196451998
6737,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0.182869852,1,1,1,1,1,0.263929821,0.023936836,0.077545487,0.283388368,0.389329276,0.073019126,0.081428284,0.322811129,0.559863925,0.744595595,0.668724232,0.116918058,0.526399934,0.38460233,0.582534849,0.238758996
6738,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0.00868736,1,1,1,1,1,0.01158215,0,0,0.010381571,0.033962865,0,0,0.017653204,0.605032061,0.752810534,0.719245433,0.21167871,0.560885274,0.573495547,0.71983337,0.36577898
6739,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.743474769,0.751389196,0.756324465,0.343367834,0.728592679,0.686981775,0.77042911,0.547232471
6740,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.773500366,0.750924734,0.777263705,0.48129207,0.779766727,0.726321703,0.789005888,0.641941169
6741,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.779657341,0.738616601,0.7861683,0.566681799,0.796336728,0.740575319,0.793615523,0.683944333
6742,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.793901067,0.735768001,0.78930929,0.624068734,0.802862826,0.745772311,0.793072026,0.705811775
6743,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.794860635,0.73769871,0.793516741,0.647875434,0.80296374,0.742133137,0.792961304,0.713175617
6744,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.7936931,0.746534005,0.792678065,0.651459021,0.801675624,0.72991517,0.792830057,0.706086722
6745,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.792195042,0.746804195,0.790769864,0.629131543,0.801051397,0.71422518,0.790403707,0.700244292
6746,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.788433373,0.739982979,0.787802363,0.58970961,0.800944641,0.699379896,0.78914912,0.684213083
6747,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.783905674,0.73233475,0.785650034,0.517103267,0.798955328,0.686005743,0.790639739,0.662388975
6748,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.780133591,0.723943927,0.77786162,0.439058403,0.799441318,0.67730254,0.792207263,0.636327011
6749,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.777122564,0.722922594,0.776263139,0.37439732,0.798457412,0.665369776,0.79144746,0.614786373
6750,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0.010646701,1,1,1,1,1,0.002210571,0.005449801,0.003355791,0.002188729,0,0.03767342,0.0149899,0.00253046,0.770405693,0.702772484,0.777770351,0.318825713,0.79881191,0.641748813,0.791369237,0.596377129
6751,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0.168002709,1,1,1,1,1,0.144377637,0.068516251,0.055384951,0.138459522,0.163904264,0.330528467,0.186877428,0.162392024,0.766190322,0.692801912,0.778867047,0.281318871,0.79612934,0.628038926,0.790944499,0.575642669
6752,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0.429247155,1,1,1,1,1,0.404755959,0.145405027,0.13709368,0.435077442,0.646481436,0.604564484,0.406583434,0.567804659,0.752037542,0.691966545,0.778955691,0.242869646,0.789937548,0.525097132,0.76971948,0.540282836
6753,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0.532758365,1,1,1,1,1,0.443293273,0.224230344,0.24934117,0.611312428,0.802423755,0.668410648,0.481638871,0.711030862,0.69301082,0.68657265,0.753359023,0.118680067,0.622301585,0.453944628,0.731192518,0.348713852
6754,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0.55042201,1,1,1,1,1,0.443919229,0.292361874,0.330906695,0.640846208,0.807036007,0.644009942,0.486576711,0.702860078,0.662211532,0.696021785,0.736122216,0.036884696,0.520263109,0.44901902,0.71758198,0.191434373
6755,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0.549451868,1,1,1,1,1,0.450728159,0.323972144,0.363802804,0.621655192,0.786348697,0.625814166,0.508206784,0.676186271,0.639797706,0.67598236,0.738349361,0.040313294,0.497989846,0.467376561,0.739492685,0.197725539
6756,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0.542979727,1,1,1,1,1,0.460014834,0.331161062,0.373008217,0.618869187,0.751077241,0.623355611,0.499132918,0.63976345,0.624864165,0.683362637,0.751858679,0.04734834,0.487963961,0.485827874,0.764041722,0.197165143
6757,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0.531249671,1,1,1,1,1,0.44720584,0.335526475,0.347891995,0.603432158,0.70985459,0.632771972,0.466567185,0.639870517,0.604334844,0.673574232,0.757026123,0.066558515,0.472642844,0.509104208,0.769715697,0.194057026
6758,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0.501600701,1,1,1,1,1,0.41051918,0.289267949,0.285784615,0.584013812,0.701129257,0.608853065,0.437610652,0.631790416,0.585988387,0.647350741,0.755047986,0.097892783,0.452982047,0.51896011,0.772874147,0.197948512
6759,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0.440803871,1,1,1,1,1,0.337564415,0.242097121,0.210311689,0.524141875,0.708278462,0.524135182,0.3486306,0.582751987,0.580778389,0.6473276,0.747961672,0.138403691,0.440334827,0.521435805,0.772573666,0.221687097
6760,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0.32378284,1,1,1,1,1,0.295404488,0.182389215,0.12384478,0.361012864,0.67255736,0.301385791,0.216819721,0.461189551,0.56362482,0.639563444,0.720233966,0.186016521,0.440565289,0.526131612,0.759313757,0.256179861
6761,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0.120299213,1,1,1,1,1,0.142604884,0.044411629,0.036230887,0.118215953,0.388500701,0.04455128,0.044227989,0.193495152,0.559806274,0.618884205,0.693241718,0.237342209,0.46618497,0.511877587,0.744233229,0.301787178
6762,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0.006628901,1,1,1,1,1,0.007022757,0,0.00E+00,0.00435929,0.034167394,0,0,0.011793465,0.56753196,0.595370092,0.703403749,0.393879878,0.49159679,0.651192725,0.763019714,0.415444418
6763,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.684466108,0.630078467,0.73324152,0.538164216,0.618495801,0.712587292,0.785988497,0.570317962
6764,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.732450656,0.625009877,0.74699337,0.628410333,0.696726567,0.732257995,0.796821085,0.659472765
6765,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.745838759,0.612955145,0.760573113,0.668835832,0.735935321,0.733383257,0.797690949,0.683460143
6766,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.749582304,0.582512552,0.759100052,0.685621939,0.753085218,0.727862228,0.797506101,0.681305714
6767,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.744761957,0.563441762,0.765443404,0.679631116,0.762075786,0.718442107,0.796146651,0.665983275
6768,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.73753398,0.519842298,0.768330487,0.660653981,0.761987033,0.707086689,0.793310257,0.643112725
6769,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.73216299,0.504631689,0.767959046,0.622477225,0.760870061,0.694788603,0.791230404,0.610057335
6770,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.727971739,0.467000777,0.772484306,0.573100957,0.757584291,0.678187519,0.790211571,0.561191383
6771,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.72447105,0.442370334,0.777961689,0.524858141,0.741957463,0.665091002,0.792023301,0.508013198
6772,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.714907779,0.424979618,0.783639777,0.476606843,0.712349808,0.663413042,0.790964537,0.447604865
6773,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.702810018,0.416005189,0.788136126,0.445295435,0.685562846,0.674636631,0.794975676,0.399180069
6774,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0.005177296,1,1,1,1,1,0.002569341,0.017193719,0.00192232,0.001478663,0,0.010448684,0.003308814,0.002025039,0.689281741,0.394622979,0.788531244,0.409279689,0.67159709,0.678790821,0.795055519,0.373165464
6775,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0.109902411,1,1,1,1,1,0.129286707,0.237461956,0.028729634,0.084514892,0.140016882,0.110367178,0.034966477,0.119983313,0.675883099,0.378256025,0.786073356,0.385389357,0.642498221,0.677710952,0.796689334,0.354299517
6776,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0.319708182,1,1,1,1,1,0.365275524,0.531367749,0.073301486,0.294862468,0.592636719,0.268350758,0.086684957,0.387768464,0.653344014,0.351395592,0.777935721,0.338915676,0.518004771,0.565349062,0.800060964,0.315334593
6777,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0.419775089,1,1,1,1,1,0.43378178,0.665070411,0.115299959,0.48769456,0.770768454,0.343982761,0.147553906,0.457823218,0.574859497,0.299925481,0.764202969,0.135150013,0.161793417,0.396804546,0.797096689,0.129447867
6778,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0.465877422,1,1,1,1,1,0.426037358,0.698905772,0.147938801,0.610931949,0.774415662,0.40202393,0.208214073,0.518438624,0.557125845,0.302640565,0.75241008,0.084277056,0.136245838,0.407681173,0.788810115,0.115688922
6779,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0.483849807,1,1,1,1,1,0.383926957,0.671809253,0.170107347,0.673174432,0.748051811,0.447360604,0.250951546,0.567895286,0.53553761,0.308297748,0.743209956,0.080450812,0.123970961,0.459316113,0.780224162,0.111669417
6780,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0.471334981,1,1,1,1,1,0.330031301,0.639252033,0.203265393,0.686987705,0.64704594,0.445033134,0.268110761,0.581209122,0.52446702,0.313505689,0.730188406,0.081705061,0.116982485,0.513421066,0.774732462,0.094994708
6781,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0.428593667,1,1,1,1,1,0.278450375,0.602561493,0.206463016,0.675251536,0.535672592,0.375681238,0.245932854,0.552183566,0.517381208,0.313194318,0.717227966,0.091140374,0.131987551,0.548135426,0.763575314,0.091865002
6782,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0.39254669,1,1,1,1,1,0.250707331,0.581391833,0.178417474,0.679921787,0.50982879,0.312530081,0.17459036,0.500799886,0.517248987,0.320043426,0.70636823,0.110459978,0.15493975,0.575754182,0.761990955,0.095575715
6783,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0.348859624,1,1,1,1,1,0.179979054,0.534690571,0.146849925,0.708556603,0.528923709,0.208436134,0.104540793,0.458564546,0.523767271,0.320736579,0.70572824,0.142251349,0.173992397,0.596505654,0.758663567,0.108903384
6784,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0.288739993,1,1,1,1,1,0.139868369,0.426621893,0.10251299,0.621249137,0.544542863,0.096909518,0.058746907,0.437123059,0.550960928,0.330076327,0.706393632,0.18229404,0.19388775,0.572341451,0.758997556,0.126166909
6785,0.234972607,1,1,1,1,1,1,1,1,1,0.234972607,0.119156138,1,1,1,1,1,0.095972493,0.115657856,0.035881493,0.218923416,0.323582966,0.014640264,0.012389149,0.198132316,0.575631636,0.360315442,0.707218531,0.217720058,0.215819942,0.600504952,0.764324529,0.144468021
