Time_Index,None,MIDAT_reference_naturalgas,NE_reference_naturalgas,NE_reference_uranium,SE_reference_naturalgas,SE_reference_uranium,MIDAT_reference_uranium
5144,0,4.01,4.93,0.82,4.12,0.82,0.82
5145,0,4.01,4.93,0.82,4.12,0.82,0.82
5146,0,4.01,4.93,0.82,4.12,0.82,0.82
5147,0,4.01,4.93,0.82,4.12,0.82,0.82
5148,0,4.01,4.93,0.82,4.12,0.82,0.82
5149,0,4.01,4.93,0.82,4.12,0.82,0.82
5150,0,4.01,4.93,0.82,4.12,0.82,0.82
5151,0,4.01,4.93,0.82,4.12,0.82,0.82
5152,0,4.01,4.93,0.82,4.12,0.82,0.82
5153,0,4.01,4.93,0.82,4.12,0.82,0.82
5154,0,4.01,4.93,0.82,4.12,0.82,0.82
5155,0,4.01,4.93,0.82,4.12,0.82,0.82
5156,0,4.01,4.93,0.82,4.12,0.82,0.82
5157,0,4.01,4.93,0.82,4.12,0.82,0.82
5158,0,4.01,4.93,0.82,4.12,0.82,0.82
5159,0,4.01,4.93,0.82,4.12,0.82,0.82
5160,0,4.01,4.93,0.82,4.12,0.82,0.82
5161,0,4.01,4.93,0.82,4.12,0.82,0.82
5162,0,4.01,4.93,0.82,4.12,0.82,0.82
5163,0,4.01,4.93,0.82,4.12,0.82,0.82
5164,0,4.01,4.93,0.82,4.12,0.82,0.82
5165,0,4.01,4.93,0.82,4.12,0.82,0.82
5166,0,4.01,4.93,0.82,4.12,0.82,0.82
5167,0,4.01,4.93,0.82,4.12,0.82,0.82
5168,0,4.01,4.93,0.82,4.12,0.82,0.82
5169,0,4.01,4.93,0.82,4.12,0.82,0.82
5170,0,4.01,4.93,0.82,4.12,0.82,0.82
5171,0,4.01,4.93,0.82,4.12,0.82,0.82
5172,0,4.01,4.93,0.82,4.12,0.82,0.82
5173,0,4.01,4.93,0.82,4.12,0.82,0.82
5174,0,4.01,4.93,0.82,4.12,0.82,0.82
5175,0,4.01,4.93,0.82,4.12,0.82,0.82
5176,0,4.01,4.93,0.82,4.12,0.82,0.82
5177,0,4.01,4.93,0.82,4.12,0.82,0.82
5178,0,4.01,4.93,0.82,4.12,0.82,0.82
5179,0,4.01,4.93,0.82,4.12,0.82,0.82
5180,0,4.01,4.93,0.82,4.12,0.82,0.82
5181,0,4.01,4.93,0.82,4.12,0.82,0.82
5182,0,4.01,4.93,0.82,4.12,0.82,0.82
5183,0,4.01,4.93,0.82,4.12,0.82,0.82
5184,0,4.01,4.93,0.82,4.12,0.82,0.82
5185,0,4.01,4.93,0.82,4.12,0.82,0.82
5186,0,4.01,4.93,0.82,4.12,0.82,0.82
5187,0,4.01,4.93,0.82,4.12,0.82,0.82
5188,0,4.01,4.93,0.82,4.12,0.82,0.82
5189,0,4.01,4.93,0.82,4.12,0.82,0.82
5190,0,4.01,4.93,0.82,4.12,0.82,0.82
5191,0,4.01,4.93,0.82,4.12,0.82,0.82
5192,0,4.01,4.93,0.82,4.12,0.82,0.82
5193,0,4.01,4.93,0.82,4.12,0.82,0.82
5194,0,4.01,4.93,0.82,4.12,0.82,0.82
5195,0,4.01,4.93,0.82,4.12,0.82,0.82
5196,0,4.01,4.93,0.82,4.12,0.82,0.82
5197,0,4.01,4.93,0.82,4.12,0.82,0.82
5198,0,4.01,4.93,0.82,4.12,0.82,0.82
5199,0,4.01,4.93,0.82,4.12,0.82,0.82
5200,0,4.01,4.93,0.82,4.12,0.82,0.82
5201,0,4.01,4.93,0.82,4.12,0.82,0.82
5202,0,4.01,4.93,0.82,4.12,0.82,0.82
5203,0,4.01,4.93,0.82,4.12,0.82,0.82
5204,0,4.01,4.93,0.82,4.12,0.82,0.82
5205,0,4.01,4.93,0.82,4.12,0.82,0.82
5206,0,4.01,4.93,0.82,4.12,0.82,0.82
5207,0,4.01,4.93,0.82,4.12,0.82,0.82
5208,0,4.01,4.93,0.82,4.12,0.82,0.82
5209,0,4.01,4.93,0.82,4.12,0.82,0.82
5210,0,4.01,4.93,0.82,4.12,0.82,0.82
5211,0,4.01,4.93,0.82,4.12,0.82,0.82
5212,0,4.01,4.93,0.82,4.12,0.82,0.82
5213,0,4.01,4.93,0.82,4.12,0.82,0.82
5214,0,4.01,4.93,0.82,4.12,0.82,0.82
5215,0,4.01,4.93,0.82,4.12,0.82,0.82
5216,0,4.01,4.93,0.82,4.12,0.82,0.82
5217,0,4.01,4.93,0.82,4.12,0.82,0.82
5218,0,4.01,4.93,0.82,4.12,0.82,0.82
5219,0,4.01,4.93,0.82,4.12,0.82,0.82
5220,0,4.01,4.93,0.82,4.12,0.82,0.82
5221,0,4.01,4.93,0.82,4.12,0.82,0.82
5222,0,4.01,4.93,0.82,4.12,0.82,0.82
5223,0,4.01,4.93,0.82,4.12,0.82,0.82
5224,0,4.01,4.93,0.82,4.12,0.82,0.82
5225,0,4.01,4.93,0.82,4.12,0.82,0.82
5226,0,4.01,4.93,0.82,4.12,0.82,0.82
5227,0,4.01,4.93,0.82,4.12,0.82,0.82
5228,0,4.01,4.93,0.82,4.12,0.82,0.82
5229,0,4.01,4.93,0.82,4.12,0.82,0.82
5230,0,4.01,4.93,0.82,4.12,0.82,0.82
5231,0,4.01,4.93,0.82,4.12,0.82,0.82
5232,0,4.01,4.93,0.82,4.12,0.82,0.82
5233,0,4.01,4.93,0.82,4.12,0.82,0.82
5234,0,4.01,4.93,0.82,4.12,0.82,0.82
5235,0,4.01,4.93,0.82,4.12,0.82,0.82
5236,0,4.01,4.93,0.82,4.12,0.82,0.82
5237,0,4.01,4.93,0.82,4.12,0.82,0.82
5238,0,4.01,4.93,0.82,4.12,0.82,0.82
5239,0,4.01,4.93,0.82,4.12,0.82,0.82
5240,0,4.01,4.93,0.82,4.12,0.82,0.82
5241,0,4.01,4.93,0.82,4.12,0.82,0.82
5242,0,4.01,4.93,0.82,4.12,0.82,0.82
5243,0,4.01,4.93,0.82,4.12,0.82,0.82
5244,0,4.01,4.93,0.82,4.12,0.82,0.82
5245,0,4.01,4.93,0.82,4.12,0.82,0.82
5246,0,4.01,4.93,0.82,4.12,0.82,0.82
5247,0,4.01,4.93,0.82,4.12,0.82,0.82
5248,0,4.01,4.93,0.82,4.12,0.82,0.82
5249,0,4.01,4.93,0.82,4.12,0.82,0.82
5250,0,4.01,4.93,0.82,4.12,0.82,0.82
5251,0,4.01,4.93,0.82,4.12,0.82,0.82
5252,0,4.01,4.93,0.82,4.12,0.82,0.82
5253,0,4.01,4.93,0.82,4.12,0.82,0.82
5254,0,4.01,4.93,0.82,4.12,0.82,0.82
5255,0,4.01,4.93,0.82,4.12,0.82,0.82
5256,0,4.01,4.93,0.82,4.12,0.82,0.82
5257,0,4.01,4.93,0.82,4.12,0.82,0.82
5258,0,4.01,4.93,0.82,4.12,0.82,0.82
5259,0,4.01,4.93,0.82,4.12,0.82,0.82
5260,0,4.01,4.93,0.82,4.12,0.82,0.82
5261,0,4.01,4.93,0.82,4.12,0.82,0.82
5262,0,4.01,4.93,0.82,4.12,0.82,0.82
5263,0,4.01,4.93,0.82,4.12,0.82,0.82
5264,0,4.01,4.93,0.82,4.12,0.82,0.82
5265,0,4.01,4.93,0.82,4.12,0.82,0.82
5266,0,4.01,4.93,0.82,4.12,0.82,0.82
5267,0,4.01,4.93,0.82,4.12,0.82,0.82
5268,0,4.01,4.93,0.82,4.12,0.82,0.82
5269,0,4.01,4.93,0.82,4.12,0.82,0.82
5270,0,4.01,4.93,0.82,4.12,0.82,0.82
5271,0,4.01,4.93,0.82,4.12,0.82,0.82
5272,0,4.01,4.93,0.82,4.12,0.82,0.82
5273,0,4.01,4.93,0.82,4.12,0.82,0.82
5274,0,4.01,4.93,0.82,4.12,0.82,0.82
5275,0,4.01,4.93,0.82,4.12,0.82,0.82
5276,0,4.01,4.93,0.82,4.12,0.82,0.82
5277,0,4.01,4.93,0.82,4.12,0.82,0.82
5278,0,4.01,4.93,0.82,4.12,0.82,0.82
5279,0,4.01,4.93,0.82,4.12,0.82,0.82
5280,0,4.01,4.93,0.82,4.12,0.82,0.82
5281,0,4.01,4.93,0.82,4.12,0.82,0.82
5282,0,4.01,4.93,0.82,4.12,0.82,0.82
5283,0,4.01,4.93,0.82,4.12,0.82,0.82
5284,0,4.01,4.93,0.82,4.12,0.82,0.82
5285,0,4.01,4.93,0.82,4.12,0.82,0.82
5286,0,4.01,4.93,0.82,4.12,0.82,0.82
5287,0,4.01,4.93,0.82,4.12,0.82,0.82
5288,0,4.01,4.93,0.82,4.12,0.82,0.82
5289,0,4.01,4.93,0.82,4.12,0.82,0.82
5290,0,4.01,4.93,0.82,4.12,0.82,0.82
5291,0,4.01,4.93,0.82,4.12,0.82,0.82
5292,0,4.01,4.93,0.82,4.12,0.82,0.82
5293,0,4.01,4.93,0.82,4.12,0.82,0.82
5294,0,4.01,4.93,0.82,4.12,0.82,0.82
5295,0,4.01,4.93,0.82,4.12,0.82,0.82
5296,0,4.01,4.93,0.82,4.12,0.82,0.82
5297,0,4.01,4.93,0.82,4.12,0.82,0.82
5298,0,4.01,4.93,0.82,4.12,0.82,0.82
5299,0,4.01,4.93,0.82,4.12,0.82,0.82
5300,0,4.01,4.93,0.82,4.12,0.82,0.82
5301,0,4.01,4.93,0.82,4.12,0.82,0.82
5302,0,4.01,4.93,0.82,4.12,0.82,0.82
5303,0,4.01,4.93,0.82,4.12,0.82,0.82
5304,0,4.01,4.93,0.82,4.12,0.82,0.82
5305,0,4.01,4.93,0.82,4.12,0.82,0.82
5306,0,4.01,4.93,0.82,4.12,0.82,0.82
5307,0,4.01,4.93,0.82,4.12,0.82,0.82
5308,0,4.01,4.93,0.82,4.12,0.82,0.82
5309,0,4.01,4.93,0.82,4.12,0.82,0.82
5310,0,4.01,4.93,0.82,4.12,0.82,0.82
5311,0,4.01,4.93,0.82,4.12,0.82,0.82
5312,0,4.01,4.93,0.82,4.12,0.82,0.82
5313,0,4.01,4.93,0.82,4.12,0.82,0.82
5314,0,4.01,4.93,0.82,4.12,0.82,0.82
5315,0,4.01,4.93,0.82,4.12,0.82,0.82
5316,0,4.01,4.93,0.82,4.12,0.82,0.82
5317,0,4.01,4.93,0.82,4.12,0.82,0.82
5318,0,4.01,4.93,0.82,4.12,0.82,0.82
5319,0,4.01,4.93,0.82,4.12,0.82,0.82
5320,0,4.01,4.93,0.82,4.12,0.82,0.82
5321,0,4.01,4.93,0.82,4.12,0.82,0.82
5322,0,4.01,4.93,0.82,4.12,0.82,0.82
5323,0,4.01,4.93,0.82,4.12,0.82,0.82
5324,0,4.01,4.93,0.82,4.12,0.82,0.82
5325,0,4.01,4.93,0.82,4.12,0.82,0.82
5326,0,4.01,4.93,0.82,4.12,0.82,0.82
5327,0,4.01,4.93,0.82,4.12,0.82,0.82
5328,0,4.01,4.93,0.82,4.12,0.82,0.82
5329,0,4.01,4.93,0.82,4.12,0.82,0.82
5330,0,4.01,4.93,0.82,4.12,0.82,0.82
5331,0,4.01,4.93,0.82,4.12,0.82,0.82
5332,0,4.01,4.93,0.82,4.12,0.82,0.82
5333,0,4.01,4.93,0.82,4.12,0.82,0.82
5334,0,4.01,4.93,0.82,4.12,0.82,0.82
5335,0,4.01,4.93,0.82,4.12,0.82,0.82
5336,0,4.01,4.93,0.82,4.12,0.82,0.82
5337,0,4.01,4.93,0.82,4.12,0.82,0.82
5338,0,4.01,4.93,0.82,4.12,0.82,0.82
5339,0,4.01,4.93,0.82,4.12,0.82,0.82
5340,0,4.01,4.93,0.82,4.12,0.82,0.82
5341,0,4.01,4.93,0.82,4.12,0.82,0.82
5342,0,4.01,4.93,0.82,4.12,0.82,0.82
5343,0,4.01,4.93,0.82,4.12,0.82,0.82
5344,0,4.01,4.93,0.82,4.12,0.82,0.82
5345,0,4.01,4.93,0.82,4.12,0.82,0.82
5346,0,4.01,4.93,0.82,4.12,0.82,0.82
5347,0,4.01,4.93,0.82,4.12,0.82,0.82
5348,0,4.01,4.93,0.82,4.12,0.82,0.82
5349,0,4.01,4.93,0.82,4.12,0.82,0.82
5350,0,4.01,4.93,0.82,4.12,0.82,0.82
5351,0,4.01,4.93,0.82,4.12,0.82,0.82
5352,0,4.01,4.93,0.82,4.12,0.82,0.82
5353,0,4.01,4.93,0.82,4.12,0.82,0.82
5354,0,4.01,4.93,0.82,4.12,0.82,0.82
5355,0,4.01,4.93,0.82,4.12,0.82,0.82
5356,0,4.01,4.93,0.82,4.12,0.82,0.82
5357,0,4.01,4.93,0.82,4.12,0.82,0.82
5358,0,4.01,4.93,0.82,4.12,0.82,0.82
5359,0,4.01,4.93,0.82,4.12,0.82,0.82
5360,0,4.01,4.93,0.82,4.12,0.82,0.82
5361,0,4.01,4.93,0.82,4.12,0.82,0.82
5362,0,4.01,4.93,0.82,4.12,0.82,0.82
5363,0,4.01,4.93,0.82,4.12,0.82,0.82
5364,0,4.01,4.93,0.82,4.12,0.82,0.82
5365,0,4.01,4.93,0.82,4.12,0.82,0.82
5366,0,4.01,4.93,0.82,4.12,0.82,0.82
5367,0,4.01,4.93,0.82,4.12,0.82,0.82
5368,0,4.01,4.93,0.82,4.12,0.82,0.82
5369,0,4.01,4.93,0.82,4.12,0.82,0.82
5370,0,4.01,4.93,0.82,4.12,0.82,0.82
5371,0,4.01,4.93,0.82,4.12,0.82,0.82
5372,0,4.01,4.93,0.82,4.12,0.82,0.82
5373,0,4.01,4.93,0.82,4.12,0.82,0.82
5374,0,4.01,4.93,0.82,4.12,0.82,0.82
5375,0,4.01,4.93,0.82,4.12,0.82,0.82
5376,0,4.01,4.93,0.82,4.12,0.82,0.82
5377,0,4.01,4.93,0.82,4.12,0.82,0.82
5378,0,4.01,4.93,0.82,4.12,0.82,0.82
5379,0,4.01,4.93,0.82,4.12,0.82,0.82
5380,0,4.01,4.93,0.82,4.12,0.82,0.82
5381,0,4.01,4.93,0.82,4.12,0.82,0.82
5382,0,4.01,4.93,0.82,4.12,0.82,0.82
5383,0,4.01,4.93,0.82,4.12,0.82,0.82
5384,0,4.01,4.93,0.82,4.12,0.82,0.82
5385,0,4.01,4.93,0.82,4.12,0.82,0.82
5386,0,4.01,4.93,0.82,4.12,0.82,0.82
5387,0,4.01,4.93,0.82,4.12,0.82,0.82
5388,0,4.01,4.93,0.82,4.12,0.82,0.82
5389,0,4.01,4.93,0.82,4.12,0.82,0.82
5390,0,4.01,4.93,0.82,4.12,0.82,0.82
5391,0,4.01,4.93,0.82,4.12,0.82,0.82
5392,0,4.01,4.93,0.82,4.12,0.82,0.82
5393,0,4.01,4.93,0.82,4.12,0.82,0.82
5394,0,4.01,4.93,0.82,4.12,0.82,0.82
5395,0,4.01,4.93,0.82,4.12,0.82,0.82
5396,0,4.01,4.93,0.82,4.12,0.82,0.82
5397,0,4.01,4.93,0.82,4.12,0.82,0.82
5398,0,4.01,4.93,0.82,4.12,0.82,0.82
5399,0,4.01,4.93,0.82,4.12,0.82,0.82
5400,0,4.01,4.93,0.82,4.12,0.82,0.82
5401,0,4.01,4.93,0.82,4.12,0.82,0.82
5402,0,4.01,4.93,0.82,4.12,0.82,0.82
5403,0,4.01,4.93,0.82,4.12,0.82,0.82
5404,0,4.01,4.93,0.82,4.12,0.82,0.82
5405,0,4.01,4.93,0.82,4.12,0.82,0.82
5406,0,4.01,4.93,0.82,4.12,0.82,0.82
5407,0,4.01,4.93,0.82,4.12,0.82,0.82
5408,0,4.01,4.93,0.82,4.12,0.82,0.82
5409,0,4.01,4.93,0.82,4.12,0.82,0.82
5410,0,4.01,4.93,0.82,4.12,0.82,0.82
5411,0,4.01,4.93,0.82,4.12,0.82,0.82
5412,0,4.01,4.93,0.82,4.12,0.82,0.82
5413,0,4.01,4.93,0.82,4.12,0.82,0.82
5414,0,4.01,4.93,0.82,4.12,0.82,0.82
5415,0,4.01,4.93,0.82,4.12,0.82,0.82
5416,0,4.01,4.93,0.82,4.12,0.82,0.82
5417,0,4.01,4.93,0.82,4.12,0.82,0.82
5418,0,4.01,4.93,0.82,4.12,0.82,0.82
5419,0,4.01,4.93,0.82,4.12,0.82,0.82
5420,0,4.01,4.93,0.82,4.12,0.82,0.82
5421,0,4.01,4.93,0.82,4.12,0.82,0.82
5422,0,4.01,4.93,0.82,4.12,0.82,0.82
5423,0,4.01,4.93,0.82,4.12,0.82,0.82
5424,0,4.01,4.93,0.82,4.12,0.82,0.82
5425,0,4.01,4.93,0.82,4.12,0.82,0.82
5426,0,4.01,4.93,0.82,4.12,0.82,0.82
5427,0,4.01,4.93,0.82,4.12,0.82,0.82
5428,0,4.01,4.93,0.82,4.12,0.82,0.82
5429,0,4.01,4.93,0.82,4.12,0.82,0.82
5430,0,4.01,4.93,0.82,4.12,0.82,0.82
5431,0,4.01,4.93,0.82,4.12,0.82,0.82
5432,0,4.01,4.93,0.82,4.12,0.82,0.82
5433,0,4.01,4.93,0.82,4.12,0.82,0.82
5434,0,4.01,4.93,0.82,4.12,0.82,0.82
5435,0,4.01,4.93,0.82,4.12,0.82,0.82
5436,0,4.01,4.93,0.82,4.12,0.82,0.82
5437,0,4.01,4.93,0.82,4.12,0.82,0.82
5438,0,4.01,4.93,0.82,4.12,0.82,0.82
5439,0,4.01,4.93,0.82,4.12,0.82,0.82
5440,0,4.01,4.93,0.82,4.12,0.82,0.82
5441,0,4.01,4.93,0.82,4.12,0.82,0.82
5442,0,4.01,4.93,0.82,4.12,0.82,0.82
5443,0,4.01,4.93,0.82,4.12,0.82,0.82
5444,0,4.01,4.93,0.82,4.12,0.82,0.82
5445,0,4.01,4.93,0.82,4.12,0.82,0.82
5446,0,4.01,4.93,0.82,4.12,0.82,0.82
5447,0,4.01,4.93,0.82,4.12,0.82,0.82
5448,0,4.01,4.93,0.82,4.12,0.82,0.82
5449,0,4.01,4.93,0.82,4.12,0.82,0.82
5450,0,4.01,4.93,0.82,4.12,0.82,0.82
5451,0,4.01,4.93,0.82,4.12,0.82,0.82
5452,0,4.01,4.93,0.82,4.12,0.82,0.82
5453,0,4.01,4.93,0.82,4.12,0.82,0.82
5454,0,4.01,4.93,0.82,4.12,0.82,0.82
5455,0,4.01,4.93,0.82,4.12,0.82,0.82
5456,0,4.01,4.93,0.82,4.12,0.82,0.82
5457,0,4.01,4.93,0.82,4.12,0.82,0.82
5458,0,4.01,4.93,0.82,4.12,0.82,0.82
5459,0,4.01,4.93,0.82,4.12,0.82,0.82
5460,0,4.01,4.93,0.82,4.12,0.82,0.82
5461,0,4.01,4.93,0.82,4.12,0.82,0.82
5462,0,4.01,4.93,0.82,4.12,0.82,0.82
5463,0,4.01,4.93,0.82,4.12,0.82,0.82
5464,0,4.01,4.93,0.82,4.12,0.82,0.82
5465,0,4.01,4.93,0.82,4.12,0.82,0.82
5466,0,4.01,4.93,0.82,4.12,0.82,0.82
5467,0,4.01,4.93,0.82,4.12,0.82,0.82
5468,0,4.01,4.93,0.82,4.12,0.82,0.82
5469,0,4.01,4.93,0.82,4.12,0.82,0.82
5470,0,4.01,4.93,0.82,4.12,0.82,0.82
5471,0,4.01,4.93,0.82,4.12,0.82,0.82
5472,0,4.01,4.93,0.82,4.12,0.82,0.82
5473,0,4.01,4.93,0.82,4.12,0.82,0.82
5474,0,4.01,4.93,0.82,4.12,0.82,0.82
5475,0,4.01,4.93,0.82,4.12,0.82,0.82
5476,0,4.01,4.93,0.82,4.12,0.82,0.82
5477,0,4.01,4.93,0.82,4.12,0.82,0.82
5478,0,4.01,4.93,0.82,4.12,0.82,0.82
5479,0,4.01,4.93,0.82,4.12,0.82,0.82
5480,0,4.01,4.93,0.82,4.12,0.82,0.82
5481,0,4.01,4.93,0.82,4.12,0.82,0.82
5482,0,4.01,4.93,0.82,4.12,0.82,0.82
5483,0,4.01,4.93,0.82,4.12,0.82,0.82
5484,0,4.01,4.93,0.82,4.12,0.82,0.82
5485,0,4.01,4.93,0.82,4.12,0.82,0.82
5486,0,4.01,4.93,0.82,4.12,0.82,0.82
5487,0,4.01,4.93,0.82,4.12,0.82,0.82
5488,0,4.01,4.93,0.82,4.12,0.82,0.82
5489,0,4.01,4.93,0.82,4.12,0.82,0.82
5490,0,4.01,4.93,0.82,4.12,0.82,0.82
5491,0,4.01,4.93,0.82,4.12,0.82,0.82
5492,0,4.01,4.93,0.82,4.12,0.82,0.82
5493,0,4.01,4.93,0.82,4.12,0.82,0.82
5494,0,4.01,4.93,0.82,4.12,0.82,0.82
5495,0,4.01,4.93,0.82,4.12,0.82,0.82
5496,0,4.01,4.93,0.82,4.12,0.82,0.82
5497,0,4.01,4.93,0.82,4.12,0.82,0.82
5498,0,4.01,4.93,0.82,4.12,0.82,0.82
5499,0,4.01,4.93,0.82,4.12,0.82,0.82
5500,0,4.01,4.93,0.82,4.12,0.82,0.82
5501,0,4.01,4.93,0.82,4.12,0.82,0.82
5502,0,4.01,4.93,0.82,4.12,0.82,0.82
5503,0,4.01,4.93,0.82,4.12,0.82,0.82
5504,0,4.01,4.93,0.82,4.12,0.82,0.82
5505,0,4.01,4.93,0.82,4.12,0.82,0.82
5506,0,4.01,4.93,0.82,4.12,0.82,0.82
5507,0,4.01,4.93,0.82,4.12,0.82,0.82
5508,0,4.01,4.93,0.82,4.12,0.82,0.82
5509,0,4.01,4.93,0.82,4.12,0.82,0.82
5510,0,4.01,4.93,0.82,4.12,0.82,0.82
5511,0,4.01,4.93,0.82,4.12,0.82,0.82
5512,0,4.01,4.93,0.82,4.12,0.82,0.82
5513,0,4.01,4.93,0.82,4.12,0.82,0.82
5514,0,4.01,4.93,0.82,4.12,0.82,0.82
5515,0,4.01,4.93,0.82,4.12,0.82,0.82
5516,0,4.01,4.93,0.82,4.12,0.82,0.82
5517,0,4.01,4.93,0.82,4.12,0.82,0.82
5518,0,4.01,4.93,0.82,4.12,0.82,0.82
5519,0,4.01,4.93,0.82,4.12,0.82,0.82
5520,0,4.01,4.93,0.82,4.12,0.82,0.82
5521,0,4.01,4.93,0.82,4.12,0.82,0.82
5522,0,4.01,4.93,0.82,4.12,0.82,0.82
5523,0,4.01,4.93,0.82,4.12,0.82,0.82
5524,0,4.01,4.93,0.82,4.12,0.82,0.82
5525,0,4.01,4.93,0.82,4.12,0.82,0.82
5526,0,4.01,4.93,0.82,4.12,0.82,0.82
5527,0,4.01,4.93,0.82,4.12,0.82,0.82
5528,0,4.01,4.93,0.82,4.12,0.82,0.82
5529,0,4.01,4.93,0.82,4.12,0.82,0.82
5530,0,4.01,4.93,0.82,4.12,0.82,0.82
5531,0,4.01,4.93,0.82,4.12,0.82,0.82
5532,0,4.01,4.93,0.82,4.12,0.82,0.82
5533,0,4.01,4.93,0.82,4.12,0.82,0.82
5534,0,4.01,4.93,0.82,4.12,0.82,0.82
5535,0,4.01,4.93,0.82,4.12,0.82,0.82
5536,0,4.01,4.93,0.82,4.12,0.82,0.82
5537,0,4.01,4.93,0.82,4.12,0.82,0.82
5538,0,4.01,4.93,0.82,4.12,0.82,0.82
5539,0,4.01,4.93,0.82,4.12,0.82,0.82
5540,0,4.01,4.93,0.82,4.12,0.82,0.82
5541,0,4.01,4.93,0.82,4.12,0.82,0.82
5542,0,4.01,4.93,0.82,4.12,0.82,0.82
5543,0,4.01,4.93,0.82,4.12,0.82,0.82
5544,0,4.01,4.93,0.82,4.12,0.82,0.82
5545,0,4.01,4.93,0.82,4.12,0.82,0.82
5546,0,4.01,4.93,0.82,4.12,0.82,0.82
5547,0,4.01,4.93,0.82,4.12,0.82,0.82
5548,0,4.01,4.93,0.82,4.12,0.82,0.82
5549,0,4.01,4.93,0.82,4.12,0.82,0.82
5550,0,4.01,4.93,0.82,4.12,0.82,0.82
5551,0,4.01,4.93,0.82,4.12,0.82,0.82
5552,0,4.01,4.93,0.82,4.12,0.82,0.82
5553,0,4.01,4.93,0.82,4.12,0.82,0.82
5554,0,4.01,4.93,0.82,4.12,0.82,0.82
5555,0,4.01,4.93,0.82,4.12,0.82,0.82
5556,0,4.01,4.93,0.82,4.12,0.82,0.82
5557,0,4.01,4.93,0.82,4.12,0.82,0.82
5558,0,4.01,4.93,0.82,4.12,0.82,0.82
5559,0,4.01,4.93,0.82,4.12,0.82,0.82
5560,0,4.01,4.93,0.82,4.12,0.82,0.82
5561,0,4.01,4.93,0.82,4.12,0.82,0.82
5562,0,4.01,4.93,0.82,4.12,0.82,0.82
5563,0,4.01,4.93,0.82,4.12,0.82,0.82
5564,0,4.01,4.93,0.82,4.12,0.82,0.82
5565,0,4.01,4.93,0.82,4.12,0.82,0.82
5566,0,4.01,4.93,0.82,4.12,0.82,0.82
5567,0,4.01,4.93,0.82,4.12,0.82,0.82
5568,0,4.01,4.93,0.82,4.12,0.82,0.82
5569,0,4.01,4.93,0.82,4.12,0.82,0.82
5570,0,4.01,4.93,0.82,4.12,0.82,0.82
5571,0,4.01,4.93,0.82,4.12,0.82,0.82
5572,0,4.01,4.93,0.82,4.12,0.82,0.82
5573,0,4.01,4.93,0.82,4.12,0.82,0.82
5574,0,4.01,4.93,0.82,4.12,0.82,0.82
5575,0,4.01,4.93,0.82,4.12,0.82,0.82
5576,0,4.01,4.93,0.82,4.12,0.82,0.82
5577,0,4.01,4.93,0.82,4.12,0.82,0.82
5578,0,4.01,4.93,0.82,4.12,0.82,0.82
5579,0,4.01,4.93,0.82,4.12,0.82,0.82
5580,0,4.01,4.93,0.82,4.12,0.82,0.82
5581,0,4.01,4.93,0.82,4.12,0.82,0.82
5582,0,4.01,4.93,0.82,4.12,0.82,0.82
5583,0,4.01,4.93,0.82,4.12,0.82,0.82
5584,0,4.01,4.93,0.82,4.12,0.82,0.82
5585,0,4.01,4.93,0.82,4.12,0.82,0.82
5586,0,4.01,4.93,0.82,4.12,0.82,0.82
5587,0,4.01,4.93,0.82,4.12,0.82,0.82
5588,0,4.01,4.93,0.82,4.12,0.82,0.82
5589,0,4.01,4.93,0.82,4.12,0.82,0.82
5590,0,4.01,4.93,0.82,4.12,0.82,0.82
5591,0,4.01,4.93,0.82,4.12,0.82,0.82
5592,0,4.01,4.93,0.82,4.12,0.82,0.82
5593,0,4.01,4.93,0.82,4.12,0.82,0.82
5594,0,4.01,4.93,0.82,4.12,0.82,0.82
5595,0,4.01,4.93,0.82,4.12,0.82,0.82
5596,0,4.01,4.93,0.82,4.12,0.82,0.82
5597,0,4.01,4.93,0.82,4.12,0.82,0.82
5598,0,4.01,4.93,0.82,4.12,0.82,0.82
5599,0,4.01,4.93,0.82,4.12,0.82,0.82
5600,0,4.01,4.93,0.82,4.12,0.82,0.82
5601,0,4.01,4.93,0.82,4.12,0.82,0.82
5602,0,4.01,4.93,0.82,4.12,0.82,0.82
5603,0,4.01,4.93,0.82,4.12,0.82,0.82
5604,0,4.01,4.93,0.82,4.12,0.82,0.82
5605,0,4.01,4.93,0.82,4.12,0.82,0.82
5606,0,4.01,4.93,0.82,4.12,0.82,0.82
5607,0,4.01,4.93,0.82,4.12,0.82,0.82
5608,0,4.01,4.93,0.82,4.12,0.82,0.82
5609,0,4.01,4.93,0.82,4.12,0.82,0.82
5610,0,4.01,4.93,0.82,4.12,0.82,0.82
5611,0,4.01,4.93,0.82,4.12,0.82,0.82
5612,0,4.01,4.93,0.82,4.12,0.82,0.82
5613,0,4.01,4.93,0.82,4.12,0.82,0.82
5614,0,4.01,4.93,0.82,4.12,0.82,0.82
5615,0,4.01,4.93,0.82,4.12,0.82,0.82
5616,0,4.01,4.93,0.82,4.12,0.82,0.82
5617,0,4.01,4.93,0.82,4.12,0.82,0.82
5618,0,4.01,4.93,0.82,4.12,0.82,0.82
5619,0,4.01,4.93,0.82,4.12,0.82,0.82
5620,0,4.01,4.93,0.82,4.12,0.82,0.82
5621,0,4.01,4.93,0.82,4.12,0.82,0.82
5622,0,4.01,4.93,0.82,4.12,0.82,0.82
5623,0,4.01,4.93,0.82,4.12,0.82,0.82
